id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,keyPass,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/10/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,assist,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,teamName,Position
2797239451,28,1,1,3,45,9eqjks8amwm1ycytsoi7xld25,1,55.7,97.2,2025-04-06T14:03:57.818Z,2025-04-06T14:57:26Z,5630508285,140,63.1,5630508283,56,Left,5630508279,3,,5630508289,141,94.5,5630508293,212,8,5630508295,213,6.05,,,,,,,9dp54x2ylvg08u109thcf7dux,Aakash Sangwan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FC Goa,
2797239489,29,1,1,3,47,9eqjks8amwm1ycytsoi7xld25,1,64.1,93.6,2025-04-06T14:03:59.705Z,2025-04-06T14:52:11Z,5630508479,140,55,5630508483,212,9.6,5630508477,56,Left,5630508481,141,94.6,5630508485,213,3.07,,,,,,,,,,57fizz3ad5m2w0qz8v6xeazmd,Dejan Dražić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FC Goa,
2797290497,394,1,1,3,48,9eqjks8amwm1ycytsoi7xld25,1,57.4,95.3,2025-04-06T14:04:00.323Z,2025-04-06T14:52:33Z,5630789685,56,Left,5630789703,213,4.32,5630789691,140,55.1,5630789695,141,86.8,5630789699,212,6.3,,,,,,,,,,9dp54x2ylvg08u109thcf7dux,Aakash Sangwan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FC Goa,
2797239529,30,1,1,3,48,9eqjks8amwm1ycytsoi7xld25,0,52.8,84.1,2025-04-06T14:04:00.977Z,2025-04-06T14:27:09Z,5630508661,155,,5630508665,140,87.3,5630508663,56,Left,5630508677,1,,5630508667,141,94.1,5630508671,212,36.9,5630508675,213,0.19,,,,5hligrqwpc6qzxiyg4rfeay1h,Carl McHugh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FC Goa,
2797239449,33,61,1,3,49,12ksg0e6d70senzilsic40fzl,1,37.2,10.6,2025-04-06T14:04:01.518Z,2025-04-06T16:00:36Z,5630508263,56,Back,,,,,,,,,,,,,,,,,,,,,,deyx0zxr2303hh3cru8l88u1g,Sivasakthi Narayanan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bengaluru FC,
2797239561,34,12,1,3,56,12ksg0e6d70senzilsic40fzl,1,8.5,12.5,2025-04-06T14:04:08.353Z,2025-04-06T14:04:10Z,5630508881,213,5.69,5630508875,140,21.8,5630508877,141,0,5630508873,56,Back,5630508879,212,16.9,5630508931,167,,,,,,,,183r263z06eesonzbta557ys5,Rahul Bheke,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bengaluru FC,
2797239663,31,5,1,3,56,9eqjks8amwm1ycytsoi7xld25,1,77.4,101.6,2025-04-06T14:04:08.922Z,2025-04-06T14:24:38Z,5630509443,233,35,5630509415,347,,5630509413,56,Left,,,,,,,,,,,,,,,,5hligrqwpc6qzxiyg4rfeay1h,Carl McHugh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FC Goa,
2797239571,35,5,1,3,56,12ksg0e6d70senzilsic40fzl,0,22.6,-1.6,2025-04-06T14:04:08.922Z,2025-04-06T14:24:38Z,5630508915,56,Back,5630508917,347,,5630509473,233,31,,,,,,,,,,,,,,,,183r263z06eesonzbta557ys5,Rahul Bheke,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bengaluru FC,
2797239737,32,1,1,4,4,9eqjks8amwm1ycytsoi7xld25,1,78.8,100,2025-04-06T14:04:16.938Z,2025-04-06T14:04:24Z,5630509879,141,87.4,5630509883,213,5.03,5630509877,140,81.8,5630509881,212,10,5630509873,107,,5630509875,56,Left,,,,,,,9dp54x2ylvg08u109thcf7dux,Aakash Sangwan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FC Goa,
2797239761,33,1,1,4,11,9eqjks8amwm1ycytsoi7xld25,1,82.4,75.9,2025-04-06T14:04:24.154Z,2025-04-06T14:04:26Z,5630510011,213,5.05,5630510003,56,Center,5630510009,212,15.4,5630510007,141,54.5,5630510005,140,87.3,,,,,,,,,,9d8lhd93zoyekfcypi15zt7je,Ayush Dev Chhetri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FC Goa,
2797239769,34,61,1,4,12,9eqjks8amwm1ycytsoi7xld25,0,86,54,2025-04-06T14:04:25.106Z,2025-04-06T14:30:44Z,5630510067,56,Center,,,,,,,,,,,,,,,,,,,,,,827uzczm286djuyq5m1jykr85,Iker Guarrotxena,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FC Goa,
2797239845,36,12,1,4,12,12ksg0e6d70senzilsic40fzl,1,12,38.9,2025-04-06T14:04:25.322Z,2025-04-06T14:53:51Z,5630510507,141,37.8,5630510509,212,2.7,5630510511,213,6.01,5630510505,140,14.5,5630796929,233,395,5630510503,56,Back,5630796927,397,,,,,183r263z06eesonzbta557ys5,Rahul Bheke,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bengaluru FC,
2797291743,395,74,1,4,13,9eqjks8amwm1ycytsoi7xld25,1,85.3,59.8,2025-04-06T14:04:25.323Z,2025-04-06T14:53:51Z,5630796697,56,Center,5630796859,397,,5630796701,285,,5630796933,233,36,,,,,,,,,,,,,827uzczm286djuyq5m1jykr85,Iker Guarrotxena,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FC Goa,
2797239853,35,2,1,4,17,9eqjks8amwm1ycytsoi7xld25,1,71.2,69.3,2025-04-06T14:04:30.122Z,2025-04-06T14:54:22Z,5630510539,56,Center,5630511349,7,57fizz3ad5m2w0qz8v6xeazmd,5630510541,140,84.8,5630510543,141,77.3,,,,,,,,,,,,,j8o05z2drw3xbcgcwk7g04wl,Sahil Tavora,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FC Goa,
2797239923,37,55,1,4,17,12ksg0e6d70senzilsic40fzl,1,22.7,22.4,2025-04-06T14:04:30.123Z,2025-04-06T14:12:23Z,,,,,,,,,,,,,,,,,,,,,,,,,183r263z06eesonzbta557ys5,Rahul Bheke,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bengaluru FC,
2797240355,38,1,1,4,46,12ksg0e6d70senzilsic40fzl,0,21.9,22.2,2025-04-06T14:04:58.481Z,2025-04-06T14:05:00Z,5630513171,140,80,5630513175,212,67,5630513173,141,63.1,5630513169,56,Center,5630513167,241,,5630513177,213,0.43,5630513179,1,,5630513163,5,,183r263z06eesonzbta557ys5,Rahul Bheke,5630513165,157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bengaluru FC,
2797240409,36,1,1,4,51,9eqjks8amwm1ycytsoi7xld25,0,22,43.9,2025-04-06T14:05:03.499Z,2025-04-06T14:05:04Z,5630513507,213,0.26,5630513509,1,,5630513499,56,Center,5630513505,212,43.3,5630513501,140,61.9,5630513503,141,60.1,5630513497,157,,,,,cs6a7dp9ot01jwplqj2xmxrrp,Odei Onaindia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FC Goa,
2797293357,331,1,1,4,52,12ksg0e6d70senzilsic40fzl,0,56.8,50.3,2025-04-06T14:05:04.323Z,2025-04-06T14:55:34Z,5630805855,3,,5630805863,141,64,5630805861,140,65.2,5630805865,212,12.8,5630805859,56,Center,5630805867,213,0.81,,,,,,,c8xdtls9ueivjll19yvp5wq1h,Pedro Capó,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bengaluru FC,
2797296989,396,1,1,4,53,9eqjks8amwm1ycytsoi7xld25,1,31.5,23.5,2025-04-06T14:05:05.323Z,2025-04-06T14:59:40Z,5630825535,56,Back,5630825541,212,10.1,5630825543,213,5.61,5630825539,141,14.3,5630825537,140,39,,,,,,,,,,j8o05z2drw3xbcgcwk7g04wl,Sahil Tavora,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FC Goa,
2797240505,37,1,1,4,55,9eqjks8amwm1ycytsoi7xld25,1,34.4,23.6,2025-04-06T14:05:07.635Z,2025-04-06T14:05:23Z,5630514031,141,12.4,5630514035,212,15.5,5630514023,56,Back,5630514037,213,3.65,5630514027,140,21.5,,,,,,,,,,d5adi48nrkr3n0dqoitcdzu95,Kumam Udanta Singh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FC Goa,
2797240509,38,1,1,4,56,9eqjks8amwm1ycytsoi7xld25,0,21.5,12.4,2025-04-06T14:05:08.448Z,2025-04-06T14:05:12Z,5630514103,286,,5630514099,233,39,5630514065,56,Back,5630514069,141,14.9,5630514067,140,29.3,5630514095,236,,5630514071,212,8.4,5630514073,213,0.2,dl5tnk2o8rwiacgbsnldojsdm,Boris Singh Thangjam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FC Goa,
2797240463,39,74,1,4,56,12ksg0e6d70senzilsic40fzl,1,72.8,91.5,2025-04-06T14:05:08.449Z,2025-04-06T14:05:12Z,5630513815,56,Left,5630513817,285,,5630514117,233,38,,,,,,,,,,,,,,,,de6woepvuggpm1z2cwz1nbmne,Suresh Singh Wangjam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bengaluru FC,
2797240587,39,5,1,4,57,9eqjks8amwm1ycytsoi7xld25,1,27.9,-1,2025-04-06T14:05:09.649Z,2025-04-06T14:24:39Z,5630514595,233,40,5630514531,56,Back,5630514537,347,,,,,,,,,,,,,,,,,dl5tnk2o8rwiacgbsnldojsdm,Boris Singh Thangjam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FC Goa,
2797240485,40,5,1,4,57,12ksg0e6d70senzilsic40fzl,0,72.1,101,2025-04-06T14:05:09.649Z,2025-04-06T14:24:39Z,5630513933,56,Left,5630513935,347,,5630514625,233,39,,,,,,,,,,,,,,,,de6woepvuggpm1z2cwz1nbmne,Suresh Singh Wangjam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bengaluru FC,
2797240641,40,1,1,5,4,9eqjks8amwm1ycytsoi7xld25,0,29.4,0,2025-04-06T14:05:16.875Z,2025-04-06T14:05:20Z,5630514861,1,,5630514853,140,61.6,5630514851,56,Right,5630514855,141,18.2,5630514849,107,,5630514859,213,0.39,5630514857,212,36.5,,,,dl5tnk2o8rwiacgbsnldojsdm,Boris Singh Thangjam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FC Goa,
2797240651,41,8,1,5,8,12ksg0e6d70senzilsic40fzl,1,39.8,85.9,2025-04-06T14:05:20.545Z,2025-04-06T14:57:08Z,5630814053,15,,5630514885,56,Back,,,,,,,,,,,,,,,,,,,3sy4rxdzl4u9e5kkvygxu9x7u,Roshan Singh Naorem,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bengaluru FC,
2797240667,42,49,1,5,8,12ksg0e6d70senzilsic40fzl,1,39.8,85.9,2025-04-06T14:05:21.121Z,2025-04-06T14:56:50Z,,,,,,,,,,,,,,,,,,,,,,,,,deyx0zxr2303hh3cru8l88u1g,Sivasakthi Narayanan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bengaluru FC,
2797240715,43,1,1,5,9,12ksg0e6d70senzilsic40fzl,1,46.9,53.4,2025-04-06T14:05:22.096Z,2025-04-06T14:05:24Z,5630515247,213,2.77,5630515241,140,33.7,5630515245,212,14.9,5630515243,141,61.4,5630515239,56,Back,,,,,,,,,,deyx0zxr2303hh3cru8l88u1g,Sivasakthi Narayanan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bengaluru FC,
2797240721,44,43,1,5,11,12ksg0e6d70senzilsic40fzl,1,0,0,2025-04-06T14:05:24.145Z,2025-04-06T14:57:03Z,5630813593,144,49,,,,,,,,,,,,,,,,,,,,,,183r263z06eesonzbta557ys5,Rahul Bheke,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bengaluru FC,
2797240779,45,1,1,5,12,12ksg0e6d70senzilsic40fzl,1,33.7,61.4,2025-04-06T14:05:24.433Z,2025-04-06T14:05:27Z,5630515573,212,27.9,5630515575,213,0.16,5630515571,141,67.8,5630515567,56,Center,5630515569,140,59.9,,,,,,,,,,183r263z06eesonzbta557ys5,Rahul Bheke,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bengaluru FC,
2797240795,46,1,1,5,15,12ksg0e6d70senzilsic40fzl,1,59.9,67.8,2025-04-06T14:05:27.441Z,2025-04-06T14:05:28Z,5630515651,140,61.4,5630515655,212,8.4,5630515653,141,80,5630515659,213,1.38,5630515649,56,Left,,,,,,,,,,bq6z0bjgr610tyjw8cs0hzr2t,Jorge Pereyra Díaz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bengaluru FC,
2797240815,47,1,1,5,15,12ksg0e6d70senzilsic40fzl,1,61.5,80,2025-04-06T14:05:28.305Z,2025-04-06T14:05:29Z,5630515797,213,4.06,5630515785,56,Center,5630515793,141,67,5630515795,212,11.1,5630515789,140,55.1,,,,,,,,,,jtmpumg28emowvrre2ujqtw5,Alberto Noguera,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bengaluru FC,
2797240887,48,1,1,5,16,12ksg0e6d70senzilsic40fzl,1,55,66.9,2025-04-06T14:05:29.200Z,2025-04-06T14:07:42Z,5630516257,140,70.5,5630516259,141,65.8,5630516255,56,Center,5630516263,213,6.24,5630516261,212,16.3,,,,,,,,,,de6woepvuggpm1z2cwz1nbmne,Suresh Singh Wangjam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bengaluru FC,
2797242509,64,50,1,5,17,12ksg0e6d70senzilsic40fzl,1,68.2,77.8,2025-04-06T14:05:29.512Z,2025-04-06T14:56:27Z,5630525271,233,41,5630524853,286,,5630524851,56,Center,,,,,,,,,,,,,,,,bq6z0bjgr610tyjw8cs0hzr2t,Jorge Pereyra Díaz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bengaluru FC,
2797240835,41,7,1,5,17,9eqjks8amwm1ycytsoi7xld25,0,31.8,22.2,2025-04-06T14:05:29.513Z,2025-04-06T14:56:27Z,5630525243,233,64,5630515913,285,,5630515911,56,Back,,,,,,,,,,,,,,,,cs6a7dp9ot01jwplqj2xmxrrp,Odei Onaindia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FC Goa,
2797240921,49,43,1,5,21,12ksg0e6d70senzilsic40fzl,1,0,0,2025-04-06T14:05:33.520Z,2025-04-06T14:58:01Z,5630516465,141,76.1,5630516467,212,7.7,5630516469,213,1.99,5630516463,140,67.5,5630516459,56,Center,5630818617,144,1,,,,,,,bq6z0bjgr610tyjw8cs0hzr2t,Jorge Pereyra Díaz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bengaluru FC,
2797240945,50,1,1,5,22,12ksg0e6d70senzilsic40fzl,1,67.1,78.7,2025-04-06T14:05:35.314Z,2025-04-06T14:05:36Z,5630516593,212,8.9,5630516591,141,90.3,5630516595,213,1.08,5630516587,56,Left,5630516589,140,71.1,,,,,,,,,,jtmpumg28emowvrre2ujqtw5,Alberto Noguera,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bengaluru FC,
2797240971,51,1,1,5,24,12ksg0e6d70senzilsic40fzl,1,72.1,91.5,2025-04-06T14:05:36.593Z,2025-04-06T14:05:37Z,5630516725,212,14.9,5630516721,140,60.4,5630516723,141,79,5630516727,213,3.75,5630516719,56,Left,,,,,,,,,,7wpltjujzubkwy1k57jzcwafp,Édgar Méndez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bengaluru FC,
2797240987,52,1,1,5,25,12ksg0e6d70senzilsic40fzl,1,60.4,79,2025-04-06T14:05:37.824Z,2025-04-06T14:05:39Z,5630516797,213,4.01,5630516791,140,54.3,5630516795,212,10,5630516793,141,67.8,5630516789,56,Center,,,,,,,,,,de6woepvuggpm1z2cwz1nbmne,Suresh Singh Wangjam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bengaluru FC,
2797241001,53,1,1,5,26,12ksg0e6d70senzilsic40fzl,1,54.3,67.8,2025-04-06T14:05:39.233Z,2025-04-06T14:05:40Z,5630516889,213,2.5,5630516883,140,42.9,5630516885,141,80.9,5630516887,212,14.9,5630516881,56,Back,,,,,,,,,,c8xdtls9ueivjll19yvp5wq1h,Pedro Capó,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bengaluru FC,
2797241023,54,1,1,5,28,12ksg0e6d70senzilsic40fzl,1,42.9,80.9,2025-04-06T14:05:40.416Z,2025-04-06T14:05:42Z,5630517019,213,6.01,5630517017,212,19.7,5630517013,140,61,5630517015,141,73.2,5630517011,56,Center,,,,,,,,,,duxnzil70n1147w8ob8ooxo89,Chinglensana Singh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bengaluru FC,
2797241101,55,2,1,5,30,12ksg0e6d70senzilsic40fzl,1,61.4,70.2,2025-04-06T14:05:42.673Z,2025-04-06T14:05:52Z,5630517617,1,,5630517615,7,deyx0zxr2303hh3cru8l88u1g,5630517619,56,Right,5630517429,140,84.3,5630517431,141,11.3,,,,,,,,,,de6woepvuggpm1z2cwz1nbmne,Suresh Singh Wangjam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bengaluru FC,
2797241067,42,55,1,5,30,9eqjks8amwm1ycytsoi7xld25,1,22.5,73.1,2025-04-06T14:05:42.674Z,2025-04-06T14:59:40Z,,,,,,,,,,,,,,,,,,,,,,,,,qlk46xybcoxrvr01pauxibpx,Sandesh Jhingan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FC Goa,
2797241363,43,1,1,5,57,9eqjks8amwm1ycytsoi7xld25,1,28.6,65.8,2025-04-06T14:06:09.757Z,2025-04-06T15:00:39Z,5630518955,212,20.4,5630518951,140,28.3,5630518953,141,35.8,5630518945,5,,5630518957,213,4.7,5630518949,56,Back,5630827129,189,,5630518947,241,,qlk46xybcoxrvr01pauxibpx,Sandesh Jhingan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FC Goa,
2797298451,397,1,1,5,58,9eqjks8amwm1ycytsoi7xld25,1,28.4,26.6,2025-04-06T14:06:10.323Z,2025-04-06T15:01:19Z,5630833079,56,Back,5630833101,212,15.3,5630833087,140,38.4,5630833169,189,,5630833095,141,10.3,5630833107,213,5.47,,,,,,,j8o05z2drw3xbcgcwk7g04wl,Sahil Tavora,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FC Goa,
2797241427,44,1,1,5,59,9eqjks8amwm1ycytsoi7xld25,1,35.7,10.6,2025-04-06T14:06:11.741Z,2025-04-06T15:00:26Z,5630519263,56,Right,5630519265,140,67.6,5630519269,212,33.6,5630519267,141,14.6,5630519271,213,0.08,5630519273,1,,,,,,,,dl5tnk2o8rwiacgbsnldojsdm,Boris Singh Thangjam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FC Goa,
2797241471,45,1,1,6,2,9eqjks8amwm1ycytsoi7xld25,0,66.6,22.1,2025-04-06T14:06:15.277Z,2025-04-06T14:06:17Z,5630519463,213,2.26,5630519461,212,24,5630519455,56,Center,5630519457,140,52.1,5630519459,141,49.4,,,,,,,,,,d5adi48nrkr3n0dqoitcdzu95,Kumam Udanta Singh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FC Goa,
2797241453,56,45,1,6,3,12ksg0e6d70senzilsic40fzl,0,38.2,41.8,2025-04-06T14:06:15.323Z,2025-04-06T15:02:49Z,5630840397,285,,5630840437,233,398,5630519383,56,Back,,,,,,,,,,,,,,,,deyx0zxr2303hh3cru8l88u1g,Sivasakthi Narayanan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bengaluru FC,
2797299699,398,3,1,6,3,9eqjks8amwm1ycytsoi7xld25,1,62.6,56.6,2025-04-06T14:06:15.323Z,2025-04-06T15:02:49Z,5630840411,233,56,5630840123,56,Center,5630840127,286,,,,,,,,,,,,,,,,,5hligrqwpc6qzxiyg4rfeay1h,Carl McHugh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FC Goa,
2797241553,46,1,1,6,5,9eqjks8amwm1ycytsoi7xld25,1,52.1,49.4,2025-04-06T14:06:17.869Z,2025-04-06T14:06:21Z,5630519919,212,25.4,5630519917,141,86.8,5630519913,56,Left,5630519921,213,1.55,5630519915,140,52.6,,,,,,,,,,5hligrqwpc6qzxiyg4rfeay1h,Carl McHugh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FC Goa,
2797241587,47,1,1,6,9,9eqjks8amwm1ycytsoi7xld25,1,52.6,86.8,2025-04-06T14:06:21.405Z,2025-04-06T14:06:23Z,5630520103,212,19.3,5630520099,141,69.9,5630520107,213,5.65,5630520091,56,Center,5630520095,140,67.4,,,,,,,,,,9dp54x2ylvg08u109thcf7dux,Aakash Sangwan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FC Goa,
2797241621,48,1,1,6,11,9eqjks8amwm1ycytsoi7xld25,1,67.4,69.9,2025-04-06T14:06:23.421Z,2025-04-06T14:06:25Z,5630520265,56,Left,5630520267,140,83.7,5630520269,141,90.4,5630520273,213,0.68,5630520271,212,22.1,,,,,,,,,,9d8lhd93zoyekfcypi15zt7je,Ayush Dev Chhetri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FC Goa,
2797241653,49,1,1,6,12,9eqjks8amwm1ycytsoi7xld25,0,83.7,90.2,2025-04-06T14:06:25.133Z,2025-04-06T14:06:27Z,5630520433,2,,5630520435,155,,5630520439,140,95.1,5630520437,56,Center,5630520441,141,50,5630520445,213,5.13,5630520443,212,29.8,,,,57fizz3ad5m2w0qz8v6xeazmd,Dejan Dražić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FC Goa,
2797241671,57,12,1,6,15,12ksg0e6d70senzilsic40fzl,1,7.9,53.3,2025-04-06T14:06:27.553Z,2025-04-06T14:06:38Z,5630520535,140,10.6,5630520537,141,69.4,5630520533,56,Back,5630520539,212,11.3,5630520561,15,,5630520541,213,1.32,,,,,,,duxnzil70n1147w8ob8ooxo89,Chinglensana Singh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bengaluru FC,
2797241829,50,1,1,6,22,9eqjks8amwm1ycytsoi7xld25,1,92.6,16,2025-04-06T14:06:34.366Z,2025-04-06T15:02:58Z,5630521399,212,9.3,5630521401,213,0.92,5630521397,141,26.9,5630521393,56,Center,5630521395,140,98,,,,,,,,,,827uzczm286djuyq5m1jykr85,Iker Guarrotxena,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FC Goa,
2797241843,51,1,1,6,25,9eqjks8amwm1ycytsoi7xld25,0,98.1,31.8,2025-04-06T14:06:37.838Z,2025-04-06T14:06:39Z,5630521511,212,2.3,5630521513,213,1.99,5630521593,236,,5630521595,233,58,5630521507,141,34.9,5630521599,286,,5630521503,140,97.2,5630521501,56,Center,j8o05z2drw3xbcgcwk7g04wl,Sahil Tavora,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FC Goa,
2797241849,58,74,1,6,25,12ksg0e6d70senzilsic40fzl,1,5.3,66.1,2025-04-06T14:06:37.839Z,2025-04-06T14:26:36Z,5630521521,56,Back,5630521647,233,51,5630521523,285,,,,,,,,,,,,,,,,,duxnzil70n1147w8ob8ooxo89,Chinglensana Singh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bengaluru FC,
2797241881,59,49,1,6,27,12ksg0e6d70senzilsic40fzl,1,6.2,80.3,2025-04-06T14:06:39.825Z,2025-04-06T14:06:39Z,,,,,,,,,,,,,,,,,,,,,,,,,3sy4rxdzl4u9e5kkvygxu9x7u,Roshan Singh Naorem,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bengaluru FC,
2797241943,60,1,1,6,28,12ksg0e6d70senzilsic40fzl,0,2,86.9,2025-04-06T14:06:41.185Z,2025-04-06T14:06:42Z,5630521955,157,,5630521977,213,0.45,5630521981,1,,5630521965,140,21.1,5630521959,56,Back,5630521973,212,22.3,5630521969,141,100,,,,3sy4rxdzl4u9e5kkvygxu9x7u,Roshan Singh Naorem,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bengaluru FC,
2797242039,52,5,1,6,30,9eqjks8amwm1ycytsoi7xld25,1,80.6,-1.4,2025-04-06T14:06:42.430Z,2025-04-06T14:24:39Z,5630522395,56,Right,5630522501,233,61,5630522399,347,,,,,,,,,,,,,,,,,j8o05z2drw3xbcgcwk7g04wl,Sahil Tavora,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FC Goa,
2797241949,61,5,1,6,30,12ksg0e6d70senzilsic40fzl,0,19.4,101.4,2025-04-06T14:06:42.430Z,2025-04-06T14:24:39Z,5630521995,56,Back,5630521997,347,,5630522509,233,52,,,,,,,,,,,,,,,,3sy4rxdzl4u9e5kkvygxu9x7u,Roshan Singh Naorem,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bengaluru FC,
2797242145,53,1,1,6,38,9eqjks8amwm1ycytsoi7xld25,1,84,0,2025-04-06T14:06:50.902Z,2025-04-06T14:30:54Z,5630522977,56,Right,5630522985,213,0.81,5630522981,141,11.8,5630522979,140,92.4,5630522983,212,12.7,5630522975,107,,,,,,,,dl5tnk2o8rwiacgbsnldojsdm,Boris Singh Thangjam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FC Goa,
2797242181,54,1,1,6,39,9eqjks8amwm1ycytsoi7xld25,0,91.5,11.3,2025-04-06T14:06:51.566Z,2025-04-06T14:30:52Z,5630523137,155,,5630523139,56,Center,5630523143,141,51.4,5630523145,212,27.3,5630523141,140,89.8,5630523135,2,,5630523147,213,1.64,,,,827uzczm286djuyq5m1jykr85,Iker Guarrotxena,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FC Goa,
2797242233,62,12,1,6,40,12ksg0e6d70senzilsic40fzl,1,7.9,46,2025-04-06T14:06:52.352Z,2025-04-06T14:06:59Z,5630523409,213,0.79,5630523403,140,28,5630523407,212,29.9,5630523401,56,Back,5630523405,141,77.2,,,,,,,,,,183r263z06eesonzbta557ys5,Rahul Bheke,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bengaluru FC,
