id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,keyPass,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/8/value,qualifier/9/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,assist,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,teamName,Position
2773663441,614,1,2,80,38,1kqb5u8em0tj1k40607w2vtl4,0,16.9,3.2,2025-02-08T15:42:12.658Z,2025-02-08T15:42:13Z,5501458647,213,5.83,5501458643,141,0,5501458649,1,,5501458631,157,,5501458645,212,8.2,5501458635,56,Back,5501458639,140,23.9,,,,18du6lik5pot8uofj1s1n0nl6,Jitendra Singh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Chennaiyin FC, 
2773663453,615,5,2,80,38,1kqb5u8em0tj1k40607w2vtl4,0,26.4,-1.8,2025-02-08T15:42:13.021Z,2025-02-08T16:38:29Z,5501458697,56,Back,5501459079,233,619,5501458699,347,,,,,,,,,,,,,,,,,18du6lik5pot8uofj1s1n0nl6,Jitendra Singh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Chennaiyin FC, 
2773663501,619,5,2,80,38,28au628w8n2jhgujuwh3y5d8k,1,73.6,101.8,2025-02-08T15:42:13.021Z,2025-02-08T16:38:29Z,5501458933,347,,5501458943,233,615,5501458931,56,Left,,,,,,,,,,,,,,,,eeires5yhj68qhrd20r15s8dm,Provat Lakra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,East Bengal FC, 
2773663587,620,1,2,80,40,28au628w8n2jhgujuwh3y5d8k,0,69.5,100,2025-02-08T15:42:14.600Z,2025-02-08T15:42:17Z,5501459413,141,73,5501459415,212,25.1,5501459417,213,5.41,5501459337,107,,5501459419,1,,5501459339,56,Center,5501459411,140,84.8,,,,eeires5yhj68qhrd20r15s8dm,Provat Lakra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,East Bengal FC, 
2773663605,616,8,2,80,43,1kqb5u8em0tj1k40607w2vtl4,1,9.8,27.6,2025-02-08T15:42:17.603Z,2025-02-08T15:42:18Z,5501459451,56,Back,,,,,,,,,,,,,,,,,,,,,,8s6nlre415t2uxinzkx3w0xlg,Lalrinliana Hnamte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Chennaiyin FC, 
2773663629,617,5,2,80,44,1kqb5u8em0tj1k40607w2vtl4,0,5.9,-1.4,2025-02-08T15:42:18.435Z,2025-02-08T16:38:30Z,5501459579,56,Back,5501459581,347,,5501462633,233,621,,,,,,,,,,,,,,,,8s6nlre415t2uxinzkx3w0xlg,Lalrinliana Hnamte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Chennaiyin FC, 
2773664167,621,5,2,80,44,28au628w8n2jhgujuwh3y5d8k,1,94.1,101.4,2025-02-08T15:42:18.435Z,2025-02-08T16:38:30Z,5501462423,347,,5501462547,233,617,5501462421,56,Left,,,,,,,,,,,,,,,,eeires5yhj68qhrd20r15s8dm,Provat Lakra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,East Bengal FC, 
2773664353,622,1,2,81,1,28au628w8n2jhgujuwh3y5d8k,0,89.3,100,2025-02-08T15:42:36.079Z,2025-02-08T15:42:42Z,5501463519,212,31.1,5501463515,141,55.5,5501463511,140,92.1,5501463507,107,,5501463525,1,,5501463509,56,Center,5501463521,213,4.81,,,,5ygjbmzm0l7t0bgv55bvthlyi,Lalchungnunga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,East Bengal FC, 
2773664419,618,41,2,81,7,1kqb5u8em0tj1k40607w2vtl4,0,4.5,46.6,2025-02-08T15:42:41.523Z,2025-02-08T15:42:44Z,5501463947,213,1.05,5501463945,212,12.7,5501463935,140,10.5,5501463941,141,62.9,,,,,,,,,,,,,a9gquocdgtb8bpk99a5a110mi,Mohammad Nawaz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Chennaiyin FC,Goalkeeper
2773664425,623,13,2,81,9,28au628w8n2jhgujuwh3y5d8k,1,91.9,40.6,2025-02-08T15:42:43.185Z,2025-02-08T15:43:03Z,5501467687,458,,5501463979,56,Center,5501467673,81,,5501467675,102,39.2,5501467691,230,98.1,5501467679,103,100,5501467693,231,47.1,5501466623,20,,6bgcubncyevstsj12znvexbhm,Anwar Ali,,5501463977,17,5501466619,160,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,East Bengal FC, 
2773664813,619,5,2,81,10,1kqb5u8em0tj1k40607w2vtl4,1,-1.3,45.2,2025-02-08T15:42:44.179Z,2025-02-08T16:38:31Z,5501466661,233,624,5501465987,56,Back,5501465989,346,,,,,,,,,,,,,,,,,a9gquocdgtb8bpk99a5a110mi,Mohammad Nawaz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Chennaiyin FC,Goalkeeper
2773664911,624,5,2,81,10,28au628w8n2jhgujuwh3y5d8k,0,101.3,54.8,2025-02-08T15:42:44.179Z,2025-02-08T16:38:31Z,5501466699,233,619,5501466537,56,Center,5501466539,346,,,,,,,,,,,,,,,,,6bgcubncyevstsj12znvexbhm,Anwar Ali,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,East Bengal FC, 
2773665801,620,1,2,81,43,1kqb5u8em0tj1k40607w2vtl4,0,4.7,43.6,2025-02-08T15:43:17.828Z,2025-02-08T15:43:21Z,5501471143,140,51.7,5501471151,1,,5501471145,141,48.4,5501471153,74,,5501471147,212,49.5,5501471141,56,Center,5501471139,124,,5501471149,213,0.07,a9gquocdgtb8bpk99a5a110mi,Mohammad Nawaz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Chennaiyin FC,Goalkeeper
2773665837,625,61,2,81,48,28au628w8n2jhgujuwh3y5d8k,1,45.8,46.7,2025-02-08T15:43:22.269Z,2025-02-08T15:43:22Z,5501471339,56,Back,,,,,,,,,,,,,,,,,,,,,,2sqyhih507ep3hv7iwg2gluc5,Richard Celis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,East Bengal FC, 
2773666011,621,3,2,81,51,1kqb5u8em0tj1k40607w2vtl4,1,57.9,39.6,2025-02-08T15:43:25.539Z,2025-02-08T16:39:36Z,5501472321,56,Center,5501472827,233,626,5501472323,286,,,,,,,,,,,,,,,,,h8166wj7jjqddgelgyf61nu1,Farukh Choudhary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Chennaiyin FC, 
2773666103,626,45,2,81,51,28au628w8n2jhgujuwh3y5d8k,0,42.1,60.4,2025-02-08T15:43:25.539Z,2025-02-08T16:39:37Z,5501472757,285,,5501472947,233,621,5501472751,56,Back,,,,,,,,,,,,,,,,dgiqagc8iygqc0a1f3gj03q0a,Mahesh Singh Naorem,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,East Bengal FC, 
2773666037,622,3,2,81,53,1kqb5u8em0tj1k40607w2vtl4,0,56.7,37.7,2025-02-08T15:43:27.204Z,2025-02-08T16:39:29Z,5501472437,56,Center,5501472443,286,,5501473839,233,627,,,,,,,,,,,,,,,,h8166wj7jjqddgelgyf61nu1,Farukh Choudhary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Chennaiyin FC, 
2773666263,627,7,2,81,53,28au628w8n2jhgujuwh3y5d8k,1,43.3,62.3,2025-02-08T15:43:27.205Z,2025-02-08T16:39:29Z,5501473665,285,,5501473767,233,622,5501473661,56,Back,,,,,,,,,,,,,,,,5ygjbmzm0l7t0bgv55bvthlyi,Lalchungnunga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,East Bengal FC, 
2773666333,628,1,2,81,59,28au628w8n2jhgujuwh3y5d8k,0,93.2,84.1,2025-02-08T15:43:33.384Z,2025-02-08T15:43:34Z,5501474013,212,19.7,5501474009,140,92.8,5501474015,213,4.69,5501474007,56,Center,5501474011,141,55.1,,,,,,,,,,8bz6754ot1g7gd2k90qfqnuy2,Raphael Messi Bouli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,East Bengal FC, 
2773666531,623,12,2,82,0,1kqb5u8em0tj1k40607w2vtl4,1,9.2,38.6,2025-02-08T15:43:34.324Z,2025-02-08T15:43:39Z,5501474963,212,26.4,5501474957,56,Back,5501474961,141,4.7,5501474965,213,5.22,5501474959,140,21.4,,,,,,,,,,9o2dyl3cbm2ni3874doydh49h,Ryan Edwards,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Chennaiyin FC, 
2773666545,624,61,2,82,5,1kqb5u8em0tj1k40607w2vtl4,1,21.4,4.7,2025-02-08T15:43:39.574Z,2025-02-08T15:43:39Z,5501475055,56,Back,,,,,,,,,,,,,,,,,,,,,,3macevv6d8kk7a3na4b3zh2j8,Irfan Yadwad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Chennaiyin FC, 
2773666789,625,1,2,82,10,1kqb5u8em0tj1k40607w2vtl4,1,20.3,8.8,2025-02-08T15:43:44.324Z,2025-02-08T15:43:46Z,5501476239,213,0.02,5501476231,56,Back,5501476237,212,23.6,5501476235,141,9.5,5501476233,140,42.8,,,,,,,,,,18du6lik5pot8uofj1s1n0nl6,Jitendra Singh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Chennaiyin FC, 
2773666821,626,1,2,82,12,1kqb5u8em0tj1k40607w2vtl4,0,42.1,9.4,2025-02-08T15:43:46.324Z,2025-02-08T15:43:47Z,5501476371,212,38.2,5501476365,56,Center,5501476373,213,0.35,5501476367,140,76.3,5501476375,1,,5501476369,141,28.6,,,,,,,h8166wj7jjqddgelgyf61nu1,Farukh Choudhary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Chennaiyin FC, 
2773666903,629,1,2,82,13,28au628w8n2jhgujuwh3y5d8k,1,19.9,72.9,2025-02-08T15:43:47.830Z,2025-02-08T15:43:50Z,5501476847,157,,5501476857,213,0.04,5501476853,141,74.4,5501476859,1,,5501476849,56,Back,5501476855,212,26.1,5501476851,140,44.7,,,,d18hxamo4wksojpx0f2zjy63u,Prabhsukahan Gill,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,East Bengal FC, 
2773666941,630,1,2,82,15,28au628w8n2jhgujuwh3y5d8k,0,44.7,74.4,2025-02-08T15:43:49.898Z,2025-02-08T15:43:51Z,5501477057,3,,5501477067,212,15.4,5501477063,140,59.3,5501477069,213,6.18,5501477065,141,72.1,5501477059,168,,5501477061,56,Center,,,,b9kf9cu52au3odus91nzktc2y,Jeakson Singh Thounaojam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,East Bengal FC, 
2773667073,627,1,2,82,16,1kqb5u8em0tj1k40607w2vtl4,1,27.4,22.5,2025-02-08T15:43:50.660Z,2025-02-08T15:43:54Z,5501477753,213,1.39,5501477733,141,34.2,5501477725,140,28.8,5501477717,56,Back,5501477745,212,8.1,,,,,,,,,,evpkruwe8cis1pfkujwfwr9hx,Pritam Kotal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Chennaiyin FC, 
2773667089,628,3,2,82,20,1kqb5u8em0tj1k40607w2vtl4,0,39,43.8,2025-02-08T15:43:54.757Z,2025-02-08T15:44:01Z,5501477811,286,,5501477809,56,Back,5501478067,233,631,,,,,,,,,,,,,,,,18du6lik5pot8uofj1s1n0nl6,Jitendra Singh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Chennaiyin FC, 
2773667115,631,7,2,82,20,28au628w8n2jhgujuwh3y5d8k,0,61,56.2,2025-02-08T15:43:54.758Z,2025-02-08T15:44:01Z,5501477969,56,Center,5501477971,285,,5501477997,233,628,,,,,,,,,,,,,,,,2sqyhih507ep3hv7iwg2gluc5,Richard Celis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,East Bengal FC, 
2773667283,629,1,2,82,21,1kqb5u8em0tj1k40607w2vtl4,1,34.5,42.8,2025-02-08T15:43:55.813Z,2025-02-08T15:44:01Z,5501478931,141,72,5501478929,140,41.5,5501478935,213,1.22,5501478927,56,Back,5501478933,212,21.2,,,,,,,,,,18du6lik5pot8uofj1s1n0nl6,Jitendra Singh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Chennaiyin FC, 
2773667395,630,1,2,82,24,1kqb5u8em0tj1k40607w2vtl4,1,55.9,79.3,2025-02-08T15:43:58.708Z,2025-02-08T15:44:04Z,5501479437,56,Center,5501479447,212,18,5501479439,140,72.7,5501479449,213,6.09,5501479443,141,74.1,,,,,,,,,,bepdz3gbb2rxeuae2lt159g16,Vignesh Dakshinamurthy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Chennaiyin FC, 
2773667543,631,1,2,82,29,1kqb5u8em0tj1k40607w2vtl4,1,76.3,73.8,2025-02-08T15:44:03.892Z,2025-02-08T15:44:08Z,5501480213,140,75.9,5501480215,141,63,5501480217,212,7.4,5501480211,56,Center,5501480219,213,4.66,,,,,,,,,,3macevv6d8kk7a3na4b3zh2j8,Irfan Yadwad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Chennaiyin FC, 
2773667779,632,1,2,82,33,1kqb5u8em0tj1k40607w2vtl4,1,75.8,65.8,2025-02-08T15:44:08.020Z,2025-02-08T15:44:47Z,5501481417,213,0.48,5501481405,56,Center,5501481411,212,10.8,5501486485,210,15,5501481409,141,73.2,5501481407,140,84.9,,,,,,,87ij2wepxhp3jdsgylz99c8dm,Kiyan Nassiri,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Chennaiyin FC, 
2773667787,633,15,2,82,38,1kqb5u8em0tj1k40607w2vtl4,1,85.4,67.9,2025-02-08T15:44:12.836Z,2025-02-08T15:44:47Z,5501486573,146,99,5501486649,233,632,5501481449,64,,5501486575,147,52.7,5501486569,102,46.4,5501487735,215,,5501486571,103,5.7,5501481447,22,,3macevv6d8kk7a3na4b3zh2j8,Irfan Yadwad,,5501486561,29,5501486559,80,5501482831,20,,5501486565,55,632,5501481451,56,Center,,,,,,,,,,,,,,,,,,,,,Chennaiyin FC, 
2773667769,632,10,2,82,38,28au628w8n2jhgujuwh3y5d8k,1,2.6,49.5,2025-02-08T15:44:12.936Z,2025-02-08T16:25:19Z,5501486733,233,633,5501481371,182,,5501481367,173,,5501484375,179,,5501481373,56,Back,,,,,,,,,,d18hxamo4wksojpx0f2zjy63u,Prabhsukahan Gill,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,East Bengal FC, 
2773667797,633,6,2,82,40,28au628w8n2jhgujuwh3y5d8k,0,1.2,57,2025-02-08T15:44:14.478Z,2025-02-08T15:44:21Z,5501482071,233,634,5501481621,56,Back,5501481627,73,,,,,,,,,,,,,,,,,d18hxamo4wksojpx0f2zjy63u,Prabhsukahan Gill,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,East Bengal FC, 
2773667841,634,6,2,82,40,1kqb5u8em0tj1k40607w2vtl4,1,98.8,43,2025-02-08T15:44:14.478Z,2025-02-08T16:01:37Z,5501481943,56,Center,5501482003,233,633,5501481947,75,,,,,,,,,,,,,,,,,3macevv6d8kk7a3na4b3zh2j8,Irfan Yadwad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Chennaiyin FC, 
2773669209,635,1,2,83,18,1kqb5u8em0tj1k40607w2vtl4,0,99.5,0.5,2025-02-08T15:44:52.551Z,2025-02-08T15:44:53Z,5501488863,140,94.3,5501488853,155,,5501488865,141,40.3,5501488855,224,,5501488849,2,,5501488867,212,27.6,5501488851,6,,5501488859,56,Center,87ij2wepxhp3jdsgylz99c8dm,Kiyan Nassiri,,5501488869,213,,,,,,,,,,,,1.77,,,,,,,,,,,,,,,,,,,,Chennaiyin FC, 
2773669455,634,12,2,83,20,28au628w8n2jhgujuwh3y5d8k,1,3,60.3,2025-02-08T15:44:55.089Z,2025-02-08T15:45:02Z,5501490245,213,1.62,5501490241,141,87.4,5501490239,140,2.2,5501490237,56,Back,5501490243,212,18.4,,,,,,,,,,b9kf9cu52au3odus91nzktc2y,Jeakson Singh Thounaojam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,East Bengal FC, 
2773669501,636,1,2,83,24,1kqb5u8em0tj1k40607w2vtl4,1,94.1,14,2025-02-08T15:44:58.981Z,2025-02-08T15:45:23Z,5501494469,210,13,5501490489,2,,5501490497,141,57.3,5501490491,155,,5501490499,212,30.7,5501490493,56,Center,5501494471,154,,5501490501,213,1.86,87ij2wepxhp3jdsgylz99c8dm,Kiyan Nassiri,1,5501490495,140,,,,,,,,,,,,85.8,,,,,,,,,,,,,,,,,,,,Chennaiyin FC, 
2773669517,637,13,2,83,27,1kqb5u8em0tj1k40607w2vtl4,1,89.9,58.1,2025-02-08T15:45:01.398Z,2025-02-08T15:47:32Z,5501494649,55,636,5501490571,17,,5501494659,230,98.9,5501492711,25,,5501494661,231,51.6,5501490573,56,Center,5501494655,103,63.9,5501494641,15,,co1a0flew05hmeteg442x7vmd,Daniel Chima Chukwu,,5501494647,154,5501494653,102,5501494645,29,,5501494657,328,,5501494643,74,,,46.4,,,,,,,,,,,,,,,,,,,Chennaiyin FC, 
2773669849,635,5,2,83,28,28au628w8n2jhgujuwh3y5d8k,1,-1.2,55.5,2025-02-08T15:45:02.166Z,2025-02-08T16:38:31Z,5501492523,346,,5501492519,56,Back,5501492687,233,638,,,,,,,,,,,,,,,,b9kf9cu52au3odus91nzktc2y,Jeakson Singh Thounaojam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,East Bengal FC, 
2773669875,638,5,2,83,28,1kqb5u8em0tj1k40607w2vtl4,0,101.2,44.5,2025-02-08T15:45:02.166Z,2025-02-08T16:38:31Z,5501492803,233,635,5501492651,346,,5501492649,56,Center,,,,,,,,,,,,,,,,co1a0flew05hmeteg442x7vmd,Daniel Chima Chukwu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Chennaiyin FC, 
2773669965,636,1,2,83,39,28au628w8n2jhgujuwh3y5d8k,1,4.7,56.7,2025-02-08T15:45:13.653Z,2025-02-08T15:45:17Z,5501493167,213,0.54,5501493159,141,69.7,5501493151,56,Back,5501493147,124,,5501493153,140,18.9,5501493163,212,17.3,5501493171,237,,,,,d18hxamo4wksojpx0f2zjy63u,Prabhsukahan Gill,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,East Bengal FC, 
2773670045,637,1,2,83,42,28au628w8n2jhgujuwh3y5d8k,1,18.8,69.9,2025-02-08T15:45:16.864Z,2025-02-08T15:45:19Z,5501493603,212,8.2,5501493599,140,26.6,5501493601,141,69.6,5501493597,56,Back,5501493605,213,6.26,,,,,,,,,,6bgcubncyevstsj12znvexbhm,Anwar Ali,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,East Bengal FC, 
2773670207,638,1,2,83,44,28au628w8n2jhgujuwh3y5d8k,1,27.1,66.6,2025-02-08T15:45:19.101Z,2025-02-08T15:45:23Z,5501494515,213,4.59,5501494507,140,23.9,5501494511,212,26.5,5501494505,56,Back,5501494509,141,28,,,,,,,,,,dgiqagc8iygqc0a1f3gj03q0a,Mahesh Singh Naorem,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,East Bengal FC, 
2773670427,639,1,2,83,49,28au628w8n2jhgujuwh3y5d8k,1,28.9,24.9,2025-02-08T15:45:23.811Z,2025-02-08T15:45:30Z,5501495557,212,29,5501495553,140,52.3,5501495555,141,2.3,5501495551,56,Right,5501495561,213,5.72,,,,,,,,,,6bgcubncyevstsj12znvexbhm,Anwar Ali,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,East Bengal FC, 
2773670471,640,1,2,83,56,28au628w8n2jhgujuwh3y5d8k,0,73.2,10,2025-02-08T15:45:30.779Z,2025-02-08T15:45:34Z,5501495815,212,14.1,5501496289,286,,5501495813,141,23.9,5501495809,140,83.2,5501495803,155,,5501495819,213,0.73,5501496283,236,,5501496285,233,639,2haf9lri7plf00nrxt5fsyzmx,Nandha Kumar Sekar,,5501495805,56,5501495799,2,,,,,,,,,,Center,,,,,,,,,,,,,,,,,,,,East Bengal FC, 
2773670537,639,12,2,83,56,1kqb5u8em0tj1k40607w2vtl4,1,14.2,74.1,2025-02-08T15:45:30.879Z,2025-02-08T15:45:34Z,5501496207,56,Back,5501496323,233,640,5501496205,185,,,,,,,,,,,,,,,,,bepdz3gbb2rxeuae2lt159g16,Vignesh Dakshinamurthy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Chennaiyin FC, 
2773670675,640,12,2,84,1,1kqb5u8em0tj1k40607w2vtl4,1,14.3,73,2025-02-08T15:45:35.751Z,2025-02-08T15:45:38Z,5501496911,213,0.35,5501496899,56,Back,5501496901,140,39,5501496909,212,27.7,5501496905,141,87.1,,,,,,,,,,8s6nlre415t2uxinzkx3w0xlg,Lalrinliana Hnamte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Chennaiyin FC, 
2773670685,641,49,2,84,3,1kqb5u8em0tj1k40607w2vtl4,1,39.1,86.5,2025-02-08T15:45:37.944Z,2025-02-08T15:45:38Z,,,,,,,,,,,,,,,,,,,,,,,,,h8166wj7jjqddgelgyf61nu1,Farukh Choudhary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Chennaiyin FC, 
2773670735,642,1,2,84,4,1kqb5u8em0tj1k40607w2vtl4,0,54.1,85.1,2025-02-08T15:45:39.030Z,2025-02-08T15:45:39Z,5501497207,140,55.4,5501497217,212,4.6,5501497205,56,Center,5501497221,213,5.02,5501497213,141,78.7,,,,,,,,,,h8166wj7jjqddgelgyf61nu1,Farukh Choudhary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Chennaiyin FC, 
2773670727,641,8,2,84,5,28au628w8n2jhgujuwh3y5d8k,1,41.3,17.6,2025-02-08T15:45:39.213Z,2025-02-08T15:45:39Z,5501497169,56,Back,,,,,,,,,,,,,,,,,,,,,,b9kf9cu52au3odus91nzktc2y,Jeakson Singh Thounaojam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,East Bengal FC, 
2773670875,642,1,2,84,6,28au628w8n2jhgujuwh3y5d8k,1,37.7,18.9,2025-02-08T15:45:40.230Z,2025-02-08T15:45:42Z,5501497937,140,52.1,5501497943,213,0.37,5501497941,212,16.2,5501497935,56,Center,5501497939,141,27.4,,,,,,,,,,b9kf9cu52au3odus91nzktc2y,Jeakson Singh Thounaojam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,East Bengal FC, 
2773670883,643,49,2,84,8,28au628w8n2jhgujuwh3y5d8k,1,51.5,30.1,2025-02-08T15:45:42.782Z,2025-02-08T15:45:43Z,,,,,,,,,,,,,,,,,,,,,,,,,dgiqagc8iygqc0a1f3gj03q0a,Mahesh Singh Naorem,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,East Bengal FC, 
2773671059,644,1,2,84,9,28au628w8n2jhgujuwh3y5d8k,1,53.3,30.1,2025-02-08T15:45:44.018Z,2025-02-08T15:45:47Z,5501498907,141,31.5,5501498909,212,12.7,5501498911,213,0.07,5501498903,56,Center,5501498905,140,65.4,,,,,,,,,,dgiqagc8iygqc0a1f3gj03q0a,Mahesh Singh Naorem,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,East Bengal FC, 
2773671169,645,1,2,84,13,28au628w8n2jhgujuwh3y5d8k,1,71.1,29.2,2025-02-08T15:45:47.585Z,2025-02-08T15:45:50Z,5501499389,140,83.4,5501499393,212,17.2,5501499395,213,5.56,5501499391,141,12.6,5501499387,56,Right,,,,,,,,,,2sqyhih507ep3hv7iwg2gluc5,Richard Celis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,East Bengal FC, 
2773671213,646,1,2,84,16,28au628w8n2jhgujuwh3y5d8k,0,86.7,12.3,2025-02-08T15:45:50.214Z,2025-02-08T15:45:53Z,5501499607,56,Center,5501499615,141,26.1,5501500153,233,643,5501499601,2,,5501499611,140,87.8,5501500151,236,,5501499605,155,,5501499617,212,9.5,2haf9lri7plf00nrxt5fsyzmx,Nandha Kumar Sekar,,5501499619,213,5501500161,286,,,,,,,,,,1.45,,,,,,,,,,,,,,,,,,,,East Bengal FC, 
2773671291,643,12,2,84,16,1kqb5u8em0tj1k40607w2vtl4,1,7.9,63.9,2025-02-08T15:45:50.314Z,2025-02-08T15:45:53Z,5501500207,233,646,5501500059,185,,5501500061,56,Back,,,,,,,,,,,,,,,,bepdz3gbb2rxeuae2lt159g16,Vignesh Dakshinamurthy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Chennaiyin FC, 
2773671343,644,49,2,84,20,1kqb5u8em0tj1k40607w2vtl4,1,7.9,63.9,2025-02-08T15:45:54.184Z,2025-02-08T15:45:54Z,,,,,,,,,,,,,,,,,,,,,,,,,bepdz3gbb2rxeuae2lt159g16,Vignesh Dakshinamurthy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Chennaiyin FC, 
2773671403,645,1,2,84,21,1kqb5u8em0tj1k40607w2vtl4,0,3.3,70.9,2025-02-08T15:45:55.159Z,2025-02-08T15:45:55Z,5501500567,213,6.24,5501500557,157,,5501500563,141,70.8,5501500559,56,Back,5501500565,212,1.7,5501500569,1,,5501500561,140,4.9,,,,bepdz3gbb2rxeuae2lt159g16,Vignesh Dakshinamurthy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Chennaiyin FC, 
2773671391,647,61,2,84,21,28au628w8n2jhgujuwh3y5d8k,1,94.9,25.2,2025-02-08T15:45:55.487Z,2025-02-08T15:45:55Z,5501500497,56,Center,,,,,,,,,,,,,,,,,,,,,,2haf9lri7plf00nrxt5fsyzmx,Nandha Kumar Sekar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,East Bengal FC, 
2773671537,646,5,2,84,22,1kqb5u8em0tj1k40607w2vtl4,1,-1.2,68.9,2025-02-08T15:45:56.928Z,2025-02-08T16:38:32Z,5501501109,56,Back,5501501535,346,,5501501877,233,648,,,,,,,,,,,,,,,,bepdz3gbb2rxeuae2lt159g16,Vignesh Dakshinamurthy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Chennaiyin FC, 
