id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,keyPass,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/8/value,qualifier/9/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/12/value,assist,qualifier/14/value,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,,qualifier/18/value,teamName,Position
2784299265,556,5,2,71,7,ajwqetklk0m22x7ifsjax5yi,0,101.1,72.9,2025-03-05T15:31:56.565Z,2025-03-05T16:22:36Z,5559622463,233,591,5559622439,346,,5559622437,56,Center,,,,,,,,,,,,,,,,2z2u1jd91uyccw2pn5qoiti0a,Mobashir Rahman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jamshedpur FC,
2784299249,591,5,2,71,7,8oyl91pb7l6qgk6dryn129td0,1,-1.1,27.1,2025-03-05T15:31:56.565Z,2025-03-05T16:22:36Z,5559622375,346,,5559622441,233,556,5559622373,56,Back,,,,,,,,,,,,,,,,4txuu306n3k2355exjbzsh016,Rahim Ali,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Odisha FC,
2784299273,592,1,2,71,43,8oyl91pb7l6qgk6dryn129td0,0,5.3,42.4,2025-03-05T15:32:32.445Z,2025-03-05T15:32:37Z,5559622481,213,6.15,5559622475,140,58.4,5559622479,212,56.2,5559622477,141,31.5,5559622473,56,Center,5559622487,74,,5559622483,1,,5559622471,124,,45zhftlkjapjpvrjakvygh0id,Amrinder Singh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Odisha FC,Goalkeeper
2784299275,593,44,2,71,46,8oyl91pb7l6qgk6dryn129td0,1,57.5,25.2,2025-03-05T15:32:35.587Z,2025-03-05T16:11:19Z,5559663251,233,557,5559622491,286,,5559622489,56,Center,,,,,,,,,,,,,,,,1gjtz6kvr1pwi82mo5fsppck5,Dorielton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Odisha FC,
2784299267,557,44,2,71,46,ajwqetklk0m22x7ifsjax5yi,0,42.2,72.7,2025-03-05T15:32:35.588Z,2025-03-05T16:11:18Z,5559622447,285,,5559622445,56,Back,5559663255,233,593,,,,,,,,,,,,,,,,9vjotu14gqx0jhgrs12qwkezt,Stephen Eze,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jamshedpur FC,
2784299277,594,1,2,71,48,8oyl91pb7l6qgk6dryn129td0,0,57.8,31.5,2025-03-05T15:32:37.377Z,2025-03-05T16:11:26Z,5559663405,168,,5559663413,213,0.3,5559663411,212,20.5,5559663407,140,76.4,5559622493,56,Center,5559663409,141,40.5,,,,,,,1gjtz6kvr1pwi82mo5fsppck5,Dorielton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Odisha FC,
2784299287,558,1,2,71,50,ajwqetklk0m22x7ifsjax5yi,1,22.8,67,2025-03-05T15:32:39.652Z,2025-03-05T15:32:43Z,5559622543,141,73.8,5559622539,56,Center,5559622549,1,,5559622547,213,0.09,5559622537,157,,5559622545,212,50.6,5559622541,140,70.8,,,,14w76iqim5kly2adzwc9n6wgl,Pratik Chaudhari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jamshedpur FC,
2784299289,559,49,2,71,54,ajwqetklk0m22x7ifsjax5yi,1,78.1,73.2,2025-03-05T15:32:43.396Z,2025-03-05T15:32:43Z,,,,,,,,,,,,,,,,,,,,,,,,,e2kge0d4o0jg6ndxsq0tm0x9m,Jordan Murray,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jamshedpur FC,
2784299295,560,1,2,71,54,ajwqetklk0m22x7ifsjax5yi,1,78.1,73.2,2025-03-05T15:32:43.509Z,2025-03-05T15:32:45Z,5559622601,212,12.2,5559622599,141,78.8,5559622597,140,67.1,5559622595,56,Center,5559622603,213,2.82,,,,,,,,,,e2kge0d4o0jg6ndxsq0tm0x9m,Jordan Murray,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jamshedpur FC,
2784299297,561,50,2,71,55,ajwqetklk0m22x7ifsjax5yi,1,58.2,75.4,2025-03-05T15:32:43.722Z,2025-03-05T15:32:48Z,5559622627,233,595,5559622609,286,,5559622607,56,Center,,,,,,,,,,,,,,,,3vdeg67iuouaj5rfdrnh14h5h,Javi Hernández,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jamshedpur FC,
2784299299,595,7,2,71,55,8oyl91pb7l6qgk6dryn129td0,1,41.8,24.6,2025-03-05T15:32:43.723Z,2025-03-05T15:32:47Z,5559622613,285,,5559622621,233,561,5559622611,56,Back,,,,,,,,,,,,,,,,d3ookmcknbcdlc3kvhqao1ujt,Raynier Fernandes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Odisha FC,
2784299303,596,49,2,71,56,8oyl91pb7l6qgk6dryn129td0,1,42.9,24.4,2025-03-05T15:32:45.660Z,2025-03-05T15:32:46Z,,,,,,,,,,,,,,,,,,,,,,,,,aami0demfxod55od4ktkhzn55,Rohit Kumar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Odisha FC,
2784299313,597,1,2,71,57,8oyl91pb7l6qgk6dryn129td0,1,44.7,26.2,2025-03-05T15:32:46.428Z,2025-03-05T15:32:48Z,5559622689,141,16.1,5559622687,140,34.9,5559622693,213,3.73,5559622685,56,Back,5559622691,212,12.4,,,,,,,,,,aami0demfxod55od4ktkhzn55,Rohit Kumar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Odisha FC,
2784299327,598,1,2,71,59,8oyl91pb7l6qgk6dryn129td0,1,34.9,16.1,2025-03-05T15:32:48.092Z,2025-03-05T15:32:50Z,5559622759,140,24.9,5559622757,56,Back,5559622761,141,31.6,5559622763,212,14.9,5559622767,213,2.35,,,,,,,,,,4txuu306n3k2355exjbzsh016,Rahim Ali,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Odisha FC,
2784299339,599,1,2,72,1,8oyl91pb7l6qgk6dryn129td0,1,28.5,29.1,2025-03-05T15:32:50.220Z,2025-03-05T15:32:52Z,5559622829,56,Back,5559622835,212,21.5,5559622837,213,1.47,5559622833,141,60.6,5559622831,140,30.6,,,,,,,,,,ca0i658kl9fbf3gsk41068222,Thoiba Moirangthem,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Odisha FC,
2784299349,600,1,2,72,4,8oyl91pb7l6qgk6dryn129td0,1,30.6,60.6,2025-03-05T15:32:52.876Z,2025-03-05T15:32:55Z,5559622915,212,7.2,5559622909,56,Back,5559622917,213,5.57,5559622913,141,53.6,5559622911,140,35.8,,,,,,,,,,3o6qyrudwaezf9kvlsivgqh1x,Carlos Delgado,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Odisha FC,
2784299361,601,1,2,72,7,8oyl91pb7l6qgk6dryn129td0,1,35.8,53.6,2025-03-05T15:32:55.724Z,2025-03-05T15:32:57Z,5559622981,212,8.6,5559622983,213,4.52,5559622975,56,Back,5559622977,140,34.2,5559622979,141,41.2,,,,,,,,,,9u2k71y69b7z2tdt999k5p08a,Isak Ralte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Odisha FC,
2784299371,602,1,2,72,9,8oyl91pb7l6qgk6dryn129td0,1,34.2,41.2,2025-03-05T15:32:57.835Z,2025-03-05T15:33:01Z,5559623055,140,21.2,5559623059,212,13.7,5559623057,141,42.7,5559623053,56,Back,5559623061,213,3.07,,,,,,,,,,aami0demfxod55od4ktkhzn55,Rohit Kumar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Odisha FC,
2784299395,603,1,2,72,12,8oyl91pb7l6qgk6dryn129td0,0,22.9,41.5,2025-03-05T15:33:01.613Z,2025-03-05T15:33:07Z,5559623191,56,Left,5559623201,1,,5559623197,212,48.9,5559623189,155,,5559623199,213,0.78,5559623193,140,56.1,5559623195,141,92,,,,ca0i658kl9fbf3gsk41068222,Thoiba Moirangthem,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Odisha FC,
2784299387,562,44,2,72,17,ajwqetklk0m22x7ifsjax5yi,1,43,6.8,2025-03-05T15:33:05.700Z,2025-03-05T15:33:08Z,5559623127,285,,5559623125,56,Back,5559623221,233,604,,,,,,,,,,,,,,,,iydj3zcyzjgguy8iwmitdp05,Ashutosh Mehta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jamshedpur FC,
2784299399,604,44,2,72,17,8oyl91pb7l6qgk6dryn129td0,0,57.8,94.3,2025-03-05T15:33:05.701Z,2025-03-05T15:33:08Z,5559623209,56,Left,5559623211,286,,5559623225,233,562,,,,,,,,,,,,,,,,7qr0rn01vbv68lwaa39m806sq,Saviour Gama,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Odisha FC,
2784299407,563,1,2,72,17,ajwqetklk0m22x7ifsjax5yi,1,40.5,3.4,2025-03-05T15:33:05.972Z,2025-03-05T15:33:09Z,5559623245,141,4.3,5559623239,3,,5559623249,213,0.02,5559623247,212,26.5,5559623243,140,65.7,5559623241,56,Right,,,,,,,iydj3zcyzjgguy8iwmitdp05,Ashutosh Mehta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jamshedpur FC,
2784299411,564,49,2,72,19,ajwqetklk0m22x7ifsjax5yi,1,73.9,4.4,2025-03-05T15:33:08.660Z,2025-03-05T15:33:09Z,,,,,,,,,,,,,,,,,,,,,,,,,1ilh1vogo8mggj0vhf2oknswk,Nikhil Barla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jamshedpur FC,
2784299421,565,43,2,72,23,ajwqetklk0m22x7ifsjax5yi,1,0,0,2025-03-05T15:33:11.909Z,2025-03-05T15:33:40Z,5559623315,56,Right,5559623317,286,0,5559623853,144,50,,,,,,,,,,,,,,,,1ilh1vogo8mggj0vhf2oknswk,Nikhil Barla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jamshedpur FC,
2784299427,605,83,2,72,23,8oyl91pb7l6qgk6dryn129td0,0,22.1,81.8,2025-03-05T15:33:12.604Z,2025-03-05T15:33:40Z,5559623855,399,1ilh1vogo8mggj0vhf2oknswk,,,,,,,,,,,,,,,,,,,,,,9u2k71y69b7z2tdt999k5p08a,Isak Ralte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Odisha FC,
2784299433,606,83,2,72,26,8oyl91pb7l6qgk6dryn129td0,0,24.2,89.6,2025-03-05T15:33:15.019Z,2025-03-05T15:33:40Z,5559623851,399,1ilh1vogo8mggj0vhf2oknswk,,,,,,,,,,,,,,,,,,,,,,9u2k71y69b7z2tdt999k5p08a,Isak Ralte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Odisha FC,
2784299447,566,3,2,72,26,ajwqetklk0m22x7ifsjax5yi,0,80.8,10.6,2025-03-05T15:33:15.028Z,2025-03-05T15:33:17Z,5559623425,286,,5559623423,56,Right,5559623429,211,,,,,,,,,,,,,,,,,1ilh1vogo8mggj0vhf2oknswk,Nikhil Barla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jamshedpur FC,
2784299453,607,1,2,72,29,8oyl91pb7l6qgk6dryn129td0,1,6.2,91.7,2025-03-05T15:33:18.299Z,2025-03-05T15:33:19Z,5559623475,213,6.27,5559623473,212,21.3,5559623469,140,26.5,5559623471,141,91.4,5559623467,56,Back,,,,,,,,,,3o6qyrudwaezf9kvlsivgqh1x,Carlos Delgado,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Odisha FC,
2784299457,608,1,2,72,31,8oyl91pb7l6qgk6dryn129td0,0,26.5,91.4,2025-03-05T15:33:19.692Z,2025-03-05T15:33:34Z,5559623491,140,21.9,5559623753,233,567,5559623757,286,,5559623493,141,95,5559623497,213,2.67,5559623489,56,Back,5559623495,212,5.4,5559623751,236,,9u2k71y69b7z2tdt999k5p08a,Isak Ralte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Odisha FC,
2784299475,567,74,2,72,31,ajwqetklk0m22x7ifsjax5yi,1,78.2,3.7,2025-03-05T15:33:19.693Z,2025-03-05T16:21:55Z,5559623581,285,,5559623759,233,608,5559623579,56,Right,,,,,,,,,,,,,,,,1ilh1vogo8mggj0vhf2oknswk,Nikhil Barla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jamshedpur FC,
2784299489,568,5,2,72,33,ajwqetklk0m22x7ifsjax5yi,0,80.6,-1.5,2025-03-05T15:33:22.132Z,2025-03-05T16:22:36Z,5559623673,347,,5559626323,233,609,5559623671,56,Right,,,,,,,,,,,,,,,,1ilh1vogo8mggj0vhf2oknswk,Nikhil Barla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jamshedpur FC,
2784299519,609,5,2,72,33,8oyl91pb7l6qgk6dryn129td0,1,19.4,101.5,2025-03-05T15:33:22.132Z,2025-03-05T16:22:36Z,5559623847,56,Back,5559623849,347,,5559626317,233,568,,,,,,,,,,,,,,,,9u2k71y69b7z2tdt999k5p08a,Isak Ralte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Odisha FC,
2784299541,610,1,2,72,54,8oyl91pb7l6qgk6dryn129td0,0,14.9,100,2025-03-05T15:33:42.940Z,2025-03-05T15:33:49Z,5559623969,56,Back,5559623967,107,,5559623971,140,32.8,5559623975,212,19.3,5559623977,213,6.05,5559623973,141,95.3,,,,,,,7qr0rn01vbv68lwaa39m806sq,Saviour Gama,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Odisha FC,
2784299567,569,4,2,73,8,ajwqetklk0m22x7ifsjax5yi,1,68.6,4,2025-03-05T15:33:56.772Z,2025-03-05T16:01:03Z,5559624141,13,,5559624145,152,,5559624147,265,,5559624221,233,611,5559624149,286,,5559624143,56,Right,,,,,,,iydj3zcyzjgguy8iwmitdp05,Ashutosh Mehta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jamshedpur FC,
2784299577,611,4,2,73,8,8oyl91pb7l6qgk6dryn129td0,0,31.4,96,2025-03-05T15:33:56.773Z,2025-03-05T16:01:03Z,5559624237,233,569,5559624215,152,,5559624219,285,,5559624217,265,,5559624213,56,Back,5559624211,13,,,,,,,,1gjtz6kvr1pwi82mo5fsppck5,Dorielton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Odisha FC,
2784299597,570,1,2,73,11,ajwqetklk0m22x7ifsjax5yi,0,70.7,2.8,2025-03-05T15:34:00.308Z,2025-03-05T15:34:08Z,5559624323,141,55.4,5559624317,152,,5559624319,56,Center,5559624329,1,,5559624313,5,,5559624327,213,1.01,5559624325,212,42.1,5559624315,155,,3vdeg67iuouaj5rfdrnh14h5h,Javi Hernández,,5559624311,2,5559624321,140,,,,,,,,,,,,,91.9,,,,,,,,,,,,,,,,,,,Jamshedpur FC,
2784299671,614,44,2,73,19,8oyl91pb7l6qgk6dryn129td0,1,4,27.6,2025-03-05T15:34:07.971Z,2025-03-05T15:34:32Z,5559624791,56,Back,5559624793,285,,5559624795,233,571,,,,,,,,,,,,,,,,ca0i658kl9fbf3gsk41068222,Thoiba Moirangthem,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Odisha FC,
2784299601,571,44,2,73,19,ajwqetklk0m22x7ifsjax5yi,0,96,72.4,2025-03-05T15:34:07.972Z,2025-03-05T15:34:33Z,5559624801,233,614,5559624347,286,,5559624345,56,Center,,,,,,,,,,,,,,,,14w76iqim5kly2adzwc9n6wgl,Pratik Chaudhari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jamshedpur FC,
2784299657,612,12,2,73,20,8oyl91pb7l6qgk6dryn129td0,1,4.6,45.7,2025-03-05T15:34:08.859Z,2025-03-05T15:34:33Z,5559624705,212,30.4,5559624703,141,2.2,5559624849,15,,5559624707,213,4.48,5559624699,56,Back,5559624701,140,0,5559624711,167,,,,,ca0i658kl9fbf3gsk41068222,Thoiba Moirangthem,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Odisha FC,
2784299655,572,6,2,73,36,ajwqetklk0m22x7ifsjax5yi,1,98.6,93.2,2025-03-05T15:34:24.900Z,2025-03-05T16:01:00Z,5559624725,56,Left,5559624727,73,,5559625331,233,613,,,,,,,,,,,,,,,,14w76iqim5kly2adzwc9n6wgl,Pratik Chaudhari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jamshedpur FC,
2784299659,613,6,2,73,36,8oyl91pb7l6qgk6dryn129td0,0,1.4,6.8,2025-03-05T15:34:24.900Z,2025-03-05T16:01:00Z,5559625307,56,Back,5559625309,73,,5559625337,233,572,,,,,,,,,,,,,,,,ca0i658kl9fbf3gsk41068222,Thoiba Moirangthem,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Odisha FC,
2784299715,574,1,2,73,37,ajwqetklk0m22x7ifsjax5yi,0,99.6,99.1,2025-03-05T15:34:26.166Z,2025-03-05T16:32:29Z,5559625043,223,,5559625053,213,4.66,5559625039,6,,5559625049,141,41.1,5559625047,140,97.7,5559625037,2,,5559625045,56,Center,5559625055,1,,3i9ye7yfz4j9bhbi8gco7mjca,Rei Tachikawa,,5559625041,155,5559625051,212,,,,,,,,,,,,,39.5,,,,,,,,,,,,,,,,,,,Jamshedpur FC,
2784299683,573,43,2,73,45,ajwqetklk0m22x7ifsjax5yi,1,0,0,2025-03-05T15:34:34.356Z,2025-03-05T15:34:39Z,5559624941,144,49,,,,,,,,,,,,,,,,,,,,,,3i9ye7yfz4j9bhbi8gco7mjca,Rei Tachikawa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jamshedpur FC,
2784299703,615,12,2,73,49,8oyl91pb7l6qgk6dryn129td0,1,3.7,63.9,2025-03-05T15:34:37.739Z,2025-03-05T15:34:41Z,5559624999,212,13.8,5559624997,141,71.2,5559624993,56,Back,5559625001,213,0.37,5559624995,140,16,,,,,,,,,,esu2vqnkc4fl5bsimwcnnkjfu,Rahul K P,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Odisha FC,
2784299749,575,15,2,73,51,ajwqetklk0m22x7ifsjax5yi,1,85.8,34.5,2025-03-05T15:34:40.220Z,2025-03-05T15:37:45Z,5559626177,82,,5559625267,63,,5559626443,233,616,5559626427,231,48.6,5559626413,103,19,5559626417,328,,5559626423,147,40.6,5559626409,78,,3vdeg67iuouaj5rfdrnh14h5h,Javi Hernández,,5559628809,72,5559626421,146,5559625269,56,Center,5559626411,102,49.4,5559626415,215,5559626425,230,98.9,,91.6,5559626419,458,5559626407,25,,,,,,,,,,,,,,,Jamshedpur FC,
2784299705,616,10,2,73,51,8oyl91pb7l6qgk6dryn129td0,1,8.4,59.4,2025-03-05T15:34:40.320Z,2025-03-05T15:36:00Z,5559626459,233,575,5559625003,94,,5559625005,56,Back,,,,,,,,,,,,,,,,d3ookmcknbcdlc3kvhqao1ujt,Raynier Fernandes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Odisha FC,
2784299721,617,49,2,73,55,8oyl91pb7l6qgk6dryn129td0,1,4.6,92.6,2025-03-05T15:34:44.426Z,2025-03-05T15:34:44Z,,,,,,,,,,,,,,,,,,,,,,,,,esu2vqnkc4fl5bsimwcnnkjfu,Rahul K P,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Odisha FC,
2784299743,618,1,2,74,3,8oyl91pb7l6qgk6dryn129td0,0,27.7,95.9,2025-03-05T15:34:52.171Z,2025-03-05T15:34:53Z,5559625221,212,10.4,5559625223,213,6.21,5559625217,140,37.6,5559625219,141,94.8,5559625215,56,Back,,,,,,,,,,esu2vqnkc4fl5bsimwcnnkjfu,Rahul K P,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Odisha FC,
2784299765,576,5,2,74,5,ajwqetklk0m22x7ifsjax5yi,1,50.1,-1.7,2025-03-05T15:34:54.108Z,2025-03-05T16:22:37Z,5559625375,347,,5559626693,233,619,5559625373,56,Right,,,,,,,,,,,,,,,,3vdeg67iuouaj5rfdrnh14h5h,Javi Hernández,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jamshedpur FC,
2784299753,619,5,2,74,5,8oyl91pb7l6qgk6dryn129td0,0,49.9,101.7,2025-03-05T15:34:54.108Z,2025-03-05T16:22:37Z,5559625303,56,Back,5559626699,233,576,5559625305,347,,,,,,,,,,,,,,,,,esu2vqnkc4fl5bsimwcnnkjfu,Rahul K P,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Odisha FC,
2784299775,577,1,2,74,14,ajwqetklk0m22x7ifsjax5yi,1,46.8,0,2025-03-05T15:35:03.332Z,2025-03-05T15:35:05Z,5559625413,213,0.98,5559625403,107,,5559625407,140,64.2,5559625409,141,38.9,5559625415,1,,5559625405,56,Center,5559625411,212,32.8,,,,iydj3zcyzjgguy8iwmitdp05,Ashutosh Mehta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jamshedpur FC,
2784299777,578,3,2,74,16,ajwqetklk0m22x7ifsjax5yi,1,77.6,51.8,2025-03-05T15:35:05.412Z,2025-03-05T16:21:54Z,5559625419,56,Center,5559625483,233,620,5559625421,286,,,,,,,,,,,,,,,,,e2kge0d4o0jg6ndxsq0tm0x9m,Jordan Murray,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jamshedpur FC,
2784299783,620,45,2,74,16,8oyl91pb7l6qgk6dryn129td0,0,22.4,48.2,2025-03-05T15:35:05.412Z,2025-03-05T16:21:54Z,5559625487,233,578,5559625481,285,,5559625479,56,Back,,,,,,,,,,,,,,,,ca0i658kl9fbf3gsk41068222,Thoiba Moirangthem,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Odisha FC,
2784299781,579,1,2,74,17,ajwqetklk0m22x7ifsjax5yi,1,81.3,49.7,2025-03-05T15:35:06.004Z,2025-03-05T15:35:07Z,5559625473,212,15.1,5559625475,213,0.86,5559625467,56,Center,5559625471,141,66.6,5559625469,140,90.7,,,,,,,,,,e2kge0d4o0jg6ndxsq0tm0x9m,Jordan Murray,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jamshedpur FC,
2784299797,580,1,2,74,18,ajwqetklk0m22x7ifsjax5yi,0,90.6,63,2025-03-05T15:35:07.620Z,2025-03-05T16:31:08Z,5559625545,212,13.9,5559625543,141,46.9,5559625547,213,4.05,5559625539,56,Center,5559625541,140,82.5,,,,,,,,,,11een7yuvw4psjhjuakk75clw,Mohammed Sanan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jamshedpur FC,
2784299801,581,15,2,74,21,ajwqetklk0m22x7ifsjax5yi,1,84.1,43.9,2025-03-05T15:35:10.132Z,2025-03-05T15:36:08Z,5559626607,103,19,5559626603,78,,5559625563,22,,5559625567,56,Center,5559626501,20,,5559626611,146,91.7,5559626505,82,,5559626609,458,,3vdeg67iuouaj5rfdrnh14h5h,Javi Hernández,,5559626623,231,5559626617,230,5559625565,17,,5559626613,147,46.8,5559626647,233,5559626605,102,49.8,49.6,98.9,,,,,621,,,,,,,,,,,,,,Jamshedpur FC,
2784299803,621,10,2,74,21,8oyl91pb7l6qgk6dryn129td0,1,8.3,53.3,2025-03-05T15:35:10.232Z,2025-03-05T15:36:08Z,5559625579,56,Back,5559625577,94,,5559626659,233,581,,,,,,,,,,,,,,,,7qr0rn01vbv68lwaa39m806sq,Saviour Gama,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Odisha FC,
2784299813,622,49,2,74,25,8oyl91pb7l6qgk6dryn129td0,1,34.4,35.8,2025-03-05T15:35:14.284Z,2025-03-05T15:35:14Z,,,,,,,,,,,,,,,,,,,,,,,,,esu2vqnkc4fl5bsimwcnnkjfu,Rahul K P,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Odisha FC,
2784299835,623,2,2,74,26,8oyl91pb7l6qgk6dryn129td0,1,34.4,35.8,2025-03-05T15:35:14.764Z,2025-03-05T15:35:21Z,5559625749,141,53.6,5559625747,140,45.6,5559625769,7,1gjtz6kvr1pwi82mo5fsppck5,5559625771,56,Back,,,,,,,,,,,,,esu2vqnkc4fl5bsimwcnnkjfu,Rahul K P,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Odisha FC,
2784299853,582,55,2,74,26,ajwqetklk0m22x7ifsjax5yi,1,40.6,54,2025-03-05T15:35:14.765Z,2025-03-05T16:01:06Z,,,,,,,,,,,,,,,,,,,,,,,,,9vjotu14gqx0jhgrs12qwkezt,Stephen Eze,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jamshedpur FC,
2784299869,583,1,2,74,41,ajwqetklk0m22x7ifsjax5yi,1,42.1,63.1,2025-03-05T15:35:29.812Z,2025-03-05T15:35:32Z,5559625941,141,89.6,5559625939,140,89.8,5559625937,56,Left,5559625947,1,,5559625943,212,53.2,5559625933,241,,5559625929,5,,5559625945,213,0.35,9vjotu14gqx0jhgrs12qwkezt,Stephen Eze,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jamshedpur FC,
2784299875,584,3,2,74,43,ajwqetklk0m22x7ifsjax5yi,1,96,81.2,2025-03-05T15:35:32.395Z,2025-03-05T16:21:54Z,5559625965,233,624,5559625957,56,Left,5559625959,286,,,,,,,,,,,,,,,,,11een7yuvw4psjhjuakk75clw,Mohammed Sanan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jamshedpur FC,
2784299865,624,45,2,74,43,8oyl91pb7l6qgk6dryn129td0,0,4,18.8,2025-03-05T15:35:32.395Z,2025-03-05T16:21:55Z,5559625973,233,584,5559625915,285,,5559625913,56,Back,,,,,,,,,,,,,,,,4txuu306n3k2355exjbzsh016,Rahim Ali,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Odisha FC,
2784299887,585,1,2,74,44,ajwqetklk0m22x7ifsjax5yi,1,95.6,78.5,2025-03-05T15:35:33.076Z,2025-03-05T15:36:21Z,5559626003,140,88.1,5559626009,213,3.46,5559626007,212,8.3,5559626005,141,74.7,5559626997,210,13,5559626999,154,,5559626001,56,Center,,,,11een7yuvw4psjhjuakk75clw,Mohammed Sanan,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jamshedpur FC,
