id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,keyPass,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,assist,qualifier/10/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/13/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,,teamName,Position
2783121835,452,61,2,75,11,28au628w8n2jhgujuwh3y5d8k,1,12.3,34.6,2025-03-02T15:34:47.885Z,2025-03-02T16:00:24Z,5553050475,56,Back,,,,,,,,,,,,,,,,,,,,,,369ef7pxl6ckbg088w9zi36ne,Mohammad Rakip,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,East Bengal FC,
2783125701,653,1,2,75,12,12ksg0e6d70senzilsic40fzl,1,97.8,70.9,2025-03-02T15:34:48.311Z,2025-03-02T15:38:41Z,5553071823,140,92.7,5553078559,154,,5553071827,212,13.9,5553071821,56,Center,5553071829,213,4.32,5553078557,210,14,5553071825,141,52.1,,,,99cjmvx4xlyzhyf6wxlvisb11,Sunil Chhetri,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,Bengaluru FC,
2783121921,631,14,2,75,15,12ksg0e6d70senzilsic40fzl,1,88.9,52.5,2025-03-02T15:34:51.292Z,2025-03-02T15:38:41Z,5553078635,231,50.2,5553078615,55,653,5553078607,73,,5553078611,154,,5553050967,22,,5553050971,56,Center,5553078623,102,55.5,5553050969,17,,deyx0zxr2303hh3cru8l88u1g,Sivasakthi Narayanan,5553078627,103,13.3,,5553077165,72,,5553078609,29,5553078633,230,99.4,,,,,,,,,,,,,,,,,,,Bengaluru FC,
2783122027,453,12,2,75,16,28au628w8n2jhgujuwh3y5d8k,1,3.7,60.6,2025-03-02T15:34:52.526Z,2025-03-02T15:34:57Z,5553051493,141,89.3,5553051497,213,0.48,5553051491,140,39.6,5553051489,56,Back,5553051495,212,42.4,,,,,,,,,,5brj4wwxu99bicq7xhzs6zvmx,Nishu Kumar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,East Bengal FC,
2783122065,454,1,2,75,20,28au628w8n2jhgujuwh3y5d8k,1,40.8,88,2025-03-02T15:34:56.729Z,2025-03-02T15:34:59Z,5553051681,140,41.2,5553051679,56,Back,5553051683,141,67.9,5553051687,213,4.74,5553051685,212,13.7,,,,,,,,,,dgiqagc8iygqc0a1f3gj03q0a,Mahesh Singh Naorem,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,East Bengal FC,
2783122115,455,1,2,75,22,28au628w8n2jhgujuwh3y5d8k,1,42.4,72.9,2025-03-02T15:34:58.807Z,2025-03-02T15:35:02Z,5553052009,141,84.2,5553052011,212,18.3,5553052007,140,58.2,5553052005,56,Left,5553052013,213,0.43,,,,,,,,,,a46nb8nifruibgamjyq2tb4ve,David Lalhlansanga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,East Bengal FC,
2783122215,456,1,2,75,25,28au628w8n2jhgujuwh3y5d8k,1,63.5,85.9,2025-03-02T15:35:02.119Z,2025-03-02T15:35:30Z,5553052717,140,85.6,5553055475,154,,5553052721,212,25.8,5553052719,141,69.4,5553055473,210,15,5553052715,56,Center,5553052723,213,5.83,,,,dgiqagc8iygqc0a1f3gj03q0a,Mahesh Singh Naorem,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,East Bengal FC,
2783122229,457,15,2,75,29,28au628w8n2jhgujuwh3y5d8k,1,88,65.1,2025-03-02T15:35:05.494Z,2025-03-02T15:36:18Z,5553055517,146,92.8,5553055505,55,456,5553055513,214,,5553052777,64,,5553061483,233,632,5553055509,102,49.5,5553055501,29,,5553055499,78,,a46nb8nifruibgamjyq2tb4ve,David Lalhlansanga,5553054727,23,,,5553054731,20,,5553055511,103,5553055519,147,59.2,5553052779,56,Center,,5.7,5553055515,328,5553055503,154,,,,,,,,,,East Bengal FC,
2783122245,632,10,2,75,29,12ksg0e6d70senzilsic40fzl,1,4.5,46.6,2025-03-02T15:35:05.594Z,2025-03-02T15:36:16Z,5553061205,180,,5553061381,233,457,5553052879,173,,5553052891,56,Back,5553061207,183,,,,,,,,,,,et5ztuwgv6uaiste9nxba9h3p,Gurpreet Singh Sandhu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bengaluru FC,Goalkeeper
2783122311,633,49,2,75,35,12ksg0e6d70senzilsic40fzl,1,11.9,18.8,2025-03-02T15:35:11.740Z,2025-03-02T15:35:11Z,,,,,,,,,,,,,,,,,,,,,,,,,c22j2xs6nnyho3hixmh0txo9g,Lalremtluanga Fanai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bengaluru FC,
2783122337,634,1,2,75,35,12ksg0e6d70senzilsic40fzl,1,11.9,18.8,2025-03-02T15:35:11.892Z,2025-03-02T15:35:13Z,5553053451,212,17.4,5553053445,56,Back,5553053453,213,0,5553053447,140,28.5,5553053449,141,18.8,,,,,,,,,,c22j2xs6nnyho3hixmh0txo9g,Lalremtluanga Fanai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bengaluru FC,
2783122431,635,1,2,75,37,12ksg0e6d70senzilsic40fzl,1,30,18.6,2025-03-02T15:35:13.652Z,2025-03-02T15:35:18Z,5553054039,140,31.8,5553054045,213,4.93,5553054037,56,Back,5553054041,141,6.1,5553054043,212,8.7,,,,,,,,,,daflma7990pzvp9o2ebnzi1as,Vinith Venkatesh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bengaluru FC,
2783122503,636,1,2,75,42,12ksg0e6d70senzilsic40fzl,1,39.9,8.2,2025-03-02T15:35:18.308Z,2025-03-02T15:35:22Z,5553054465,212,13.2,5553054461,140,39.2,5553054459,56,Back,5553054467,213,1.63,5553054463,141,27.6,,,,,,,,,,jtmpumg28emowvrre2ujqtw5,Alberto Noguera,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bengaluru FC,
2783122551,637,1,2,75,46,12ksg0e6d70senzilsic40fzl,1,49,27.3,2025-03-02T15:35:22.676Z,2025-03-02T15:35:24Z,5553054755,213,1.63,5553054743,56,Back,5553054745,140,47.8,5553054753,212,23,5553054749,141,61.1,,,,,,,,,,deyx0zxr2303hh3cru8l88u1g,Sivasakthi Narayanan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bengaluru FC,
2783122595,638,1,2,75,48,12ksg0e6d70senzilsic40fzl,1,47.8,61.1,2025-03-02T15:35:24.700Z,2025-03-02T15:35:27Z,5553055017,56,Back,5553055025,213,3.49,5553055019,140,41.5,5553055021,141,57.6,5553055023,212,7,,,,,,,,,,99cjmvx4xlyzhyf6wxlvisb11,Sunil Chhetri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bengaluru FC,
2783122619,639,1,2,75,50,12ksg0e6d70senzilsic40fzl,1,41.5,57.6,2025-03-02T15:35:27.020Z,2025-03-02T15:35:28Z,5553055151,140,51.3,5553055157,213,0.19,5553055149,56,Center,5553055153,141,60.5,5553055155,212,10.5,,,,,,,,,,duxnzil70n1147w8ob8ooxo89,Chinglensana Singh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bengaluru FC,
2783122665,640,1,2,75,52,12ksg0e6d70senzilsic40fzl,1,51.3,60.5,2025-03-02T15:35:28.276Z,2025-03-02T15:35:30Z,5553055419,140,45.9,5553055421,141,59.4,5553055425,213,3.27,5553055417,56,Back,5553055423,212,5.7,,,,,,,,,,99cjmvx4xlyzhyf6wxlvisb11,Sunil Chhetri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bengaluru FC,
2783122825,641,1,2,75,54,12ksg0e6d70senzilsic40fzl,1,45.9,59.4,2025-03-02T15:35:30.581Z,2025-03-02T15:35:36Z,5553056325,213,4.9,5553056319,141,20.6,5553056317,140,50.6,5553056315,56,Right,5553056323,212,26.8,,,,,,,,,,duxnzil70n1147w8ob8ooxo89,Chinglensana Singh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bengaluru FC,
2783122861,642,1,2,76,0,12ksg0e6d70senzilsic40fzl,1,50.6,20.6,2025-03-02T15:35:36.829Z,2025-03-02T15:35:39Z,5553056537,56,Right,5553056545,141,7.1,5553056543,140,59.5,5553056549,213,5.51,5553056547,212,13.1,,,,,,,,,,c22j2xs6nnyho3hixmh0txo9g,Lalremtluanga Fanai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bengaluru FC,
2783122891,643,1,2,76,2,12ksg0e6d70senzilsic40fzl,1,59.6,7,2025-03-02T15:35:38.933Z,2025-03-02T15:35:41Z,5553056745,56,Right,5553056755,213,1.13,5553056751,141,18,5553056749,140,63,5553056753,212,8.3,,,,,,,,,,jtmpumg28emowvrre2ujqtw5,Alberto Noguera,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bengaluru FC,
2783122981,644,1,2,76,4,12ksg0e6d70senzilsic40fzl,1,63,18,2025-03-02T15:35:41.116Z,2025-03-02T15:35:45Z,5553057325,212,6.7,5553057329,213,4.36,5553057321,140,60.8,5553057319,56,Right,5553057323,141,8.8,,,,,,,,,,daflma7990pzvp9o2ebnzi1as,Vinith Venkatesh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bengaluru FC,
2783123005,645,1,2,76,8,12ksg0e6d70senzilsic40fzl,1,60.8,8.8,2025-03-02T15:35:45.021Z,2025-03-02T15:35:46Z,5553057457,213,5.97,5553057449,56,Right,5553057453,141,4.1,5553057455,212,10.5,5553057451,140,70.3,,,,,,,,,,jtmpumg28emowvrre2ujqtw5,Alberto Noguera,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bengaluru FC,
2783123015,646,1,2,76,10,12ksg0e6d70senzilsic40fzl,1,70.3,4.1,2025-03-02T15:35:46.316Z,2025-03-02T15:35:47Z,5553057507,56,Right,5553057513,212,8.3,5553057517,213,2.79,5553057509,140,62.9,5553057511,141,8.3,,,,,,,,,,cufgsqfkltgeb7ak2uan2dqdx,Ryan Williams,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bengaluru FC,
2783123059,647,1,2,76,10,12ksg0e6d70senzilsic40fzl,1,62.9,8.3,2025-03-02T15:35:46.925Z,2025-03-02T15:35:48Z,5553057735,56,Right,5553057743,213,1.17,5553057739,141,13.4,5553057741,212,3.8,5553057737,140,64.3,,,,,,,,,,jtmpumg28emowvrre2ujqtw5,Alberto Noguera,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bengaluru FC,
2783123111,648,1,2,76,12,12ksg0e6d70senzilsic40fzl,1,64.3,13.4,2025-03-02T15:35:48.253Z,2025-03-02T15:35:50Z,5553058015,141,19.1,5553058023,213,0.15,5553058011,140,88.5,5553058009,56,Right,5553058019,212,25.7,,,,,,,,,,daflma7990pzvp9o2ebnzi1as,Vinith Venkatesh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bengaluru FC,
2783123179,649,1,2,76,13,12ksg0e6d70senzilsic40fzl,1,88.5,19.1,2025-03-02T15:35:50.237Z,2025-03-02T15:36:39Z,5553058405,213,1.64,5553058389,2,,5553058395,140,87.9,5553058397,141,33.3,5553058401,212,9.7,5553058393,56,Center,5553058391,155,,,,,cufgsqfkltgeb7ak2uan2dqdx,Ryan Williams,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bengaluru FC,
2783123187,650,61,2,76,14,12ksg0e6d70senzilsic40fzl,1,87.9,33.3,2025-03-02T15:35:51.006Z,2025-03-02T15:36:43Z,5553058419,56,Center,,,,,,,,,,,,,,,,,,,,,,deyx0zxr2303hh3cru8l88u1g,Sivasakthi Narayanan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bengaluru FC,
2783123171,458,49,2,76,17,28au628w8n2jhgujuwh3y5d8k,1,9.5,35.5,2025-03-02T15:35:53.345Z,2025-03-02T15:35:53Z,,,,,,,,,,,,,,,,,,,,,,,,,37a8scojsvio37fatx5zxih91,Souvik Chakrabarti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,East Bengal FC,
2783123311,459,1,2,76,17,28au628w8n2jhgujuwh3y5d8k,1,10,36.4,2025-03-02T15:35:54.001Z,2025-03-02T15:35:58Z,5553058979,140,24.3,5553058977,56,Back,5553058981,141,37.9,5553058985,213,0.07,5553058983,212,15,,,,,,,,,,37a8scojsvio37fatx5zxih91,Souvik Chakrabarti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,East Bengal FC,
2783123501,460,1,2,76,22,28au628w8n2jhgujuwh3y5d8k,1,47.1,39.5,2025-03-02T15:35:58.766Z,2025-03-02T15:36:06Z,5553060043,56,Back,5553060049,212,5,5553060047,141,46.9,5553060045,140,47.5,5553060051,213,1.49,,,,,,,,,,2sqyhih507ep3hv7iwg2gluc5,Richard Celis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,East Bengal FC,
2783123417,651,83,2,76,26,12ksg0e6d70senzilsic40fzl,0,52,56.1,2025-03-02T15:36:03.101Z,2025-03-02T15:36:13Z,5553060985,399,a46nb8nifruibgamjyq2tb4ve,,,,,,,,,,,,,,,,,,,,,,52hvmgmgja56sqj0zga4tvk5x,Aleksandar Jovanović,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bengaluru FC,
2783123509,461,4,2,76,28,28au628w8n2jhgujuwh3y5d8k,1,45.4,37.8,2025-03-02T15:36:04.957Z,2025-03-02T15:36:12Z,5553060199,56,Back,5553060207,265,,5553060197,13,,5553060205,152,,5553060251,233,652,5553060209,286,,,,,,,,a46nb8nifruibgamjyq2tb4ve,David Lalhlansanga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,East Bengal FC,
2783123471,652,4,2,76,28,12ksg0e6d70senzilsic40fzl,0,54.6,62.2,2025-03-02T15:36:04.958Z,2025-03-02T15:36:13Z,5553059963,285,,5553059955,152,,5553059959,265,,5553060323,233,461,5553059951,56,Center,5553059949,13,,,,,,,,jtmpumg28emowvrre2ujqtw5,Alberto Noguera,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bengaluru FC,
2783124657,462,27,2,77,15,28au628w8n2jhgujuwh3y5d8k,1,0,0,2025-03-02T15:36:51.733Z,2025-03-02T15:40:32Z,5553066323,246,,5553092363,233,674,5553066321,201,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,East Bengal FC,
2783129321,674,27,2,77,15,12ksg0e6d70senzilsic40fzl,1,0,0,2025-03-02T15:36:51.733Z,2025-03-02T15:40:32Z,5553092431,233,462,5553091855,246,,5553091853,201,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bengaluru FC,
2783125433,463,28,2,77,53,28au628w8n2jhgujuwh3y5d8k,1,0,0,2025-03-02T15:37:29.404Z,2025-03-02T15:40:33Z,5553092475,233,675,5553070479,55,462,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,East Bengal FC,
2783129331,675,28,2,77,53,12ksg0e6d70senzilsic40fzl,1,0,0,2025-03-02T15:37:29.404Z,2025-03-02T15:40:33Z,5553092543,233,463,5553091885,55,674,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bengaluru FC,
2783126303,464,1,2,78,35,28au628w8n2jhgujuwh3y5d8k,1,45,48.3,2025-03-02T15:38:11.822Z,2025-03-02T15:38:55Z,5553075289,213,1.24,5553075277,5,,5553075285,141,92.2,5553079749,189,,5553075287,212,31.5,5553075283,140,54.7,5553075279,152,,5553075281,56,Left,a46nb8nifruibgamjyq2tb4ve,David Lalhlansanga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,East Bengal FC,
2783126959,467,61,2,78,36,28au628w8n2jhgujuwh3y5d8k,1,54.5,91.2,2025-03-02T15:38:12.508Z,2025-03-02T15:38:49Z,5553079585,189,,5553078927,56,Left,,,,,,,,,,,,,,,,,,,5brj4wwxu99bicq7xhzs6zvmx,Nishu Kumar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,East Bengal FC,
2783126313,465,5,2,78,36,28au628w8n2jhgujuwh3y5d8k,0,57.2,101,2025-03-02T15:38:12.790Z,2025-03-02T15:38:18Z,5553075351,56,Left,5553075355,347,,5553075583,233,654,,,,,,,,,,,,,,,,a46nb8nifruibgamjyq2tb4ve,David Lalhlansanga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,East Bengal FC,
2783126359,654,5,2,78,36,12ksg0e6d70senzilsic40fzl,1,42.8,-1,2025-03-02T15:38:12.790Z,2025-03-02T15:40:43Z,5553075573,233,465,5553075559,56,Back,5553075561,347,,,,,,,,,,,,,,,,,99cjmvx4xlyzhyf6wxlvisb11,Sunil Chhetri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bengaluru FC,
2783126445,655,1,2,78,42,12ksg0e6d70senzilsic40fzl,1,48.6,0,2025-03-02T15:38:19.049Z,2025-03-02T15:38:20Z,5553076055,56,Back,5553076067,213,1.62,5553076061,141,41.9,5553076071,1,,5553076065,212,29.3,5553076053,107,,5553076057,140,47.2,,,,c22j2xs6nnyho3hixmh0txo9g,Lalremtluanga Fanai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bengaluru FC,
2783126459,656,1,2,78,44,12ksg0e6d70senzilsic40fzl,1,47.2,41.9,2025-03-02T15:38:20.384Z,2025-03-02T15:38:21Z,5553076135,56,Center,5553076143,213,1.05,5553076139,141,67.8,5553076137,140,56.8,5553076141,212,20.3,,,,,,,,,,jtmpumg28emowvrre2ujqtw5,Alberto Noguera,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bengaluru FC,
2783126549,657,1,2,78,44,12ksg0e6d70senzilsic40fzl,1,56.8,67.8,2025-03-02T15:38:21.097Z,2025-03-02T15:38:25Z,5553076625,140,68.8,5553076627,141,94.2,5553076623,56,Left,5553076631,213,0.96,5553076629,212,21.9,,,,,,,,,,duxnzil70n1147w8ob8ooxo89,Chinglensana Singh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bengaluru FC,
2783126555,658,4,2,78,48,12ksg0e6d70senzilsic40fzl,1,75.6,94.8,2025-03-02T15:38:24.383Z,2025-03-02T15:46:02Z,5553076675,13,,5553076683,286,,5553076679,152,,5553076681,265,,5553076757,233,466,5553076677,56,Left,,,,,,,3sy4rxdzl4u9e5kkvygxu9x7u,Roshan Singh Naorem,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bengaluru FC,
2783126529,466,4,2,78,48,28au628w8n2jhgujuwh3y5d8k,0,24.4,5.2,2025-03-02T15:38:24.384Z,2025-03-02T15:46:02Z,5553076701,13,,5553076705,152,,5553076703,56,Back,5553076709,285,,5553076777,233,658,5553076707,265,,,,,,,,37a8scojsvio37fatx5zxih91,Souvik Chakrabarti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,East Bengal FC,
2783127453,659,1,2,79,24,12ksg0e6d70senzilsic40fzl,1,71.6,98,2025-03-02T15:39:01.194Z,2025-03-02T15:42:15Z,5553081713,141,51.9,5553081717,213,5.33,5553081701,155,,5553104231,154,,5553104229,210,14,5553081699,5,,5553081697,2,,5553081711,140,93,jtmpumg28emowvrre2ujqtw5,Alberto Noguera,5553081719,1,,1,5553081715,212,38.6,5553081703,152,5553081707,56,Center,,,,,,,,,,,,,,,,,,,Bengaluru FC,
2783127463,660,14,2,79,29,12ksg0e6d70senzilsic40fzl,1,93,51.9,2025-03-02T15:39:05.627Z,2025-03-02T15:42:16Z,5553104253,75,,5553104257,154,,5553101401,15,,5553081751,56,Center,5553104263,102,45,5553104267,230,99.8,5553081749,17,,5553104265,103,10.8,52hvmgmgja56sqj0zga4tvk5x,Aleksandar Jovanović,5553081747,22,,,5553104269,231,50.2,5553101415,328,5553104259,55,659,5553104255,29,,,,,,,,,,,,,,,,,Bengaluru FC,
2783127519,661,15,2,79,32,12ksg0e6d70senzilsic40fzl,1,98.3,42.6,2025-03-02T15:39:08.386Z,2025-03-02T15:45:11Z,5553122777,146,99.3,5553122773,103,3.8,5553121981,60,,5553082057,22,,5553122769,80,,5553122771,102,45.8,5553122845,233,468,5553082061,56,Center,cufgsqfkltgeb7ak2uan2dqdx,Ryan Williams,5553122779,147,45.8,,5553122775,458,,5553121979,72,,,,,,,,,,,,,,,,,,,,,,Bengaluru FC,
2783127529,468,10,2,79,32,28au628w8n2jhgujuwh3y5d8k,1,0.8,53.9,2025-03-02T15:39:08.486Z,2025-03-02T15:45:54Z,5553087105,174,,5553082131,56,Back,5553122867,233,661,5553087109,21,,5553087107,179,,,,,,,,,,,d18hxamo4wksojpx0f2zjy63u,Prabhsukhan Gill,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,East Bengal FC,Goalkeeper
2783127665,662,15,2,79,33,12ksg0e6d70senzilsic40fzl,1,97.3,62,2025-03-02T15:39:09.626Z,2025-03-02T15:45:47Z,5553082821,61,,5553082819,22,,5553126463,146,99.4,5553126465,147,54.5,5553126449,103,19,5553126451,458,,5553126469,231,47.1,5553126445,76,,duxnzil70n1147w8ob8ooxo89,Chinglensana Singh,5553126459,101,,,5553126497,233,470,5553126455,100,5553126457,82,,5553082823,56,Center,,,5553123345,72,5553126447,102,52.4,5553126467,230,96.8,,,,,,Bengaluru FC,
2783127957,470,10,2,79,33,28au628w8n2jhgujuwh3y5d8k,1,0.6,45.5,2025-03-02T15:39:09.726Z,2025-03-02T15:45:47Z,5553084443,94,,5553126517,233,662,5553084445,56,Back,5553092487,14,,,,,,,,,,,,,,369ef7pxl6ckbg088w9zi36ne,Mohammad Rakip,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,East Bengal FC,
2783127765,469,6,2,79,39,28au628w8n2jhgujuwh3y5d8k,0,4.2,44.8,2025-03-02T15:39:15.619Z,2025-03-02T15:46:06Z,5553083487,73,,5553083485,56,Back,5553083535,233,663,,,,,,,,,,,,,,,,d18hxamo4wksojpx0f2zjy63u,Prabhsukhan Gill,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,East Bengal FC,Goalkeeper
2783127683,663,6,2,79,39,12ksg0e6d70senzilsic40fzl,1,95.8,55.2,2025-03-02T15:39:15.619Z,2025-03-02T15:46:05Z,5553083521,233,469,5553083039,73,,5553083037,56,Center,,,,,,,,,,,,,,,,duxnzil70n1147w8ob8ooxo89,Chinglensana Singh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bengaluru FC,
2783128087,664,1,2,79,57,12ksg0e6d70senzilsic40fzl,0,99.5,99.5,2025-03-02T15:39:33.522Z,2025-03-02T15:39:35Z,5553085125,2,,5553085133,56,Center,5553085137,141,59.6,5553085131,224,,5553085129,155,,5553085139,212,28.5,5553085141,213,4.41,5553085135,140,91.3,jtmpumg28emowvrre2ujqtw5,Alberto Noguera,5553085127,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bengaluru FC,
2783128415,471,12,2,79,59,28au628w8n2jhgujuwh3y5d8k,1,10.4,41.8,2025-03-02T15:39:35.786Z,2025-03-02T15:39:51Z,5553087023,56,Right,5553087031,213,5.92,5553087029,212,50.3,5553087027,141,15.3,5553087025,140,55.1,,,,,,,,,,5yau328orkeysj2rs0wyms73d,Saúl Crespo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,East Bengal FC,
2783128269,665,1,2,80,5,12ksg0e6d70senzilsic40fzl,1,42.8,88,2025-03-02T15:39:41.906Z,2025-03-02T15:39:44Z,5553086141,141,58.2,5553086137,56,Back,5553086145,213,4.12,5553086139,140,29.8,5553086143,212,24.4,,,,,,,,,,3sy4rxdzl4u9e5kkvygxu9x7u,Roshan Singh Naorem,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bengaluru FC,
2783128425,666,1,2,80,7,12ksg0e6d70senzilsic40fzl,1,29.8,58.2,2025-03-02T15:39:43.882Z,2025-03-02T15:39:51Z,5553087083,141,30,5553087095,213,5.04,5553087089,212,20.3,5553087073,56,Back,5553087077,140,36.1,,,,,,,,,,et5ztuwgv6uaiste9nxba9h3p,Gurpreet Singh Sandhu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bengaluru FC,Goalkeeper
2783128559,667,1,2,80,14,12ksg0e6d70senzilsic40fzl,1,54.5,25,2025-03-02T15:39:51.219Z,2025-03-02T15:39:57Z,5553087771,56,Back,5553087777,212,19.8,5553087773,140,46.9,5553087775,141,51.6,5553087779,213,1.99,,,,,,,,,,daflma7990pzvp9o2ebnzi1as,Vinith Venkatesh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bengaluru FC,
2783128603,668,1,2,80,20,12ksg0e6d70senzilsic40fzl,1,45.7,64.8,2025-03-02T15:39:57.059Z,2025-03-02T15:39:58Z,5553087997,56,Left,5553088005,213,0.94,5553088001,141,83.3,5553087999,140,54.5,5553088003,212,15.6,,,,,,,,,,duxnzil70n1147w8ob8ooxo89,Chinglensana Singh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bengaluru FC,
2783128669,669,1,2,80,22,12ksg0e6d70senzilsic40fzl,1,55,84.4,2025-03-02T15:39:58.699Z,2025-03-02T15:40:01Z,5553088345,212,9.4,5553088339,56,Left,5553088341,140,60.5,5553088347,213,0.91,5553088343,141,95.4,,,,,,,,,,3sy4rxdzl4u9e5kkvygxu9x7u,Roshan Singh Naorem,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bengaluru FC,
2783128763,670,1,2,80,25,12ksg0e6d70senzilsic40fzl,1,60.5,95.4,2025-03-02T15:40:01.380Z,2025-03-02T15:40:05Z,5553088825,140,58.5,5553088829,212,18.3,5553088831,213,4.6,5553088823,56,Center,5553088827,141,68.7,,,,,,,,,,jtmpumg28emowvrre2ujqtw5,Alberto Noguera,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bengaluru FC,
2783128793,671,1,2,80,28,12ksg0e6d70senzilsic40fzl,1,58.5,68.7,2025-03-02T15:40:04.867Z,2025-03-02T15:40:06Z,5553088983,212,6.6,5553088979,140,64.7,5553088985,213,0.16,5553088977,56,Center,5553088981,141,70.2,,,,,,,,,,daflma7990pzvp9o2ebnzi1as,Vinith Venkatesh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bengaluru FC,
2783129103,672,1,2,80,29,12ksg0e6d70senzilsic40fzl,1,65.1,70.5,2025-03-02T15:40:06.048Z,2025-03-02T15:40:19Z,5553090675,141,69.6,5553090651,56,Center,5553090663,140,59.4,5553090693,213,3.24,5553090685,212,6,,,,,,,,,,jtmpumg28emowvrre2ujqtw5,Alberto Noguera,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bengaluru FC,
