id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,keyPass,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/9/value,assist,qualifier/15/id,qualifier/15/qualifierId,qualifier/10/value,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,,teamName,Position
2775652335,457,5,1,48,18,ajwqetklk0m22x7ifsjax5yi,1,53.4,101.3,2025-02-13T14:48:42.162Z,2025-02-13T15:02:03Z,5512346315,56,Left,5512346329,233,402,5512346317,347,,,,,,,,,,,,,,,,,31g5m4lerjmoykobyt8cckxxx,Imran Khan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jamshedpur FC,
2775652287,404,43,1,49,2,7xo09xnh3y03lyai6azr77fo0,1,0,0,2025-02-13T14:49:25.475Z,2025-02-13T15:06:01Z,5512355025,144,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Northeast United FC,
2775652353,405,30,1,49,24,7xo09xnh3y03lyai6azr77fo0,1,0,0,2025-02-13T14:49:48.126Z,2025-02-13T14:49:49Z,5512346461,57,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Northeast United FC,
2775652351,458,30,1,49,24,ajwqetklk0m22x7ifsjax5yi,1,0,0,2025-02-13T14:49:48.126Z,2025-02-13T14:49:48Z,5512346459,57,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jamshedpur FC,
2775653463,406,32,2,45,0,7xo09xnh3y03lyai6azr77fo0,1,0,0,2025-02-13T15:04:06.929Z,2025-02-13T15:04:07Z,5512353795,127,Right to Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Northeast United FC,
2775653473,460,32,2,45,0,ajwqetklk0m22x7ifsjax5yi,1,0,0,2025-02-13T15:04:06.929Z,2025-02-13T15:04:10Z,5512353833,127,Left to Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jamshedpur FC,
2775653921,429,1,2,45,1,7xo09xnh3y03lyai6azr77fo0,1,49.7,49.7,2025-02-13T15:04:08.054Z,2025-02-13T16:16:34Z,5512360625,141,45.8,5512360629,213,3.31,5512360627,212,16.1,5512360623,140,34.6,5512360671,279,S,5512360621,56,Back,,,,,,,6vak9npg73k6di2oagxg8ttgq,Mayakkannan Muthu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Northeast United FC,
2775653923,430,1,2,45,2,7xo09xnh3y03lyai6azr77fo0,0,34,43.8,2025-02-13T15:04:09.202Z,2025-02-13T17:26:17Z,5512360791,56,Center,5512360789,157,,5512360801,1,,5512360797,212,49.1,5512360793,140,76.9,5512360799,213,0.41,5512360795,141,72.4,,,,cmipqs8kvp9fztc1ekgzlwogl,Mohammed Bemammer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Northeast United FC,
2775653481,461,12,2,45,7,ajwqetklk0m22x7ifsjax5yi,1,22.9,14.2,2025-02-13T15:04:14.493Z,2025-02-13T15:04:15Z,5512353895,56,Back,5512353919,167,,5512353905,15,,5512353899,141,0,5512353901,212,13.4,5512353897,140,30.2,5512353903,213,5.32,,,,1ilh1vogo8mggj0vhf2oknswk,Nikhil Barla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jamshedpur FC,
2775653911,426,5,2,45,8,7xo09xnh3y03lyai6azr77fo0,1,72.4,101.7,2025-02-13T15:04:15.308Z,2025-02-13T17:06:03Z,5512362279,347,,5512362277,56,Left,5512362291,233,462,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Northeast United FC,
2775653483,462,5,2,45,8,ajwqetklk0m22x7ifsjax5yi,0,27.6,-1.7,2025-02-13T15:04:15.308Z,2025-02-13T17:06:04Z,5512353911,56,Back,5512353913,347,,5512362299,233,426,,,,,,,,,,,,,,,,1ilh1vogo8mggj0vhf2oknswk,Nikhil Barla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jamshedpur FC,
2775653931,432,1,2,45,18,7xo09xnh3y03lyai6azr77fo0,1,75.2,100,2025-02-13T15:04:25.518Z,2025-02-13T15:15:51Z,5512362445,56,Left,5512362451,212,8.5,5512362449,141,89.7,5512362443,107,,5512362447,140,78.1,5512362453,213,5.08,,,,,,,31a4sn8saxhfnh57j7c1yy2ac,Buanthanglun Samte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Northeast United FC,
2775653915,428,1,2,45,19,7xo09xnh3y03lyai6azr77fo0,1,75.6,86.3,2025-02-13T15:04:26.877Z,2025-02-13T16:17:06Z,5512425061,156,,5512365079,56,Left,5512365081,140,71.7,5512365085,212,6,5512365083,141,92.8,5512365087,213,2.32,,,,,,,xm1pai2cllklkwkgpb7n5mmt,Néstor Albiach,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Northeast United FC,
2775653519,464,43,2,45,20,ajwqetklk0m22x7ifsjax5yi,1,0,0,2025-02-13T15:04:27.540Z,2025-02-13T15:15:40Z,5512362697,213,5.44,5512362693,212,3.9,5512365025,144,1,5512362687,141,11.9,5512362683,140,26.9,5512362679,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jamshedpur FC,
2775653901,422,61,2,45,25,7xo09xnh3y03lyai6azr77fo0,0,67.1,91.6,2025-02-13T15:04:31.935Z,2025-02-13T15:15:49Z,5512365093,56,Left,,,,,,,,,,,,,,,,,,,,,,31a4sn8saxhfnh57j7c1yy2ac,Buanthanglun Samte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Northeast United FC,
2775653907,424,5,2,45,28,7xo09xnh3y03lyai6azr77fo0,0,77.8,100.8,2025-02-13T15:04:35.254Z,2025-02-13T16:44:12Z,5512365329,233,465,5512437541,347,,5512365249,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Northeast United FC,
2775653521,465,5,2,45,28,ajwqetklk0m22x7ifsjax5yi,1,22.2,-0.8,2025-02-13T15:04:35.254Z,2025-02-13T17:06:04Z,5512365325,233,424,5512363407,56,Back,5512365333,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jamshedpur FC,
2775653517,463,1,2,45,29,ajwqetklk0m22x7ifsjax5yi,0,33.8,0,2025-02-13T15:04:36.645Z,2025-02-13T16:17:25Z,5512365863,107,,5512354163,212,20.4,5512354161,141,6.4,5512354165,213,0.25,5512354157,56,Right,5512354159,140,52.6,,,,,,,1ilh1vogo8mggj0vhf2oknswk,Nikhil Barla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jamshedpur FC,
2775653935,434,83,2,45,30,7xo09xnh3y03lyai6azr77fo0,0,44.7,92,2025-02-13T15:04:37.822Z,2025-02-13T16:42:55Z,5512426467,399,88x8tqxamao1dzdfz5libluui,,,,,,,,,,,,,,,,,,,,,,awmnvgz0piarvn8o7b7zk57f9,Míchel Zabaco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Northeast United FC,
2775653523,466,1,2,45,31,ajwqetklk0m22x7ifsjax5yi,0,51.3,7,2025-02-13T15:04:38.852Z,2025-02-13T16:17:37Z,5512425443,56,Right,5512425447,141,6.2,5512425451,213,6.21,5512425449,212,7.1,5512425445,140,58,,,,,,,,,,88x8tqxamao1dzdfz5libluui,Javi Siverio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jamshedpur FC,
2775653929,431,61,2,45,32,7xo09xnh3y03lyai6azr77fo0,1,40,92.8,2025-02-13T15:04:39.358Z,2025-02-13T16:42:52Z,5512425357,56,Back,,,,,,,,,,,,,,,,,,,,,,awmnvgz0piarvn8o7b7zk57f9,Míchel Zabaco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Northeast United FC,
2775653619,470,61,2,45,33,ajwqetklk0m22x7ifsjax5yi,1,27.1,29.9,2025-02-13T15:04:40.461Z,2025-02-13T16:43:20Z,5512425919,56,Back,,,,,,,,,,,,,,,,,,,,,,ex1jk22ckbwg721ie0azus2c5,Pronay Halder,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jamshedpur FC,
2775653933,433,1,2,45,33,7xo09xnh3y03lyai6azr77fo0,0,34,92.8,2025-02-13T15:04:40.680Z,2025-02-13T16:44:06Z,5512425847,140,70.7,5512425843,157,,5512425849,141,62.8,5512425851,212,43.6,5512425853,213,5.8,5512425845,56,Center,5512425855,1,,,,,dq2edinn9zcsx9ztdmkw33l61,Asheer Akhtar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Northeast United FC,
2775673181,835,61,2,45,36,7xo09xnh3y03lyai6azr77fo0,1,60.1,71.1,2025-02-13T15:04:42.929Z,2025-02-13T17:27:24Z,5512475353,56,Center,,,,,,,,,,,,,,,,,,,,,,xm1pai2cllklkwkgpb7n5mmt,Néstor Albiach,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Northeast United FC,
2775653623,471,12,2,45,37,ajwqetklk0m22x7ifsjax5yi,1,15.8,47.9,2025-02-13T15:04:44.621Z,2025-02-13T16:19:23Z,5512426063,56,Back,5512426067,141,32.7,5512426071,213,5.79,5512426069,212,21.7,5512426065,140,34,,,,,,,,,,banlw3aybtscei2n206mlzf85,Lazar Ćirković,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jamshedpur FC,
2775665475,888,1,2,45,39,ajwqetklk0m22x7ifsjax5yi,1,34.2,50.9,2025-02-13T15:04:45.929Z,2025-02-13T16:19:48Z,5512426415,56,Back,5512426417,140,27.8,5512426419,141,44.6,5512426423,213,3.71,5512426421,212,8,,,,,,,,,,ex1jk22ckbwg721ie0azus2c5,Pronay Halder,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jamshedpur FC,
2775665483,889,49,2,45,40,ajwqetklk0m22x7ifsjax5yi,1,30.1,10.7,2025-02-13T15:04:46.929Z,2025-02-13T16:19:59Z,,,,,,,,,,,,,,,,,,,,,,,,,1ilh1vogo8mggj0vhf2oknswk,Nikhil Barla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jamshedpur FC,
2775653543,467,4,2,45,45,ajwqetklk0m22x7ifsjax5yi,1,53,25.4,2025-02-13T15:04:52.093Z,2025-02-13T16:20:06Z,5512354287,56,Center,5512354289,152,,5512354293,286,,5512426481,294,,5512354285,13,,5512368877,233,423,,,,,,,88x8tqxamao1dzdfz5libluui,Javi Siverio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jamshedpur FC,
2775653903,423,4,2,45,45,7xo09xnh3y03lyai6azr77fo0,0,47,74.6,2025-02-13T15:04:52.094Z,2025-02-13T16:20:12Z,5512367641,285,,5512367605,56,Back,5512367603,13,,5512367607,152,,5512368929,233,467,5512426525,294,,,,,,,,awmnvgz0piarvn8o7b7zk57f9,Míchel Zabaco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Northeast United FC,
2775653943,437,43,2,45,59,7xo09xnh3y03lyai6azr77fo0,1,0,0,2025-02-13T15:05:06.142Z,2025-02-13T15:23:57Z,5512369561,347,0,5512373143,144,5,5512369559,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Northeast United FC,
2775653581,468,1,2,46,9,ajwqetklk0m22x7ifsjax5yi,1,56.2,28.4,2025-02-13T15:05:16.881Z,2025-02-13T16:20:24Z,5512426605,155,,5512354511,213,0.1,5512354501,152,,5512354513,1,,5512354497,5,,5512354505,140,88.9,5512354507,141,33.7,5512354503,56,Center,14w76iqim5kly2adzwc9n6wgl,Pratik Chaudhari,5512354509,212,34.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jamshedpur FC,
2775653583,469,1,2,46,10,ajwqetklk0m22x7ifsjax5yi,0,85.2,31.5,2025-02-13T15:05:17.878Z,2025-02-13T16:20:41Z,5512426641,213,0.93,5512426639,212,10,5512426633,3,,5512426637,141,43.2,5512354517,56,Center,5512426635,140,90.9,,,,,,,3vdeg67iuouaj5rfdrnh14h5h,Javi Hernández,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jamshedpur FC,
2775653913,427,52,2,46,11,7xo09xnh3y03lyai6azr77fo0,1,4.3,48.3,2025-02-13T15:05:18.734Z,2025-02-13T16:20:49Z,,,,,,,,,,,,,,,,,,,,,,,,,f1tuc3g6x0bvykbf3l6kckhnu,Gurmeet Singh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Northeast United FC,Goalkeeper
2775653947,438,1,2,46,12,7xo09xnh3y03lyai6azr77fo0,0,15.8,46,2025-02-13T15:05:19.239Z,2025-02-13T16:22:02Z,5512426865,56,Back,5512426873,213,1.32,5512426869,141,68.7,5512426871,212,15.9,5512426867,140,19.5,5512426863,123,,,,,,,,f1tuc3g6x0bvykbf3l6kckhnu,Gurmeet Singh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Northeast United FC,Goalkeeper
2775653937,435,1,2,46,24,7xo09xnh3y03lyai6azr77fo0,0,16.2,70.3,2025-02-13T15:05:31.901Z,2025-02-13T16:22:10Z,5512427121,56,Center,5512427379,155,,5512427131,1,,5512427129,213,5.9,5512427123,140,52.3,5512427127,212,40.8,5512427125,141,48.1,,,,awmnvgz0piarvn8o7b7zk57f9,Míchel Zabaco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Northeast United FC,
2775665549,890,44,2,46,26,ajwqetklk0m22x7ifsjax5yi,1,45.3,53.3,2025-02-13T15:05:32.929Z,2025-02-13T17:02:34Z,5512427311,233,425,5512427149,285,,5512427147,56,Back,,,,,,,,,,,,,,,,banlw3aybtscei2n206mlzf85,Lazar Ćirković,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jamshedpur FC,
2775653909,425,44,2,46,26,7xo09xnh3y03lyai6azr77fo0,0,54.7,46.7,2025-02-13T15:05:32.930Z,2025-02-13T17:02:34Z,5512427317,233,890,5512427225,286,,5512427223,56,Center,,,,,,,,,,,,,,,,e41kyipdxjy3gkni3idz31mac,Parthib Gogoi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Northeast United FC,
2775665555,891,1,2,46,27,ajwqetklk0m22x7ifsjax5yi,0,42.8,59.3,2025-02-13T15:05:33.929Z,2025-02-13T16:22:16Z,5512427191,140,52.3,5512427189,56,Center,5512427187,3,,5512427193,141,67,5512427197,213,0.48,5512427195,212,11.3,,,,,,,banlw3aybtscei2n206mlzf85,Lazar Ćirković,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jamshedpur FC,
2775665613,820,1,2,46,28,7xo09xnh3y03lyai6azr77fo0,1,41.2,41.5,2025-02-13T15:05:34.929Z,2025-02-13T16:23:58Z,5512427615,140,52.4,5512427613,56,Center,5512427617,141,23.3,5512427619,212,17.1,5512427621,213,5.47,,,,,,,,,,cmipqs8kvp9fztc1ekgzlwogl,Mohammed Bemammer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Northeast United FC,
2775665617,821,1,2,46,29,7xo09xnh3y03lyai6azr77fo0,1,63,22.3,2025-02-13T15:05:35.929Z,2025-02-13T17:06:13Z,5512427641,212,13.2,5512427637,140,56.7,5512427643,213,2.1,5512427639,141,39.1,5512427635,56,Center,,,,,,,,,,5g8572gxi73ztuk13kttx9b84,Thoi Singh Huidrom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Northeast United FC,
2775665641,822,1,2,46,30,7xo09xnh3y03lyai6azr77fo0,0,54.3,50,2025-02-13T15:05:37.029Z,2025-02-13T17:06:12Z,5512427933,1,,5512427925,140,70.1,5512427931,213,5.19,5512427927,141,2.6,5512427923,56,Right,5512427929,212,36.3,,,,,,,e41kyipdxjy3gkni3idz31mac,Parthib Gogoi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Northeast United FC,
2775653637,473,49,2,46,34,ajwqetklk0m22x7ifsjax5yi,1,26.9,93.7,2025-02-13T15:05:41.037Z,2025-02-13T15:05:41Z,,,,,,,,,,,,,,,,,,,,,,,,,a1rjrfrukdqfztu8c9l88wduc,Muhammed Uvais,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jamshedpur FC,
2775653639,474,1,2,46,34,ajwqetklk0m22x7ifsjax5yi,1,24.6,93,2025-02-13T15:05:41.260Z,2025-02-13T16:23:12Z,5512354791,140,42,5512354799,1,,5512354793,141,96.7,5512354797,213,0.14,5512354789,56,Back,5512354787,157,,5512354795,212,18.4,,,,a1rjrfrukdqfztu8c9l88wduc,Muhammed Uvais,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jamshedpur FC,
2775665621,892,1,2,46,35,ajwqetklk0m22x7ifsjax5yi,0,39.3,96.6,2025-02-13T15:05:41.929Z,2025-02-13T16:43:29Z,5512427685,56,Back,5512427689,141,80.9,5512427691,212,13.3,5512427687,140,46.9,5512427693,213,5.35,,,,,,,,,,11een7yuvw4psjhjuakk75clw,Mohammed Sanan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jamshedpur FC,
2775653659,407,43,2,46,38,7xo09xnh3y03lyai6azr77fo0,1,0,0,2025-02-13T15:05:45.727Z,2025-02-13T15:06:00Z,5512355007,144,28,5512354919,55,404,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Northeast United FC,
2775665687,823,49,2,46,40,7xo09xnh3y03lyai6azr77fo0,1,53.3,21.6,2025-02-13T15:05:46.929Z,2025-02-13T16:25:04Z,,,,,,,,,,,,,,,,,,,,,,,,,cmipqs8kvp9fztc1ekgzlwogl,Mohammed Bemammer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Northeast United FC,
2775665703,824,1,2,46,41,7xo09xnh3y03lyai6azr77fo0,1,58.2,23.7,2025-02-13T15:05:47.929Z,2025-02-13T16:25:25Z,5512428341,213,0.3,5512428337,141,30,5512428333,56,Center,5512428339,212,14.3,5512428335,140,71.2,,,,,,,,,,cmipqs8kvp9fztc1ekgzlwogl,Mohammed Bemammer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Northeast United FC,
2775665705,825,1,2,46,42,7xo09xnh3y03lyai6azr77fo0,0,69.4,28.8,2025-02-13T15:05:48.929Z,2025-02-13T16:26:28Z,5512428355,140,75,5512428361,213,5.02,5512428359,212,19.5,5512428357,141,1.4,5512428353,56,Right,,,,,,,,,,xm1pai2cllklkwkgpb7n5mmt,Néstor Albiach,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Northeast United FC,
2775665729,893,8,2,46,45,ajwqetklk0m22x7ifsjax5yi,1,37.3,94.8,2025-02-13T15:05:51.929Z,2025-02-13T16:26:19Z,5512428583,56,Back,,,,,,,,,,,,,,,,,,,,,,11een7yuvw4psjhjuakk75clw,Mohammed Sanan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jamshedpur FC,
2775665731,826,61,2,46,46,7xo09xnh3y03lyai6azr77fo0,1,75,1.4,2025-02-13T15:05:52.929Z,2025-02-13T16:26:24Z,5512428587,56,Right,,,,,,,,,,,,,,,,,,,,,,e41kyipdxjy3gkni3idz31mac,Parthib Gogoi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Northeast United FC,
2775653939,436,5,2,46,59,7xo09xnh3y03lyai6azr77fo0,0,64.8,-1.8,2025-02-13T15:06:06.029Z,2025-02-13T17:06:04Z,5512372745,56,Right,5512372747,347,,5512373045,233,475,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Northeast United FC,
2775653697,475,5,2,46,59,ajwqetklk0m22x7ifsjax5yi,1,35.2,101.8,2025-02-13T15:06:06.029Z,2025-02-13T17:06:04Z,5512355165,347,,5512373037,233,436,5512355163,56,Back,,,,,,,,,,,,,,,,a1rjrfrukdqfztu8c9l88wduc,Muhammed Uvais,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jamshedpur FC,
2775653625,472,43,2,46,59,ajwqetklk0m22x7ifsjax5yi,1,0,0,2025-02-13T15:06:06.818Z,2025-02-13T15:20:22Z,5512369479,144,5,5512369003,56,Back,5512369005,347,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jamshedpur FC,
2775653701,476,1,2,47,0,ajwqetklk0m22x7ifsjax5yi,1,41.2,100,2025-02-13T15:06:07.204Z,2025-02-13T16:26:55Z,5512355175,140,68.4,5512355181,213,5.66,5512355173,56,Center,5512355177,141,72,5512355179,212,35.1,5512355183,1,,5512355171,107,,,,,a1rjrfrukdqfztu8c9l88wduc,Muhammed Uvais,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jamshedpur FC,
2775665759,894,61,2,47,2,ajwqetklk0m22x7ifsjax5yi,1,70.7,95.6,2025-02-13T15:06:08.929Z,2025-02-13T16:27:07Z,5512428781,56,Left,,,,,,,,,,,,,,,,,,,,,,11een7yuvw4psjhjuakk75clw,Mohammed Sanan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jamshedpur FC,
2775653707,477,1,2,47,2,ajwqetklk0m22x7ifsjax5yi,1,68.7,72.3,2025-02-13T15:06:09.264Z,2025-02-13T15:06:10Z,5512355209,213,4.7,5512355207,212,28.1,5512355203,140,68.3,5512355205,141,31,5512355201,56,Center,,,,,,,,,,3i9ye7yfz4j9bhbi8gco7mjca,Rei Tachikawa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jamshedpur FC,
2775653713,478,1,2,47,3,ajwqetklk0m22x7ifsjax5yi,0,69.2,30.7,2025-02-13T15:06:10.657Z,2025-02-13T15:06:13Z,5512355241,213,0.8,5512355231,155,,5512355235,140,88.3,5512355239,212,28.8,5512355233,56,Center,5512355237,141,61.1,,,,,,,31g5m4lerjmoykobyt8cckxxx,Imran Khan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jamshedpur FC,
2775653717,408,44,2,47,5,7xo09xnh3y03lyai6azr77fo0,1,10.4,39.8,2025-02-13T15:06:12.634Z,2025-02-13T17:02:34Z,5512355253,56,Back,5512355255,285,,5512355267,233,479,,,,,,,,,,,,,,,,cmipqs8kvp9fztc1ekgzlwogl,Mohammed Bemammer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Northeast United FC,
2775653715,479,44,2,47,5,ajwqetklk0m22x7ifsjax5yi,0,89.6,60.2,2025-02-13T15:06:12.635Z,2025-02-13T17:02:34Z,5512355245,56,Center,5512355287,233,408,5512355247,286,,,,,,,,,,,,,,,,,88x8tqxamao1dzdfz5libluui,Javi Siverio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jamshedpur FC,
2775653725,409,12,2,47,7,7xo09xnh3y03lyai6azr77fo0,1,8.3,41.9,2025-02-13T15:06:14.902Z,2025-02-13T15:06:18Z,5512355299,213,4.68,5512355297,212,13.6,5512355293,140,7.9,5512355301,15,,5512355295,141,21.9,5512355291,56,Back,,,,,,,cmipqs8kvp9fztc1ekgzlwogl,Mohammed Bemammer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Northeast United FC,
2775653731,410,49,2,47,10,7xo09xnh3y03lyai6azr77fo0,1,5.5,16.4,2025-02-13T15:06:17.863Z,2025-02-13T15:06:18Z,,,,,,,,,,,,,,,,,,,,,,,,,cmipqs8kvp9fztc1ekgzlwogl,Mohammed Bemammer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Northeast United FC,
2775653745,411,1,2,47,11,7xo09xnh3y03lyai6azr77fo0,1,5.5,16.4,2025-02-13T15:06:18.117Z,2025-02-13T15:06:22Z,5512355367,140,27.1,5512355371,212,24.2,5512355369,141,4.1,5512355373,213,5.93,5512355365,56,Back,,,,,,,,,,cmipqs8kvp9fztc1ekgzlwogl,Mohammed Bemammer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Northeast United FC,
2775653747,412,1,2,47,15,7xo09xnh3y03lyai6azr77fo0,0,35.9,9.2,2025-02-13T15:06:22.775Z,2025-02-13T15:06:23Z,5512355393,213,0.5,5512355391,212,36.2,5512355389,141,34.6,5512355387,140,66.2,5512355383,155,,5512355395,1,,5512355385,56,Center,,,,5g8572gxi73ztuk13kttx9b84,Thoi Singh Huidrom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Northeast United FC,
2775653757,480,1,2,47,17,ajwqetklk0m22x7ifsjax5yi,1,31.3,63.6,2025-02-13T15:06:24.428Z,2025-02-13T15:06:25Z,5512355435,56,Back,5512355443,213,0.69,5512355437,140,37.6,5512355439,141,71.7,5512355441,212,8.6,,,,,,,,,,ex1jk22ckbwg721ie0azus2c5,Pronay Halder,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jamshedpur FC,
2775653759,481,49,2,47,18,ajwqetklk0m22x7ifsjax5yi,1,37.4,71.8,2025-02-13T15:06:25.706Z,2025-02-13T15:06:26Z,,,,,,,,,,,,,,,,,,,,,,,,,banlw3aybtscei2n206mlzf85,Lazar Ćirković,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jamshedpur FC,
2775653773,482,1,2,47,18,ajwqetklk0m22x7ifsjax5yi,1,37.6,72,2025-02-13T15:06:25.889Z,2025-02-13T15:06:29Z,5512355515,212,23.7,5512355509,56,Left,5512355513,141,91.7,5512355517,213,0.6,5512355511,140,56.2,,,,,,,,,,banlw3aybtscei2n206mlzf85,Lazar Ćirković,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jamshedpur FC,
2775653787,483,1,2,47,22,ajwqetklk0m22x7ifsjax5yi,0,56.2,91.7,2025-02-13T15:06:28.971Z,2025-02-13T16:44:16Z,5512355595,140,81,5512355599,212,28.4,5512355593,56,Center,5512355601,213,5.87,5512355597,141,75.1,,,,,,,,,,3i9ye7yfz4j9bhbi8gco7mjca,Rei Tachikawa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jamshedpur FC,
2775653795,413,49,2,47,26,7xo09xnh3y03lyai6azr77fo0,1,15.1,23.7,2025-02-13T15:06:33.509Z,2025-02-13T15:06:33Z,,,,,,,,,,,,,,,,,,,,,,,,,f1tuc3g6x0bvykbf3l6kckhnu,Gurmeet Singh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Northeast United FC,Goalkeeper
