id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,keyPass,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/11/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/13/value,qualifier/9/value,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,assist,teamName,Position
2779178801,640,1,2,87,40,28au628w8n2jhgujuwh3y5d8k,1,45.9,81.8,5531642537,141,74.5,5531642539,212,16.4,5531642529,5,,5531642535,140,60.8,5531642531,152,,5531642533,56,Center,5531642541,213,5.98,,,,5yau328orkeysj2rs0wyms73d,Saúl Crespo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,East Bengal FC,
2779178787,755,83,2,87,45,8uacz8yrceknwsreon4rb5i8o,0,43.1,30.7,5531642611,399,a46nb8nifruibgamjyq2tb4ve,,,,,,,,,,,,,,,,,,,,,,1csytueiqmph9zm2p58ww333e,Ricky Shabong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Punjab FC,
2779178807,641,3,2,87,46,28au628w8n2jhgujuwh3y5d8k,0,60.4,65.4,5531642557,286,,5531642741,233,756,5531642555,56,Center,,,,,,,,,,,,,,,,a46nb8nifruibgamjyq2tb4ve,David Lalhlansanga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,East Bengal FC,
2779178845,756,7,2,87,46,8uacz8yrceknwsreon4rb5i8o,1,39.6,34.6,5531642713,285,,5531642711,56,Back,5531642733,233,641,,,,,,,,,,,,,,,,dc8zct96hw1uct3arbrq408b8,Singamayum Shami,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Punjab FC,
2779178891,757,1,2,87,49,8uacz8yrceknwsreon4rb5i8o,1,35.3,34.6,5531642925,213,0.03,5531642921,141,35.5,5531642923,212,19.6,5531642919,140,54,5531642917,56,Center,,,,,,,,,,1csytueiqmph9zm2p58ww333e,Ricky Shabong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Punjab FC,
2779178887,642,45,2,87,52,28au628w8n2jhgujuwh3y5d8k,0,43.5,66,5531642897,285,,5531642895,56,Back,5531643037,233,758,,,,,,,,,,,,,,,,5yau328orkeysj2rs0wyms73d,Saúl Crespo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,East Bengal FC,
2779178903,758,3,2,87,52,8uacz8yrceknwsreon4rb5i8o,1,55,34.2,5531643031,233,642,5531642989,286,,5531642987,56,Center,,,,,,,,,,,,,,,,2hsgcgekgsls87pbwwz9a3q39,Petros Giakoumakis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Punjab FC,
2779178905,759,50,2,87,54,8uacz8yrceknwsreon4rb5i8o,1,60.4,34.4,5531642991,56,Center,5531643123,233,643,5531642993,286,,,,,,,,,,,,,,,,,2hsgcgekgsls87pbwwz9a3q39,Petros Giakoumakis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Punjab FC,
2779178913,643,7,2,87,54,28au628w8n2jhgujuwh3y5d8k,1,39.6,65.6,5531643045,56,Back,5531643047,285,,5531643109,233,759,,,,,,,,,,,,,,,,37a8scojsvio37fatx5zxih91,Souvik Chakrabarti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,East Bengal FC,
2779179421,651,49,2,87,54,28au628w8n2jhgujuwh3y5d8k,1,27.3,93.8,,,,,,,,,,,,,,,,,,,,,,,,,eeires5yhj68qhrd20r15s8dm,Provat Lakra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,East Bengal FC,
2779178917,644,1,2,87,55,28au628w8n2jhgujuwh3y5d8k,0,30.4,93,5531643083,140,55.9,5531643081,56,Left,5531643085,141,88,5531643089,213,6.16,5531643087,212,27,,,,,,,,,,eeires5yhj68qhrd20r15s8dm,Provat Lakra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,East Bengal FC,
2779178939,760,1,2,87,57,8uacz8yrceknwsreon4rb5i8o,1,46.1,9.8,5531643225,141,20.1,5531643227,212,16.9,5531643229,213,0.43,5531643223,140,60.8,5531643221,56,Right,,,,,,,,,,1i4qgopfzsr2xyfs93kjtcvai,Khaiminthang Lhungdim,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Punjab FC,
2779178949,761,1,2,87,58,8uacz8yrceknwsreon4rb5i8o,1,61.8,19.8,5531643273,56,Center,5531643281,213,0.55,5531643279,212,9.8,5531643277,141,27.3,5531643275,140,69.8,,,,,,,,,,2n6c8ciuley3hz0fnt6gn4zpx,Luka Majcen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Punjab FC,
2779178951,762,49,2,87,59,8uacz8yrceknwsreon4rb5i8o,1,75.6,26.4,,,,,,,,,,,,,,,,,,,,,,,,,2hsgcgekgsls87pbwwz9a3q39,Petros Giakoumakis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Punjab FC,
2779178965,763,1,2,88,0,8uacz8yrceknwsreon4rb5i8o,0,82.8,18.9,5531643351,212,26.5,5531643345,56,Center,5531643347,140,87.9,5531643349,141,57,5531643353,213,1.37,,,,,,,,,,2hsgcgekgsls87pbwwz9a3q39,Petros Giakoumakis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Punjab FC,
2779178971,645,49,2,88,1,28au628w8n2jhgujuwh3y5d8k,1,7.9,48.1,,,,,,,,,,,,,,,,,,,,,,,,,369ef7pxl6ckbg088w9zi36ne,Mohammad Rakip,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,East Bengal FC,
2779179049,646,1,2,88,4,28au628w8n2jhgujuwh3y5d8k,1,6.8,55.8,5531643763,140,43.6,5531643771,1,,5531643761,56,Back,5531643765,141,98,5531643759,157,,5531643769,213,0.64,5531643767,212,48.1,,,,369ef7pxl6ckbg088w9zi36ne,Mohammad Rakip,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,East Bengal FC,
2779179117,647,1,2,88,7,28au628w8n2jhgujuwh3y5d8k,1,43.8,98,5531644149,212,11.5,5531644147,141,89.9,5531644145,140,34.2,5531644151,213,3.64,5531644143,56,Back,,,,,,,,,,8bz6754ot1g7gd2k90qfqnuy2,Raphael Messi Bouli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,East Bengal FC,
2779179121,648,3,2,88,11,28au628w8n2jhgujuwh3y5d8k,0,30.8,84.8,5531644171,56,Back,5531644541,233,764,5531644173,285,,,,,,,,,,,,,,,,,5brj4wwxu99bicq7xhzs6zvmx,Nishu Kumar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,East Bengal FC,
2779179183,764,7,2,88,11,8uacz8yrceknwsreon4rb5i8o,1,69.2,15.2,5531644515,56,Right,5531644517,286,,5531644537,233,648,,,,,,,,,,,,,,,,1i4qgopfzsr2xyfs93kjtcvai,Khaiminthang Lhungdim,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Punjab FC,
2779179205,765,1,2,88,15,8uacz8yrceknwsreon4rb5i8o,0,66.7,23,5531644593,56,Center,5531644603,1,,5531644601,213,0.82,5531644591,155,,5531644597,141,57.9,5531644599,212,32.5,5531644595,140,87.9,,,,2n6c8ciuley3hz0fnt6gn4zpx,Luka Majcen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Punjab FC,
2779179295,649,11,2,88,24,28au628w8n2jhgujuwh3y5d8k,0,10.9,39.4,5531645243,56,Back,5531645245,88,,,,,,,,,,,,,,,,,,,,d18hxamo4wksojpx0f2zjy63u,Prabhsukhan Gill,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,East Bengal FC,Goalkeeper
2779179337,650,52,2,88,25,28au628w8n2jhgujuwh3y5d8k,1,11.8,37.9,,,,,,,,,,,,,,,,,,,,,,,,,d18hxamo4wksojpx0f2zjy63u,Prabhsukhan Gill,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,East Bengal FC,Goalkeeper
2779190797,741,27,2,89,2,28au628w8n2jhgujuwh3y5d8k,1,0,0,5531706961,233,766,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,East Bengal FC,
2779179701,766,27,2,89,2,8uacz8yrceknwsreon4rb5i8o,1,0,0,5531706943,233,741,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Punjab FC,
2779190881,742,28,2,89,42,28au628w8n2jhgujuwh3y5d8k,1,0,0,5531707037,233,767,5531706011,55,741,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,East Bengal FC,
2779180301,767,28,2,89,42,8uacz8yrceknwsreon4rb5i8o,1,0,0,5531650229,55,766,5531650243,233,742,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Punjab FC,
2779180307,654,68,2,89,48,28au628w8n2jhgujuwh3y5d8k,1,10.7,43,5531651265,189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,East Bengal FC,
2779180315,768,68,2,89,49,8uacz8yrceknwsreon4rb5i8o,0,89,63,5531650375,189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Punjab FC,
2779180409,655,52,2,89,50,28au628w8n2jhgujuwh3y5d8k,1,10.1,40.7,,,,,,,,,,,,,,,,,,,,,,,,,d18hxamo4wksojpx0f2zjy63u,Prabhsukhan Gill,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,East Bengal FC,Goalkeeper
2779180433,656,1,2,89,51,28au628w8n2jhgujuwh3y5d8k,0,10.1,40.7,5531650947,1,,5531650925,56,Center,5531650939,212,64.5,5531650935,141,52.2,5531650919,199,,5531650943,213,0.12,5531650931,140,71.1,,,,d18hxamo4wksojpx0f2zjy63u,Prabhsukhan Gill,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,East Bengal FC,Goalkeeper
2779180367,769,49,2,89,53,8uacz8yrceknwsreon4rb5i8o,1,35.7,43.9,,,,,,,,,,,,,,,,,,,,,,,,,dc8zct96hw1uct3arbrq408b8,Singamayum Shami,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Punjab FC,
2779180417,770,1,2,89,54,8uacz8yrceknwsreon4rb5i8o,1,36.2,47.6,5531650835,212,20.2,5531650827,140,29.3,5531650829,141,75.4,5531650837,213,1.94,5531650825,56,Back,,,,,,,,,,dc8zct96hw1uct3arbrq408b8,Singamayum Shami,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Punjab FC,
2779180461,771,1,2,89,57,8uacz8yrceknwsreon4rb5i8o,0,28.1,75.6,5531651111,155,,5531651127,1,,5531651125,213,0.13,5531651113,56,Left,5531651123,212,63.4,5531651119,140,88,5531651121,141,87.4,,,,d0b9bmoy2tfpyra3bra95rdhw,Likmabam Rakesh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Punjab FC,
2779180545,657,49,2,90,7,28au628w8n2jhgujuwh3y5d8k,1,8.5,11.9,,,,,,,,,,,,,,,,,,,,,,,,,5ygjbmzm0l7t0bgv55bvthlyi,Lalchungnunga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,East Bengal FC,
2779180649,658,61,2,90,8,28au628w8n2jhgujuwh3y5d8k,0,11,2.9,5531652039,56,Back,,,,,,,,,,,,,,,,,,,,,,5ygjbmzm0l7t0bgv55bvthlyi,Lalchungnunga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,East Bengal FC,
2779180661,659,5,2,90,9,28au628w8n2jhgujuwh3y5d8k,0,19.1,-2,5531652055,347,,5531653333,233,772,5531652053,56,Back,,,,,,,,,,,,,,,,5ygjbmzm0l7t0bgv55bvthlyi,Lalchungnunga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,East Bengal FC,
2779180703,772,5,2,90,9,8uacz8yrceknwsreon4rb5i8o,1,80.9,102,5531653329,233,659,5531652305,56,Left,5531652307,347,,,,,,,,,,,,,,,,,d0b9bmoy2tfpyra3bra95rdhw,Likmabam Rakesh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Punjab FC,
2779181069,773,70,2,90,47,8uacz8yrceknwsreon4rb5i8o,1,0,0,5531654265,277,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Punjab FC,
2779181227,660,18,2,90,59,28au628w8n2jhgujuwh3y5d8k,1,0,0,5531655175,44,Midfielder,5531655177,59,21,5531655231,55,661,5531655173,42,,,,,,,,,,,,,,5yau328orkeysj2rs0wyms73d,Saúl Crespo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,East Bengal FC,
2779181235,661,19,2,90,59,28au628w8n2jhgujuwh3y5d8k,1,0,0,5531655213,59,6,5531655207,42,,5531655211,145,8,5531655221,55,660,5531655217,293,5,5531655219,44,Midfielder,5531655215,292,5,,,,b9kf9cu52au3odus91nzktc2y,Jeakson Singh Thounaojam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,East Bengal FC,
2779181285,774,1,2,91,2,8uacz8yrceknwsreon4rb5i8o,0,89.1,100,5531655531,1,,5531655521,56,Center,5531655523,140,90.4,5531655519,107,,5531655527,212,23,5531655529,213,4.77,5531655525,141,67.3,,,,d0b9bmoy2tfpyra3bra95rdhw,Likmabam Rakesh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Punjab FC,
2779181311,662,12,2,91,4,28au628w8n2jhgujuwh3y5d8k,1,8.2,33.1,5531655625,140,34.7,5531655631,213,6.23,5531655627,141,30.9,5531655629,212,27.9,5531655657,15,,5531655623,56,Back,,,,,,,369ef7pxl6ckbg088w9zi36ne,Mohammad Rakip,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,East Bengal FC,
2779181337,663,61,2,91,6,28au628w8n2jhgujuwh3y5d8k,0,36.4,30.6,5531655743,56,Back,,,,,,,,,,,,,,,,,,,,,,a46nb8nifruibgamjyq2tb4ve,David Lalhlansanga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,East Bengal FC,
2779181373,775,1,2,91,6,8uacz8yrceknwsreon4rb5i8o,1,67.4,72.3,5531655937,141,76.6,5531655939,212,14.6,5531655935,140,53.8,5531655933,56,Center,5531655941,213,2.94,,,,,,,,,,5hi3s09qsxkuv8l5nw8d8qqj9,Ivan Novoselec,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Punjab FC,
2779181413,776,1,2,91,9,8uacz8yrceknwsreon4rb5i8o,0,58,76.3,5531656137,212,44,5531656139,213,5.17,5531656135,141,18.2,5531656129,155,,5531656133,140,76.5,5531656141,1,,5531656131,56,Right,,,,ciydd242v6efvzsqd2hxqvwus,Pramveer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Punjab FC,
2779181409,664,44,2,91,12,28au628w8n2jhgujuwh3y5d8k,1,22,81.7,5531656209,233,777,5531656123,285,,5531656121,56,Back,,,,,,,,,,,,,,,,5brj4wwxu99bicq7xhzs6zvmx,Nishu Kumar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,East Bengal FC,
2779181421,777,44,2,91,12,8uacz8yrceknwsreon4rb5i8o,0,79.6,18.4,5531656177,286,,5531656219,233,664,5531656175,56,Right,,,,,,,,,,,,,,,,1i4qgopfzsr2xyfs93kjtcvai,Khaiminthang Lhungdim,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Punjab FC,
2779181419,665,1,2,91,12,28au628w8n2jhgujuwh3y5d8k,0,17.2,81.5,5531656165,56,Back,5531656169,141,78.8,5531656167,140,33.4,5531656171,212,17.1,5531656163,3,,5531656173,213,6.18,,,,,,,5brj4wwxu99bicq7xhzs6zvmx,Nishu Kumar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,East Bengal FC,
2779181463,778,43,2,91,15,8uacz8yrceknwsreon4rb5i8o,1,0,0,5531656347,56,Center,5531656349,286,0,5531661519,144,50,,,,,,,,,,,,,,,,bwiqj25qbrcc2xhc8faqb44wl,Ezequiel Vidal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Punjab FC,
2779181441,666,83,2,91,15,28au628w8n2jhgujuwh3y5d8k,0,31.2,76.8,5531661395,399,bwiqj25qbrcc2xhc8faqb44wl,,,,,,,,,,,,,,,,,,,,,,b9kf9cu52au3odus91nzktc2y,Jeakson Singh Thounaojam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,East Bengal FC,
2779181479,779,61,2,91,17,8uacz8yrceknwsreon4rb5i8o,0,70.4,20.4,5531656441,56,Right,,,,,,,,,,,,,,,,,,,,,,bwiqj25qbrcc2xhc8faqb44wl,Ezequiel Vidal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Punjab FC,
2779181483,667,1,2,91,18,28au628w8n2jhgujuwh3y5d8k,0,21.2,84.7,5531656475,1,,5531656599,233,780,5531656597,236,,5531656465,56,Back,5531656467,140,26.6,5531656469,141,83,5531656603,286,,5531656471,212,5.8,5brj4wwxu99bicq7xhzs6zvmx,Nishu Kumar,5531656463,157,,5531656473,213,,,,,,,,,,,,,,,,6.08,,,,,,,,,East Bengal FC,
2779181505,780,74,2,91,18,8uacz8yrceknwsreon4rb5i8o,1,72.8,16.1,5531656623,233,667,5531656577,56,Right,5531656579,285,,,,,,,,,,,,,,,,,bwiqj25qbrcc2xhc8faqb44wl,Ezequiel Vidal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Punjab FC,
2779181539,668,61,2,91,21,28au628w8n2jhgujuwh3y5d8k,1,26.6,83,5531656803,56,Back,,,,,,,,,,,,,,,,,,,,,,8bz6754ot1g7gd2k90qfqnuy2,Raphael Messi Bouli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,East Bengal FC,
2779181549,669,5,2,91,22,28au628w8n2jhgujuwh3y5d8k,0,13.8,102,5531656841,347,,5531657861,233,781,5531656837,56,Back,,,,,,,,,,,,,,,,8bz6754ot1g7gd2k90qfqnuy2,Raphael Messi Bouli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,East Bengal FC,
2779181519,781,5,2,91,22,8uacz8yrceknwsreon4rb5i8o,1,86.2,-2,5531656665,56,Right,5531657807,233,669,5531656667,347,,,,,,,,,,,,,,,,,bwiqj25qbrcc2xhc8faqb44wl,Ezequiel Vidal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Punjab FC,
2779181579,782,1,2,91,25,8uacz8yrceknwsreon4rb5i8o,1,88.9,0,5531656997,212,10.1,5531656999,213,1.09,5531656995,141,11.6,5531656991,56,Right,5531656993,140,93.4,5531657939,107,,,,,,,,1i4qgopfzsr2xyfs93kjtcvai,Khaiminthang Lhungdim,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Punjab FC,
2779181611,783,1,2,91,26,8uacz8yrceknwsreon4rb5i8o,1,93.4,11.6,5531657149,56,Right,5531657151,140,90.5,5531657153,141,3.1,5531657157,213,4.23,5531657155,212,6.5,,,,,,,,,,bwiqj25qbrcc2xhc8faqb44wl,Ezequiel Vidal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Punjab FC,
2779181657,784,1,2,91,27,8uacz8yrceknwsreon4rb5i8o,1,91.6,2,5531658335,154,,5531657391,213,1.64,5531657381,155,,5531657383,56,Center,5531657393,1,,5531657389,212,34,5531657387,141,51.9,5531657385,140,89.2,1i4qgopfzsr2xyfs93kjtcvai,Khaiminthang Lhungdim,5531658333,210,13,5531657379,2,1,,,,,,,,,,,,,,,,,,,,,,,,Punjab FC,
2779181659,785,13,2,91,28,8uacz8yrceknwsreon4rb5i8o,1,88.4,51.8,5531658363,102,46.9,5531658353,74,,5531657401,22,,5531657403,17,,5531657723,15,,5531658371,231,49.6,5531657727,328,,5531657405,56,Center,9w7vzklkn51n608f2md2ds3kk,Nihal Sudeesh,5531658365,103,70.8,5531658355,29,,5531658367,230,98.6,5531658359,55,5531658357,154,,,,784,,,,,,,,,,,,,Punjab FC,
2779181665,670,5,2,91,29,28au628w8n2jhgujuwh3y5d8k,1,-1.4,55.4,5531657749,233,786,5531657439,346,,5531657437,56,Back,,,,,,,,,,,,,,,,8bz6754ot1g7gd2k90qfqnuy2,Raphael Messi Bouli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,East Bengal FC,
2779181713,786,5,2,91,29,8uacz8yrceknwsreon4rb5i8o,0,101.4,44.6,5531657705,56,Center,5531657829,233,670,5531657707,346,,,,,,,,,,,,,,,,,9w7vzklkn51n608f2md2ds3kk,Nihal Sudeesh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Punjab FC,
2779182031,671,1,2,91,58,28au628w8n2jhgujuwh3y5d8k,1,5,63,5531659367,141,82.1,5531659369,212,59.4,5531659365,140,60.2,5531659377,74,,5531659373,1,,5531659361,124,,5531659363,56,Left,5531659371,213,0.22,d18hxamo4wksojpx0f2zjy63u,Prabhsukhan Gill,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,East Bengal FC,Goalkeeper
2779182041,672,44,2,92,2,28au628w8n2jhgujuwh3y5d8k,1,63.2,78.6,5531659419,286,,5531659417,56,Center,5531661891,233,794,,,,,,,,,,,,,,,,8bz6754ot1g7gd2k90qfqnuy2,Raphael Messi Bouli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,East Bengal FC,
2779182507,794,44,2,92,2,8uacz8yrceknwsreon4rb5i8o,0,37.4,19,5531661911,233,672,5531661597,56,Back,5531661599,285,,,,,,,,,,,,,,,,,1i4qgopfzsr2xyfs93kjtcvai,Khaiminthang Lhungdim,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Punjab FC,
2779182057,673,1,2,92,3,28au628w8n2jhgujuwh3y5d8k,1,61.3,85.7,5531659493,56,Center,5531659491,3,,5531659501,213,5.62,5531659499,212,20.6,5531659497,141,67,5531659495,140,76.7,,,,,,,8bz6754ot1g7gd2k90qfqnuy2,Raphael Messi Bouli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,East Bengal FC,
2779182067,674,1,2,92,5,28au628w8n2jhgujuwh3y5d8k,0,75.8,64.9,5531659555,140,79.6,5531659559,212,15.4,5531659557,141,43,5531659553,56,Center,5531659551,3,,5531659561,213,4.97,,,,,,,a46nb8nifruibgamjyq2tb4ve,David Lalhlansanga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,East Bengal FC,
2779182073,787,49,2,92,6,8uacz8yrceknwsreon4rb5i8o,1,27.1,63.1,,,,,,,,,,,,,,,,,,,,,,,,,d0b9bmoy2tfpyra3bra95rdhw,Likmabam Rakesh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Punjab FC,
2779182109,788,1,2,92,7,8uacz8yrceknwsreon4rb5i8o,0,27.1,63.1,5531659745,141,66.4,5531659747,212,3.2,5531659749,213,0.77,5531659871,233,675,5531659741,56,Back,5531659869,236,,5531659875,286,,5531659743,140,29.3,d0b9bmoy2tfpyra3bra95rdhw,Likmabam Rakesh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Punjab FC,
2779182141,675,74,2,92,7,28au628w8n2jhgujuwh3y5d8k,1,72.4,18.3,5531659861,56,Right,5531659863,285,,5531659929,233,788,,,,,,,,,,,,,,,,dgiqagc8iygqc0a1f3gj03q0a,Mahesh Singh Naorem,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,East Bengal FC,
2779182197,676,61,2,92,12,28au628w8n2jhgujuwh3y5d8k,0,80,3.1,5531660089,56,Right,,,,,,,,,,,,,,,,,,,,,,dgiqagc8iygqc0a1f3gj03q0a,Mahesh Singh Naorem,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,East Bengal FC,
2779182251,789,1,2,92,13,8uacz8yrceknwsreon4rb5i8o,1,15,98.9,5531660385,140,24.1,5531660387,141,95.9,5531660389,212,9.8,5531660391,213,6.07,5531660383,56,Back,,,,,,,,,,d0b9bmoy2tfpyra3bra95rdhw,Likmabam Rakesh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Punjab FC,
2779182253,790,50,2,92,17,8uacz8yrceknwsreon4rb5i8o,1,31.1,81.6,5531660399,56,Back,5531660401,285,,5531660509,233,677,,,,,,,,,,,,,,,,dc8zct96hw1uct3arbrq408b8,Singamayum Shami,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Punjab FC,
2779182257,677,7,2,92,17,28au628w8n2jhgujuwh3y5d8k,1,68.9,18.4,5531660471,233,790,5531660475,286,,5531660421,56,Right,,,,,,,,,,,,,,,,a46nb8nifruibgamjyq2tb4ve,David Lalhlansanga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,East Bengal FC,
2779182265,678,49,2,92,18,28au628w8n2jhgujuwh3y5d8k,1,65.9,22.2,,,,,,,,,,,,,,,,,,,,,,,,,a46nb8nifruibgamjyq2tb4ve,David Lalhlansanga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,East Bengal FC,
2779182295,791,83,2,92,20,8uacz8yrceknwsreon4rb5i8o,0,9.2,81.7,5531661029,399,a46nb8nifruibgamjyq2tb4ve,,,,,,,,,,,,,,,,,,,,,,d0b9bmoy2tfpyra3bra95rdhw,Likmabam Rakesh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Punjab FC,
2779182343,679,3,2,92,23,28au628w8n2jhgujuwh3y5d8k,0,93,12.6,5531660853,56,Right,5531660857,286,,5531661075,233,792,,,,,,,,,,,,,,,,a46nb8nifruibgamjyq2tb4ve,David Lalhlansanga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,East Bengal FC,
2779182385,792,7,2,92,23,8uacz8yrceknwsreon4rb5i8o,1,7,87.4,5531661013,56,Back,5531661025,233,679,5531661015,285,,5531661011,167,,,,,,,,,,,,,,d0b9bmoy2tfpyra3bra95rdhw,Likmabam Rakesh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Punjab FC,
2779182365,680,6,2,92,25,28au628w8n2jhgujuwh3y5d8k,1,98,9.1,5531660989,56,Right,5531661197,75,,5531661227,233,793,,,,,,,,,,,,,,,,a46nb8nifruibgamjyq2tb4ve,David Lalhlansanga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,East Bengal FC,
2779182417,793,6,2,92,25,8uacz8yrceknwsreon4rb5i8o,0,2,90.9,5531661187,73,,5531661185,56,Back,5531661249,233,680,,,,,,,,,,,,,,,,d0b9bmoy2tfpyra3bra95rdhw,Likmabam Rakesh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Punjab FC,
2779182795,681,1,2,92,58,28au628w8n2jhgujuwh3y5d8k,0,99.5,0.7,5531663169,155,,5531663167,6,,5531663165,2,,5531663175,140,94.9,5531663179,212,31.7,5531663177,141,46.7,5531663173,56,Center,5531663181,213,1.72,dgiqagc8iygqc0a1f3gj03q0a,Mahesh Singh Naorem,5531663171,223,,,,,,,,,,,,,,,,,,,,,,,,,,,,East Bengal FC,
