id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,keyPass,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/9/value,assist,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/13/value,qualifier/14/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/20/id,qualifier/20/qualifierId,qualifier/20/value,qualifier/17/value,teamName,Position
2787371939,577,1,2,69,44,d65t4cxgbtgc2ztx2n88b8tii,0,39.2,91,2025-03-12T15:28:22.584Z,2025-03-12T16:15:59Z,5576434301,3,,5576434303,56,Back,5576434309,212,6,5576434305,140,43.8,5576434311,213,0.64,5576434307,141,96.3,,,,,,,2utdfp1sj3pzsr2k9b3khmnoq,Manoj Mohammed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hyderabad FC,
2787371949,571,5,2,69,48,5yvw8xpbzap5lhlze04odtgk4,0,75.4,101.4,2025-03-12T15:28:26.257Z,2025-03-12T15:34:21Z,5576434365,56,Left,5576434515,233,578,5576434367,347,,,,,,,,,,,,,,,,,3an8bc2nxiodsw6rbcgji1ilm,Danish Farooq Bhat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kerala Blasters FC,
2787371969,578,5,2,69,48,d65t4cxgbtgc2ztx2n88b8tii,1,24.6,-1.4,2025-03-12T15:28:26.257Z,2025-03-12T15:34:21Z,5576434509,347,,5576434511,233,571,5576434507,56,Back,,,,,,,,,,,,,,,,2utdfp1sj3pzsr2k9b3khmnoq,Manoj Mohammed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hyderabad FC,
2787371973,579,1,2,70,1,d65t4cxgbtgc2ztx2n88b8tii,1,29.8,0,2025-03-12T15:28:39.889Z,2025-03-12T15:28:41Z,5576434533,141,15.2,5576434539,1,,5576434527,107,,5576434531,140,57.4,5576434535,212,31.1,5576434537,213,0.37,5576434529,56,Right,,,,nhw0pvzxev9opwvkg3cydd78,Abdul Rabeeh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hyderabad FC,
2787371979,580,1,2,70,3,d65t4cxgbtgc2ztx2n88b8tii,0,57.4,15.2,2025-03-12T15:28:41.417Z,2025-03-12T15:28:43Z,5576434563,212,12.1,5576434559,140,46.3,5576434569,156,,5576434561,141,10.4,5576434565,213,3.41,5576434557,56,Back,,,,,,,df5mqt7nfb84a3lvylfp08y22,Allan Paulista,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hyderabad FC,
2787371981,572,49,2,70,4,5yvw8xpbzap5lhlze04odtgk4,1,66.2,85.9,2025-03-12T15:28:42.496Z,2025-03-12T15:28:42Z,,,,,,,,,,,,,,,,,,,,,,,,,z6g26xqafehjzqkd3tzejt91,Noah Sadaoui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kerala Blasters FC,
2787371983,573,1,2,70,5,5yvw8xpbzap5lhlze04odtgk4,1,70.9,83,2025-03-12T15:28:43.681Z,2025-03-12T15:28:45Z,5576434581,141,62.7,5576434585,213,4.98,5576434577,56,Center,5576434583,212,14.3,5576434579,140,74.5,,,,,,,,,,z6g26xqafehjzqkd3tzejt91,Noah Sadaoui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kerala Blasters FC,
2787371985,574,1,2,70,7,5yvw8xpbzap5lhlze04odtgk4,1,74.6,62.4,2025-03-12T15:28:45.697Z,2025-03-12T15:28:48Z,5576434595,140,86.4,5576434601,213,0.26,5576434593,56,Center,5576434597,141,67.2,5576434599,212,12.8,,,,,,,,,,23m69s7nd9vnc9u9ra2aspn11,Adrian Luna,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kerala Blasters FC,
2787371987,575,50,2,70,10,5yvw8xpbzap5lhlze04odtgk4,1,88.8,67.4,2025-03-12T15:28:48.354Z,2025-03-12T15:56:14Z,5576434647,233,581,5576434607,286,,5576434605,56,Center,,,,,,,,,,,,,,,,dy0x2kt0h4e6fahxns2k5t2c4,Amawia (Lalthanmawia Renthlei),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kerala Blasters FC,
2787371991,581,7,2,70,10,d65t4cxgbtgc2ztx2n88b8tii,1,11.2,32.6,2025-03-12T15:28:48.355Z,2025-03-12T15:56:14Z,5576434631,233,575,5576434627,56,Back,5576434629,285,,5576434661,167,,,,,,,,,,,,,,nhw0pvzxev9opwvkg3cydd78,Abdul Rabeeh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hyderabad FC,
2787371999,576,6,2,70,15,5yvw8xpbzap5lhlze04odtgk4,1,95,65.6,2025-03-12T15:28:53.346Z,2025-03-12T15:34:05Z,5576434695,56,Center,5576434697,73,,5576434699,233,582,,,,,,,,,,,,,,,,dy0x2kt0h4e6fahxns2k5t2c4,Amawia (Lalthanmawia Renthlei),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kerala Blasters FC,
2787372001,582,6,2,70,15,d65t4cxgbtgc2ztx2n88b8tii,0,5,34.4,2025-03-12T15:28:53.346Z,2025-03-12T15:34:06Z,5576434705,233,576,5576434667,56,Back,5576434669,73,,,,,,,,,,,,,,,,,nhw0pvzxev9opwvkg3cydd78,Abdul Rabeeh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hyderabad FC,
2787372015,577,1,2,70,36,5yvw8xpbzap5lhlze04odtgk4,0,99.5,99.5,2025-03-12T15:29:14.722Z,2025-03-12T15:29:20Z,5576434779,2,,5576434783,155,,5576434789,140,94,5576434795,213,4.55,5576434797,1,,5576434781,6,,5576434785,223,,5576434791,141,48.8,23m69s7nd9vnc9u9ra2aspn11,Adrian Luna,5576434787,56,Center,,5576434793,212,,,,,,,,,35,,,,,,,,,,,,,,,,,,,,,,,,,,,Kerala Blasters FC,
2787372013,583,44,2,70,40,d65t4cxgbtgc2ztx2n88b8tii,1,7.2,52.8,2025-03-12T15:29:18.595Z,2025-03-12T16:12:14Z,5576434775,56,Back,5576434777,285,,5576434815,233,578,,,,,,,,,,,,,,,,1cz2q65pbg4w6698n6dy028rt,Andrei Alba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hyderabad FC,
2787372017,578,44,2,70,40,5yvw8xpbzap5lhlze04odtgk4,0,92.8,47.2,2025-03-12T15:29:18.596Z,2025-03-12T15:34:07Z,5576434801,56,Center,5576434803,286,,5576434821,233,583,,,,,,,,,,,,,,,,z6g26xqafehjzqkd3tzejt91,Noah Sadaoui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kerala Blasters FC,
2787372019,584,12,2,70,41,d65t4cxgbtgc2ztx2n88b8tii,1,9.1,55.4,2025-03-12T15:29:19.386Z,2025-03-12T15:29:21Z,5576434807,140,21.2,5576434809,141,81.4,5576434811,212,21.8,5576434805,56,Back,5576434819,15,,5576434813,213,0.95,,,,,,,1cz2q65pbg4w6698n6dy028rt,Andrei Alba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hyderabad FC,
2787372025,579,50,2,70,49,5yvw8xpbzap5lhlze04odtgk4,1,82,7.4,2025-03-12T15:29:27.313Z,2025-03-12T15:56:15Z,5576434887,233,585,5576434867,56,Right,5576434869,286,,,,,,,,,,,,,,,,,3an8bc2nxiodsw6rbcgji1ilm,Danish Farooq Bhat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kerala Blasters FC,
2787372027,585,7,2,70,49,d65t4cxgbtgc2ztx2n88b8tii,1,18,92.6,2025-03-12T15:29:27.314Z,2025-03-12T15:56:15Z,5576434883,233,579,5576434879,56,Back,5576434881,285,,,,,,,,,,,,,,,,,epjm2k6lplvween8gexdifyi2,Alex Saji,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hyderabad FC,
2787372029,586,1,2,70,50,d65t4cxgbtgc2ztx2n88b8tii,1,20.5,93,2025-03-12T15:29:28.946Z,2025-03-12T15:29:30Z,5576434901,212,4.2,5576434899,141,95.4,5576434903,213,0.4,5576434895,56,Back,5576434897,140,24.2,,,,,,,,,,7i6kz4bfox0j52efjxfa34mj8,Devendra Murgaokar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hyderabad FC,
2787372031,587,49,2,70,52,d65t4cxgbtgc2ztx2n88b8tii,1,24.2,95.4,2025-03-12T15:29:30.467Z,2025-03-12T15:29:30Z,,,,,,,,,,,,,,,,,,,,,,,,,3ddplpbiqnmaisa6t058w2tm2,Ayush Adhikari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hyderabad FC,
2787372035,588,1,2,70,53,d65t4cxgbtgc2ztx2n88b8tii,1,23.5,94.9,2025-03-12T15:29:31.754Z,2025-03-12T15:29:38Z,5576434945,56,Right,5576434947,140,78.4,5576434955,1,,5576434943,196,,5576434951,212,78.4,5576434949,141,16.8,5576434953,213,5.54,5576434941,155,,3ddplpbiqnmaisa6t058w2tm2,Ayush Adhikari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hyderabad FC,
2787372037,589,1,2,71,0,d65t4cxgbtgc2ztx2n88b8tii,1,78.4,16,2025-03-12T15:29:38.290Z,2025-03-12T15:29:40Z,5576434971,56,Right,5576434973,140,71.1,5576434975,141,21,5576434979,213,2.72,5576434977,212,8.4,,,,,,,,,,77w23oif80n182nsktwf43949,Issac Vanmalsawma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hyderabad FC,
2787372043,590,1,2,71,2,d65t4cxgbtgc2ztx2n88b8tii,1,71.1,21,2025-03-12T15:29:40.563Z,2025-03-12T15:29:44Z,5576435001,140,81,5576434999,56,Right,5576435003,141,13.9,5576435005,212,11.5,5576435007,213,5.85,,,,,,,,,,cczfio2y0doub738tvqss83qh,Cy Goddard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hyderabad FC,
2787372045,591,1,2,71,5,d65t4cxgbtgc2ztx2n88b8tii,1,77.5,11.2,2025-03-12T15:29:43.922Z,2025-03-12T15:29:49Z,5576435027,140,63.7,5576435031,212,14.5,5576435025,56,Right,5576435033,213,3.12,5576435029,141,11.7,,,,,,,,,,77w23oif80n182nsktwf43949,Issac Vanmalsawma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hyderabad FC,
2787372047,592,1,2,71,10,d65t4cxgbtgc2ztx2n88b8tii,0,75.8,8.4,2025-03-12T15:29:48.867Z,2025-03-12T15:29:49Z,5576435041,141,29.8,5576435039,140,78.1,5576435037,56,Center,5576435043,212,14.8,5576435045,213,1.41,,,,,,,,,,nhw0pvzxev9opwvkg3cydd78,Abdul Rabeeh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hyderabad FC,
2787372049,580,49,2,71,11,5yvw8xpbzap5lhlze04odtgk4,1,40.1,66.1,2025-03-12T15:29:50.100Z,2025-03-12T15:29:50Z,,,,,,,,,,,,,,,,,,,,,,,,,ap6n4q8c3c5cj9ilb8bxcy9sk,Vibin Mohanan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kerala Blasters FC,
2787372053,581,1,2,71,13,5yvw8xpbzap5lhlze04odtgk4,1,40.1,66.1,2025-03-12T15:29:51.971Z,2025-03-12T15:29:55Z,5576435071,56,Back,5576435077,212,15,5576435079,213,5.14,5576435075,141,46,5576435073,140,46,,,,,,,,,,ap6n4q8c3c5cj9ilb8bxcy9sk,Vibin Mohanan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kerala Blasters FC,
2787372057,582,1,2,71,17,5yvw8xpbzap5lhlze04odtgk4,1,55.2,43.6,2025-03-12T15:29:55.475Z,2025-03-12T15:29:59Z,5576435111,213,1.08,5576435109,212,16.1,5576435107,141,64.5,5576435103,56,Center,5576435105,140,62.5,,,,,,,,,,5arf4f4k8om3ux3rryhincxzo,Korou Singh Thingujam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kerala Blasters FC,
2787372059,583,1,2,71,21,5yvw8xpbzap5lhlze04odtgk4,1,70,63,2025-03-12T15:29:59.443Z,2025-03-12T15:30:04Z,5576435119,140,79.7,5576435125,213,1.11,5576435117,56,Left,5576435123,212,22.7,5576435121,141,92.9,,,,,,,,,,ap6n4q8c3c5cj9ilb8bxcy9sk,Vibin Mohanan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kerala Blasters FC,
2787372061,584,1,2,71,25,5yvw8xpbzap5lhlze04odtgk4,0,91.6,87.1,2025-03-12T15:30:03.908Z,2025-03-12T15:30:05Z,5576435143,141,57.3,5576435137,155,,5576435141,140,100,5576435135,2,,5576435145,212,22.5,5576435147,213,5.17,5576435139,56,Center,,,,z6g26xqafehjzqkd3tzejt91,Noah Sadaoui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kerala Blasters FC,
2787372109,585,5,2,71,26,5yvw8xpbzap5lhlze04odtgk4,0,101,56.3,2025-03-12T15:30:05.027Z,2025-03-12T15:34:22Z,5576435395,233,593,5576435389,346,,5576435387,56,Center,,,,,,,,,,,,,,,,z6g26xqafehjzqkd3tzejt91,Noah Sadaoui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kerala Blasters FC,
2787372099,593,5,2,71,26,d65t4cxgbtgc2ztx2n88b8tii,1,-1,43.7,2025-03-12T15:30:05.027Z,2025-03-12T15:34:21Z,5576435339,56,Back,5576435391,233,585,5576435341,346,,,,,,,,,,,,,,,,,nhw0pvzxev9opwvkg3cydd78,Abdul Rabeeh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hyderabad FC,
2787372101,594,1,2,72,2,d65t4cxgbtgc2ztx2n88b8tii,1,5,37,2025-03-12T15:30:40.652Z,2025-03-12T16:13:22Z,5576435353,213,0.41,5576435349,141,40.5,5576435351,212,6,5576435343,124,,5576435357,237,,5576435347,140,10.2,5576435345,56,Back,,,,91uv3tace3n1v7v7422lisi5l,Arshdeep Singh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hyderabad FC,Goalkeeper
2787372105,595,1,2,72,3,d65t4cxgbtgc2ztx2n88b8tii,1,10.2,40.5,2025-03-12T15:30:41.860Z,2025-03-12T16:12:35Z,5576435361,56,Back,5576435365,141,5.1,5576435363,140,9.7,5576435369,213,4.69,5576435367,212,24.1,,,,,,,,,,1cz2q65pbg4w6698n6dy028rt,Andrei Alba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hyderabad FC,
2787372113,596,1,2,72,5,d65t4cxgbtgc2ztx2n88b8tii,0,9.7,5.1,2025-03-12T15:30:43.412Z,2025-03-12T15:30:45Z,5576435423,1,,5576435415,140,62.8,5576435413,56,Right,5576435419,212,55.9,5576435417,141,10.3,5576435421,213,0.06,5576435411,157,,,,,nhw0pvzxev9opwvkg3cydd78,Abdul Rabeeh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hyderabad FC,
2787372111,586,1,2,72,5,5yvw8xpbzap5lhlze04odtgk4,0,48.9,80.3,2025-03-12T15:30:43.508Z,2025-03-12T15:30:44Z,5576435405,141,70,5576435403,140,57.9,5576435409,213,5.65,5576435407,212,11.8,5576435399,3,,5576435401,56,Center,,,,,,,arzfyvstbc17d1mioc40tidm2,Naocha Singh Huidrom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kerala Blasters FC,
2787372117,597,1,2,72,9,d65t4cxgbtgc2ztx2n88b8tii,1,61.9,47.5,2025-03-12T15:30:47.220Z,2025-03-12T15:31:22Z,5576435463,140,71.3,5576435465,141,79.3,5576435469,213,1.14,5576435467,212,23.8,5576435641,210,15,5576435461,56,Left,,,,,,,77w23oif80n182nsktwf43949,Issac Vanmalsawma,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hyderabad FC,
2787372119,598,15,2,72,14,d65t4cxgbtgc2ztx2n88b8tii,1,78.6,60.6,2025-03-12T15:30:53.076Z,2025-03-12T15:31:23Z,5576435643,78,,5576435645,29,,5576435647,55,597,5576435591,20,,5576435653,103,14.6,5576435663,233,587,5576435659,147,50.4,5576435477,56,Center,7i6kz4bfox0j52efjxfa34mj8,Devendra Murgaokar,5576435475,18,,,5576435651,102,5576435655,215,,5576435657,146,98.6,5576435473,22,49,,,,,,,,,,,,,,,,,,,,,,,,,,,Hyderabad FC,
2787372121,587,10,2,72,14,5yvw8xpbzap5lhlze04odtgk4,1,2.4,49.7,2025-03-12T15:30:53.176Z,2025-03-12T15:31:24Z,5576435505,179,,5576435503,177,,5576435667,233,598,5576435489,182,,5576435491,56,Back,,,,,,,,,,eraojginbnda524w48mv1i4us,Nora Fernandes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kerala Blasters FC,Goalkeeper
2787372127,588,43,2,72,17,5yvw8xpbzap5lhlze04odtgk4,1,0,0,2025-03-12T15:30:55.647Z,2025-03-12T16:07:51Z,5576456443,144,52,,,,,,,,,,,,,,,,,,,,,,eraojginbnda524w48mv1i4us,Nora Fernandes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kerala Blasters FC,Goalkeeper
2787372221,590,61,2,72,50,5yvw8xpbzap5lhlze04odtgk4,1,5.3,53.6,2025-03-12T15:31:28.254Z,2025-03-12T15:32:22Z,5576435999,56,Back,5576436011,189,,,,,,,,,,,,,,,,,,,,eraojginbnda524w48mv1i4us,Nora Fernandes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kerala Blasters FC,Goalkeeper
2787372203,589,4,2,72,56,5yvw8xpbzap5lhlze04odtgk4,1,53.1,67.3,2025-03-12T15:31:35.062Z,2025-03-12T15:32:46Z,5576435947,152,,5576436023,233,601,5576435939,294,,5576435943,56,Center,5576435949,286,,5576435935,13,,,,,,,,6r8f0lomojaqk37bz5ajprze1,Milos Drinčić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kerala Blasters FC,
2787372213,601,4,2,72,56,d65t4cxgbtgc2ztx2n88b8tii,0,46.9,32.7,2025-03-12T15:31:35.063Z,2025-03-12T15:34:02Z,5576436017,56,Back,5576436015,294,,5576436347,55,600,5576436021,285,,5576436019,152,,5576436027,233,589,5576436013,13,,,,,df5mqt7nfb84a3lvylfp08y22,Allan Paulista,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hyderabad FC,
2787372175,600,17,2,72,59,d65t4cxgbtgc2ztx2n88b8tii,1,0,0,2025-03-12T15:31:37.254Z,2025-03-12T15:32:37Z,5576435965,392,,5576435967,13,243,5576436321,189,,5576435963,31,,5576436343,55,601,,,,,,,,,,df5mqt7nfb84a3lvylfp08y22,Allan Paulista,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hyderabad FC,
2787372243,602,18,2,73,30,d65t4cxgbtgc2ztx2n88b8tii,1,0,0,2025-03-12T15:32:08.493Z,2025-03-12T15:32:32Z,5576436179,42,,5576436183,59,11,5576436203,55,603,5576436181,44,Midfielder,,,,,,,,,,,,,cczfio2y0doub738tvqss83qh,Cy Goddard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hyderabad FC,
2787372245,603,19,2,73,30,d65t4cxgbtgc2ztx2n88b8tii,1,0,0,2025-03-12T15:32:08.494Z,2025-03-12T15:32:32Z,5576436193,292,8,5576436199,55,602,5576436185,42,,5576436191,59,7,5576436195,293,1,5576436197,44,Forward,5576436189,145,11,,,,dyqnk2t1a29zre3x9wlforgx6,Edmilson Correia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hyderabad FC,
2787372275,591,18,2,74,0,5yvw8xpbzap5lhlze04odtgk4,1,0,0,2025-03-12T15:32:38.337Z,2025-03-12T15:32:39Z,5576436351,42,,5576436389,55,592,5576436353,44,Defender,5576436355,59,27,,,,,,,,,,,,,58kclnrwfszhkvtfexyctsn3d,Aibanbha Dohling,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kerala Blasters FC,
2787372279,592,19,2,74,0,5yvw8xpbzap5lhlze04odtgk4,1,0,0,2025-03-12T15:32:38.338Z,2025-03-12T16:07:43Z,5576456375,293,2,5576436385,55,591,5576436375,42,,5576436381,59,21,5576456373,292,3,5576436383,44,Defender,5576436379,145,2,,,,30vv3ayo58dx1eln576s87p0q,Bikash Yumnam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kerala Blasters FC,
2787372317,593,1,2,74,21,5yvw8xpbzap5lhlze04odtgk4,1,59.5,82.1,2025-03-12T15:32:59.416Z,2025-03-12T15:33:10Z,5576436633,141,45.8,5576436639,1,,5576436627,152,,5576436631,140,96.1,5576436625,155,,5576436635,212,45.7,5576436637,213,5.71,5576436629,56,Center,23m69s7nd9vnc9u9ra2aspn11,Adrian Luna,5576436623,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kerala Blasters FC,
2787372307,604,4,2,74,26,d65t4cxgbtgc2ztx2n88b8tii,1,10,54.6,2025-03-12T15:33:04.599Z,2025-03-12T15:34:09Z,5576436597,13,,5576436973,233,594,5576436605,285,,5576436599,295,,5576436601,56,Back,5576436603,152,,,,,,,,7nl0hn7670l84eqqbp2ecjdux,Stefan Šapić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hyderabad FC,
2787372319,594,4,2,74,26,5yvw8xpbzap5lhlze04odtgk4,0,90,45.4,2025-03-12T15:33:04.600Z,2025-03-12T15:34:10Z,5576436647,56,Center,5576436645,295,,5576436977,233,604,5576436651,286,,5576436649,152,,5576436643,13,,,,,,,,bcjkyeu4gtghgy9khmmob9g45,Dusan Lagator,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kerala Blasters FC,
2787372343,605,1,2,74,54,d65t4cxgbtgc2ztx2n88b8tii,0,13,60.7,2025-03-12T15:33:32.345Z,2025-03-12T15:33:41Z,5576436803,1,,5576436789,157,,5576436797,141,100,5576436801,213,0.63,5576436795,140,49.6,5576436787,5,,5576436791,152,,5576436799,212,47.5,91uv3tace3n1v7v7422lisi5l,Arshdeep Singh,5576436827,189,,,5576436793,56,,,,,,,,,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,Hyderabad FC,Goalkeeper
2787372349,595,5,2,74,56,5yvw8xpbzap5lhlze04odtgk4,1,45.9,-1.8,2025-03-12T15:33:34.201Z,2025-03-12T15:34:22Z,5576436829,56,Back,5576436831,347,,5576436833,233,606,,,,,,,,,,,,,,,,bcjkyeu4gtghgy9khmmob9g45,Dusan Lagator,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kerala Blasters FC,
2787372347,606,5,2,74,56,d65t4cxgbtgc2ztx2n88b8tii,0,54.1,101.8,2025-03-12T15:33:34.201Z,2025-03-12T15:34:22Z,5576436811,347,,5576436809,56,Left,5576436841,233,595,,,,,,,,,,,,,,,,91uv3tace3n1v7v7422lisi5l,Arshdeep Singh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hyderabad FC,Goalkeeper
2787372351,596,27,2,75,3,5yvw8xpbzap5lhlze04odtgk4,1,0,0,2025-03-12T15:33:41.217Z,2025-03-12T15:34:23Z,5576436837,201,,5576437151,233,607,5576436839,246,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kerala Blasters FC,
2787372359,607,27,2,75,3,d65t4cxgbtgc2ztx2n88b8tii,1,0,0,2025-03-12T15:33:41.217Z,2025-03-12T15:34:22Z,5576437125,233,596,5576436883,246,,5576436881,201,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hyderabad FC,
2787372467,597,28,2,76,11,5yvw8xpbzap5lhlze04odtgk4,1,0,0,2025-03-12T15:34:49.395Z,2025-03-12T15:53:54Z,5576450455,233,608,5576437555,55,596,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kerala Blasters FC,
2787372487,608,28,2,76,11,d65t4cxgbtgc2ztx2n88b8tii,1,0,0,2025-03-12T15:34:49.395Z,2025-03-12T15:53:53Z,5576437623,55,607,5576450443,233,597,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hyderabad FC,
2787372545,598,1,2,76,48,5yvw8xpbzap5lhlze04odtgk4,0,38.4,0,2025-03-12T15:35:26.956Z,2025-03-12T15:35:40Z,5576437899,56,Right,5576437901,140,68.6,5576437903,141,19.1,5576437909,1,,5576437897,107,,5576438059,189,,5576437905,212,34.8,5576437907,213,0.42,bcjkyeu4gtghgy9khmmob9g45,Dusan Lagator,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kerala Blasters FC,
2787372549,609,1,2,76,50,d65t4cxgbtgc2ztx2n88b8tii,1,20.9,65,2025-03-12T15:35:28.299Z,2025-03-12T15:35:30Z,5576437913,56,Back,5576437915,140,29.7,5576437919,212,20.7,5576437917,141,92.2,5576437921,213,1.11,,,,,,,,,,7nl0hn7670l84eqqbp2ecjdux,Stefan Šapić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hyderabad FC,
2787372553,599,43,2,76,51,5yvw8xpbzap5lhlze04odtgk4,1,0,0,2025-03-12T15:35:29.677Z,2025-03-12T15:35:33Z,5576437929,189,0,5576437993,144,56,5576437927,56,Right,,,,,,,,,,,,,,,,bcjkyeu4gtghgy9khmmob9g45,Dusan Lagator,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kerala Blasters FC,
