id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,keyPass,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/11/value,qualifier/10/value,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/12/value,qualifier/14/value,qualifier/17/id,qualifier/17/qualifierId,assist,qualifier/17/value,teamName,Position
2793769465,532,1,2,58,57,7xo09xnh3y03lyai6azr77fo0,1,90.4,86.9,2025-03-30T15:18:07.071Z,2025-03-30T15:18:30Z,5611415793,155,,5611417983,154,,5611415801,141,57,5611415795,152,,5611415805,213,4.88,5611417981,210,13,5611415803,212,20.6,5611415797,56,Center,xm1pai2cllklkwkgpb7n5mmt,Néstor Albiach,1,5611415789,2,,5611415799,140,93.7,5611415791,5,,,,,,,,,,,,,,,,,,,,,,,,Northeast United FC,
2793769471,533,13,2,59,0,7xo09xnh3y03lyai6azr77fo0,1,93.7,57,2025-03-30T15:18:10.399Z,2025-03-30T15:18:30Z,5611418021,81,,5611418027,55,532,5611418031,102,42.5,5611418037,231,51.4,5611416643,15,,5611415827,17,,5611416641,24,,5611418025,154,,dq03xoo08fyces9h371x0ce1g,Macarton Nickson,,5611416647,328,,5611415831,56,Center,5611418035,230,5611418023,29,5611418033,103,,,,,,,,,98.8,,,,,86.1,,,,,,Northeast United FC,
2793770413,383,5,2,59,2,ajwqetklk0m22x7ifsjax5yi,1,-1.4,56.3,2025-03-30T15:18:11.577Z,2025-03-30T15:19:39Z,5611420823,346,,5611420861,233,534,5611420821,56,Back,,,,,,,,,,,,,,,,9vjotu14gqx0jhgrs12qwkezt,Stephen Eze,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jamshedpur FC,
2793769539,534,5,2,59,2,7xo09xnh3y03lyai6azr77fo0,0,101.4,43.7,2025-03-30T15:18:11.577Z,2025-03-30T15:19:40Z,5611416231,56,Center,5611416233,346,,5611420903,233,383,,,,,,,,,,,,,,,,dq03xoo08fyces9h371x0ce1g,Macarton Nickson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Northeast United FC,
2793770489,384,1,2,59,50,ajwqetklk0m22x7ifsjax5yi,1,5.3,54.2,2025-03-30T15:19:00.152Z,2025-03-30T15:19:09Z,5611421231,213,0.31,5611421211,124,,5611421219,140,61,5611421237,74,,5611421215,56,Left,5611421227,212,61.5,5611421233,1,,5611421693,189,,5jtd252do025958pgqkigc0d1,Albino Gomes,,5611421223,141,82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jamshedpur FC,Goalkeeper
2793770507,385,44,2,59,55,ajwqetklk0m22x7ifsjax5yi,1,57.2,77.8,2025-03-30T15:19:04.472Z,2025-03-30T15:19:08Z,5611421341,286,,5611421377,233,535,5611421339,56,Center,,,,,,,,,,,,,,,,e2kge0d4o0jg6ndxsq0tm0x9m,Jordan Murray,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jamshedpur FC,
2793770505,535,44,2,59,55,7xo09xnh3y03lyai6azr77fo0,0,42.8,22.2,2025-03-30T15:19:04.473Z,2025-03-30T15:19:09Z,5611421323,56,Back,5611421325,285,,5611421415,233,385,,,,,,,,,,,,,,,,xm1pai2cllklkwkgpb7n5mmt,Néstor Albiach,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Northeast United FC,
2793770575,386,1,2,59,55,ajwqetklk0m22x7ifsjax5yi,0,61,82,2025-03-30T15:19:05.370Z,2025-03-30T15:19:09Z,5611421661,56,Center,5611421669,213,5.51,5611421665,141,66.9,5611421667,212,14.7,5611421659,3,,5611421663,140,71,,,,,,,e2kge0d4o0jg6ndxsq0tm0x9m,Jordan Murray,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jamshedpur FC,
2793770621,536,1,2,59,57,7xo09xnh3y03lyai6azr77fo0,0,32.3,46.7,2025-03-30T15:19:06.623Z,2025-03-30T15:19:42Z,5611421923,157,,5611421933,212,40.7,5611421925,56,Center,5611421927,140,69.5,5611421929,141,29.8,5611421937,1,,5611421935,213,6,,,,awmnvgz0piarvn8o7b7zk57f9,Míchel Zabaco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Northeast United FC,
2793770605,387,8,2,60,1,ajwqetklk0m22x7ifsjax5yi,1,28.7,73,2025-03-30T15:19:10.872Z,2025-03-30T15:19:11Z,5611421841,56,Back,,,,,,,,,,,,,,,,,,,,,,9vjotu14gqx0jhgrs12qwkezt,Stephen Eze,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jamshedpur FC,
2793770761,388,1,2,60,2,ajwqetklk0m22x7ifsjax5yi,1,29,61.1,2025-03-30T15:19:11.688Z,2025-03-30T15:19:16Z,5611422567,140,36.7,5611422565,56,Back,5611422579,1,,5611422571,141,12.8,5611422577,213,4.95,5611422575,212,33.8,,,,,,,9vjotu14gqx0jhgrs12qwkezt,Stephen Eze,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jamshedpur FC,
2793770797,389,1,2,60,7,ajwqetklk0m22x7ifsjax5yi,0,40.7,4.6,2025-03-30T15:19:16.825Z,2025-03-30T15:19:19Z,5611422753,141,43.4,5611422749,56,Center,5611422747,157,,5611422755,212,49.9,5611422757,213,0.56,5611422759,1,,5611422751,140,81,,,,1ilh1vogo8mggj0vhf2oknswk,Nikhil Barla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jamshedpur FC,
2793770833,537,12,2,60,10,7xo09xnh3y03lyai6azr77fo0,1,18.7,53.9,2025-03-30T15:19:19.854Z,2025-03-30T15:19:24Z,5611422959,212,33.9,5611422957,141,100,5611422955,140,27.4,5611423151,167,,5611422961,213,1.3,5611422953,56,Back,,,,,,,dq2edinn9zcsx9ztdmkw33l61,Asheer Akhtar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Northeast United FC,
2793770999,390,5,2,60,11,ajwqetklk0m22x7ifsjax5yi,1,72.8,-1.6,2025-03-30T15:19:20.953Z,2025-03-30T15:19:31Z,5611423853,233,538,5611423815,56,Right,5611423817,347,,,,,,,,,,,,,,,,,1ilh1vogo8mggj0vhf2oknswk,Nikhil Barla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jamshedpur FC,
2793770841,538,5,2,60,11,7xo09xnh3y03lyai6azr77fo0,0,27.2,101.6,2025-03-30T15:19:20.953Z,2025-03-30T15:19:40Z,5611423869,233,390,5611422973,56,Back,5611422975,347,,,,,,,,,,,,,,,,,dq2edinn9zcsx9ztdmkw33l61,Asheer Akhtar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Northeast United FC,
2793771303,391,1,2,60,37,ajwqetklk0m22x7ifsjax5yi,1,73.2,0,2025-03-30T15:19:47.320Z,2025-03-30T15:19:49Z,5611425341,141,8.3,5611425345,213,2.78,5611425337,140,56.6,5611425335,56,Right,5611425343,212,18.6,5611425331,107,,,,,,,,iydj3zcyzjgguy8iwmitdp05,Ashutosh Mehta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jamshedpur FC,
2793771351,392,1,2,60,39,ajwqetklk0m22x7ifsjax5yi,1,56.4,8.3,2025-03-30T15:19:49.207Z,2025-03-30T15:19:51Z,5611425519,212,15.7,5611425517,141,3.8,5611425513,56,Right,5611425515,140,71.1,5611425521,213,6.09,,,,,,,,,,ex1jk22ckbwg721ie0azus2c5,Pronay Halder,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jamshedpur FC,
2793771401,393,1,2,60,41,ajwqetklk0m22x7ifsjax5yi,1,71.1,3.8,2025-03-30T15:19:51.128Z,2025-03-30T15:19:54Z,5611425825,213,0.21,5611425821,212,14.8,5611425817,141,8.3,5611425809,56,Right,5611425813,140,84.9,,,,,,,,,,iydj3zcyzjgguy8iwmitdp05,Ashutosh Mehta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jamshedpur FC,
2793771435,394,1,2,60,45,ajwqetklk0m22x7ifsjax5yi,0,89.5,11.6,2025-03-30T15:19:54.616Z,2025-03-30T15:19:57Z,5611426013,140,89.1,5611426009,155,,5611426007,2,,5611426017,212,23.1,5611426015,141,45.5,5611426011,56,Center,5611426019,213,1.59,,,,1ilh1vogo8mggj0vhf2oknswk,Nikhil Barla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jamshedpur FC,
2793771529,539,12,2,60,50,7xo09xnh3y03lyai6azr77fo0,1,13.5,49,2025-03-30T15:19:59.838Z,2025-03-30T15:20:02Z,5611426583,213,0.05,5611426575,56,Back,5611426577,140,30.3,5611426581,212,17.7,5611426579,141,50.3,,,,,,,,,,cmipqs8kvp9fztc1ekgzlwogl,Mohammed Bemammer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Northeast United FC,
2793771543,540,1,2,60,52,7xo09xnh3y03lyai6azr77fo0,0,30.3,50.3,2025-03-30T15:20:02.253Z,2025-03-30T15:20:03Z,5611426659,141,42.5,5611426657,140,27.1,5611426663,213,4.15,5611426655,56,Back,5611426661,212,6.3,5611426653,3,,,,,,,,xm1pai2cllklkwkgpb7n5mmt,Néstor Albiach,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Northeast United FC,
2793771585,395,1,2,60,54,ajwqetklk0m22x7ifsjax5yi,0,70.3,62,2025-03-30T15:20:03.512Z,2025-03-30T15:20:04Z,5611426849,155,,5611426855,140,79.6,5611426853,56,Center,5611426863,213,5.48,5611426859,141,47,5611426861,212,14.1,,,,,,,3i9ye7yfz4j9bhbi8gco7mjca,Rei Tachikawa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jamshedpur FC,
2793771627,541,1,2,60,56,7xo09xnh3y03lyai6azr77fo0,0,22.8,60.9,2025-03-30T15:20:05.822Z,2025-03-30T15:20:07Z,5611427149,213,0.18,5611427135,140,31.7,5611427143,212,9.5,5611427131,56,Back,5611427139,141,63.4,5611427129,3,,,,,,,,31a4sn8saxhfnh57j7c1yy2ac,Buanthanglun Samte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Northeast United FC,
2793771677,542,49,2,60,59,7xo09xnh3y03lyai6azr77fo0,1,32.5,81.7,2025-03-30T15:20:09.166Z,2025-03-30T15:20:09Z,,,,,,,,,,,,,,,,,,,,,,,,,xm1pai2cllklkwkgpb7n5mmt,Néstor Albiach,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Northeast United FC,
2793771901,543,1,2,61,0,7xo09xnh3y03lyai6azr77fo0,1,33.8,91.7,2025-03-30T15:20:10.190Z,2025-03-30T15:20:18Z,5611428589,212,9.7,5611428591,213,3.56,5611428587,141,85.9,5611428585,140,25.4,5611428583,56,Back,,,,,,,,,,xm1pai2cllklkwkgpb7n5mmt,Néstor Albiach,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Northeast United FC,
2793771947,544,1,2,61,8,7xo09xnh3y03lyai6azr77fo0,0,46.4,80.6,2025-03-30T15:20:18.143Z,2025-03-30T15:20:20Z,5611428793,140,71.9,5611428797,212,30.8,5611428795,141,58.1,5611428789,155,,5611428791,56,Center,5611428799,213,5.76,,,,,,,31a4sn8saxhfnh57j7c1yy2ac,Buanthanglun Samte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Northeast United FC,
2793772013,396,12,2,61,12,ajwqetklk0m22x7ifsjax5yi,1,24.1,32.2,2025-03-30T15:20:21.961Z,2025-03-30T15:20:24Z,5611429103,15,,5611429075,140,42.3,5611429077,141,37.9,5611429079,212,19.5,5611429081,213,0.2,5611429073,56,Back,,,,,,,ex1jk22ckbwg721ie0azus2c5,Pronay Halder,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jamshedpur FC,
2793772053,397,49,2,61,14,ajwqetklk0m22x7ifsjax5yi,1,44.9,39.2,2025-03-30T15:20:24.088Z,2025-03-30T15:20:24Z,,,,,,,,,,,,,,,,,,,,,,,,,3vdeg67iuouaj5rfdrnh14h5h,Javi Hernández,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jamshedpur FC,
2793772141,398,1,2,61,17,ajwqetklk0m22x7ifsjax5yi,0,41.5,66.6,2025-03-30T15:20:27Z,2025-03-30T15:20:28Z,5611429721,141,77.3,5611429723,212,17.2,5611429725,213,0.44,5611429719,140,56.3,5611429717,56,Center,,,,,,,,,,3vdeg67iuouaj5rfdrnh14h5h,Javi Hernández,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jamshedpur FC,
2793772149,545,8,2,61,19,7xo09xnh3y03lyai6azr77fo0,1,46.6,19.7,2025-03-30T15:20:28.719Z,2025-03-30T15:20:28Z,5611429771,56,Back,,,,,,,,,,,,,,,,,,,,,,27cg2gd6m8m4cw75j37dquxud,Redeem Tlang,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Northeast United FC,
2793772171,546,49,2,61,20,7xo09xnh3y03lyai6azr77fo0,1,50.6,18.9,2025-03-30T15:20:29.646Z,2025-03-30T15:20:29Z,,,,,,,,,,,,,,,,,,,,,,,,,27cg2gd6m8m4cw75j37dquxud,Redeem Tlang,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Northeast United FC,
2793772237,547,1,2,61,20,7xo09xnh3y03lyai6azr77fo0,1,51.7,19.5,2025-03-30T15:20:29.997Z,2025-03-30T15:20:32Z,5611430155,56,Center,5611430157,140,62,5611430163,213,0.83,5611430159,141,36.9,5611430161,212,16,,,,,,,,,,27cg2gd6m8m4cw75j37dquxud,Redeem Tlang,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Northeast United FC,
2793772283,548,1,2,61,22,7xo09xnh3y03lyai6azr77fo0,1,62.4,40.4,2025-03-30T15:20:32.397Z,2025-03-30T15:20:34Z,5611430401,213,1.46,5611430399,212,13,5611430393,56,Center,5611430395,140,63.8,5611430397,141,59.4,,,,,,,,,,8dzeq723volchfye1smryolt6,Alaeddine Ajaraie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Northeast United FC,
2793772395,549,1,2,61,24,7xo09xnh3y03lyai6azr77fo0,1,66.4,59.4,2025-03-30T15:20:34.285Z,2025-03-30T15:20:40Z,5611431063,140,56.6,5611431065,141,75.4,5611431067,212,15,5611431061,56,Center,5611431069,213,2.33,,,,,,,,,,xm1pai2cllklkwkgpb7n5mmt,Néstor Albiach,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Northeast United FC,
2793772289,399,83,2,61,25,ajwqetklk0m22x7ifsjax5yi,0,31.5,38.2,2025-03-30T15:20:34.712Z,2025-03-30T15:20:43Z,5611431475,399,31a4sn8saxhfnh57j7c1yy2ac,,,,,,,,,,,,,,,,,,,,,,1ilh1vogo8mggj0vhf2oknswk,Nikhil Barla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jamshedpur FC,
2793772435,550,1,2,61,31,7xo09xnh3y03lyai6azr77fo0,1,61.4,83.8,2025-03-30T15:20:40.493Z,2025-03-30T15:20:42Z,5611431323,212,6.6,5611431325,213,5.63,5611431321,141,77.9,5611431317,56,Center,5611431319,140,66.4,,,,,,,,,,31a4sn8saxhfnh57j7c1yy2ac,Buanthanglun Samte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Northeast United FC,
2793772461,551,1,2,61,33,7xo09xnh3y03lyai6azr77fo0,0,63.9,70.2,2025-03-30T15:20:42.733Z,2025-03-30T15:20:46Z,5611431447,213,6.22,5611431693,236,,5611431437,140,65.8,5611431435,56,Center,5611431443,212,2,5611431439,141,70,5611431699,286,,5611431695,233,400,8dzeq723volchfye1smryolt6,Alaeddine Ajaraie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Northeast United FC,
2793772451,400,74,2,61,33,ajwqetklk0m22x7ifsjax5yi,1,30.6,29.1,2025-03-30T15:20:43.337Z,2025-03-30T15:20:46Z,5611431641,285,,5611431389,56,Back,5611431703,233,551,,,,,,,,,,,,,,,,iydj3zcyzjgguy8iwmitdp05,Ashutosh Mehta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jamshedpur FC,
2793772505,552,1,2,61,35,7xo09xnh3y03lyai6azr77fo0,0,62.8,68.7,2025-03-30T15:20:45.373Z,2025-03-30T15:20:47Z,5611431737,140,71.1,5611431741,212,16.7,5611431735,56,Left,5611431743,213,1.02,5611431739,141,89.6,,,,,,,,,,6vak9npg73k6di2oagxg8ttgq,Mayakkannan Muthu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Northeast United FC,
2793772539,401,8,2,61,39,ajwqetklk0m22x7ifsjax5yi,1,22.4,7.6,2025-03-30T15:20:48.824Z,2025-03-30T15:20:48Z,5611431919,56,Back,,,,,,,,,,,,,,,,,,,,,,1ilh1vogo8mggj0vhf2oknswk,Nikhil Barla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jamshedpur FC,
2793772567,402,49,2,61,40,ajwqetklk0m22x7ifsjax5yi,1,32.2,8.3,2025-03-30T15:20:50.312Z,2025-03-30T15:20:50Z,,,,,,,,,,,,,,,,,,,,,,,,,3i9ye7yfz4j9bhbi8gco7mjca,Rei Tachikawa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jamshedpur FC,
2793772587,403,1,2,61,41,ajwqetklk0m22x7ifsjax5yi,1,32.2,8.3,2025-03-30T15:20:50.592Z,2025-03-30T15:20:52Z,5611432133,56,Back,5611432135,140,20.4,5611432141,213,3,5611432137,141,10.9,5611432139,212,12.5,,,,,,,,,,3i9ye7yfz4j9bhbi8gco7mjca,Rei Tachikawa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jamshedpur FC,
2793772623,404,1,2,61,42,ajwqetklk0m22x7ifsjax5yi,0,20.4,10.9,2025-03-30T15:20:52.088Z,2025-03-30T15:20:53Z,5611432293,157,,5611432303,213,6.09,5611432295,56,Right,5611432297,140,61.8,5611432301,212,44.3,5611432299,141,0,5611432305,1,,,,,iydj3zcyzjgguy8iwmitdp05,Ashutosh Mehta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jamshedpur FC,
2793772633,405,5,2,61,44,ajwqetklk0m22x7ifsjax5yi,0,59.6,-1.6,2025-03-30T15:20:53.616Z,2025-03-30T16:03:14Z,5611432345,347,,5611432343,56,Right,5611433629,233,553,,,,,,,,,,,,,,,,iydj3zcyzjgguy8iwmitdp05,Ashutosh Mehta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jamshedpur FC,
2793772871,553,5,2,61,44,7xo09xnh3y03lyai6azr77fo0,1,40.4,101.6,2025-03-30T15:20:53.616Z,2025-03-30T16:03:13Z,5611433539,56,Back,5611433541,347,,5611433601,233,405,,,,,,,,,,,,,,,,6vak9npg73k6di2oagxg8ttgq,Mayakkannan Muthu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Northeast United FC,
2793772939,554,1,2,61,56,7xo09xnh3y03lyai6azr77fo0,1,56.9,100,2025-03-30T15:21:05.773Z,2025-03-30T15:21:06Z,5611433941,107,,5611433949,212,9.6,5611433947,141,89.3,5611433945,140,61.6,5611433943,56,Left,5611433951,213,5.25,,,,,,,31a4sn8saxhfnh57j7c1yy2ac,Buanthanglun Samte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Northeast United FC,
2793772953,555,1,2,61,57,7xo09xnh3y03lyai6azr77fo0,1,61.6,89.3,2025-03-30T15:21:06.828Z,2025-03-30T15:21:08Z,5611434029,141,94.5,5611434025,56,Left,5611434027,140,58.4,5611434031,212,4.9,5611434065,156,,5611434033,213,2.33,,,,,,,xm1pai2cllklkwkgpb7n5mmt,Néstor Albiach,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Northeast United FC,
2793772991,556,1,2,61,58,7xo09xnh3y03lyai6azr77fo0,0,58.4,94.5,2025-03-30T15:21:07.559Z,2025-03-30T15:21:22Z,5611434203,155,,5611434215,213,5.99,5611434211,141,87.8,5611434209,140,72.8,5611434207,56,Left,5611434213,212,15.8,,,,,,,31a4sn8saxhfnh57j7c1yy2ac,Buanthanglun Samte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Northeast United FC,
2793772973,406,1,2,61,58,ajwqetklk0m22x7ifsjax5yi,1,23.2,14,2025-03-30T15:21:07.596Z,2025-03-30T15:21:08Z,5611434131,213,5.8,5611434127,141,7,5611434123,56,Back,5611434125,140,31.9,5611434121,3,,5611434129,212,10.3,,,,,,,iydj3zcyzjgguy8iwmitdp05,Ashutosh Mehta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jamshedpur FC,
2793773005,407,1,2,61,59,ajwqetklk0m22x7ifsjax5yi,0,31.9,7,2025-03-30T15:21:08.632Z,2025-03-30T15:21:09Z,5611434293,213,0.41,5611434283,140,40.6,5611434285,141,12.9,5611434281,56,Back,5611434289,212,10,5611434279,3,,,,,,,,2z2u1jd91uyccw2pn5qoiti0a,Mobashir Rahman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jamshedpur FC,
2793773047,557,1,2,62,1,7xo09xnh3y03lyai6azr77fo0,0,62,80.2,2025-03-30T15:21:10.461Z,2025-03-30T15:21:12Z,5611434621,213,6.22,5611434619,212,8.1,5611434611,56,Left,5611434615,140,69.7,5611434617,141,79.4,5611434607,3,,,,,,,,6vak9npg73k6di2oagxg8ttgq,Mayakkannan Muthu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Northeast United FC,
2793773083,408,1,2,62,2,ajwqetklk0m22x7ifsjax5yi,0,27.7,8.2,2025-03-30T15:21:12.327Z,2025-03-30T15:21:14Z,5611434837,1,,5611434817,56,Back,5611434835,213,5.99,5611434831,212,22.7,5611434827,141,0,5611434813,157,,5611434823,140,48.4,,,,iydj3zcyzjgguy8iwmitdp05,Ashutosh Mehta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jamshedpur FC,
2793773091,409,5,2,62,5,ajwqetklk0m22x7ifsjax5yi,0,49.8,-1.4,2025-03-30T15:21:14.693Z,2025-03-30T16:03:14Z,5611434861,56,Back,5611434863,347,,5611435437,233,558,,,,,,,,,,,,,,,,iydj3zcyzjgguy8iwmitdp05,Ashutosh Mehta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jamshedpur FC,
2793773197,558,5,2,62,5,7xo09xnh3y03lyai6azr77fo0,1,50.2,101.4,2025-03-30T15:21:14.693Z,2025-03-30T16:03:14Z,5611435429,233,409,5611435397,56,Left,5611435399,347,,,,,,,,,,,,,,,,,6vak9npg73k6di2oagxg8ttgq,Mayakkannan Muthu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Northeast United FC,
2793773229,559,1,2,62,13,7xo09xnh3y03lyai6azr77fo0,1,47.9,100,2025-03-30T15:21:23.197Z,2025-03-30T15:21:24Z,5611435535,107,,5611435537,56,Left,5611435539,140,56.1,5611435543,212,10.1,5611435541,141,93.2,5611435545,213,5.73,,,,,,,31a4sn8saxhfnh57j7c1yy2ac,Buanthanglun Samte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Northeast United FC,
2793773239,560,1,2,62,15,7xo09xnh3y03lyai6azr77fo0,1,56.1,93.2,2025-03-30T15:21:24.493Z,2025-03-30T15:21:25Z,5611435605,213,2.97,5611435601,141,95.4,5611435597,56,Back,5611435599,140,47.7,5611435603,212,8.9,5611435655,156,,,,,,,,dq03xoo08fyces9h371x0ce1g,Macarton Nickson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Northeast United FC,
2793773289,561,1,2,62,16,7xo09xnh3y03lyai6azr77fo0,1,47.7,95.4,2025-03-30T15:21:26.301Z,2025-03-30T15:21:27Z,5611435879,140,36.3,5611435881,141,54,5611435885,213,4.31,5611435877,56,Back,5611435883,212,30.6,,,,,,,,,,31a4sn8saxhfnh57j7c1yy2ac,Buanthanglun Samte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Northeast United FC,
2793773387,562,1,2,62,18,7xo09xnh3y03lyai6azr77fo0,1,36.3,54,2025-03-30T15:21:27.790Z,2025-03-30T15:21:34Z,5611436427,141,29.1,5611436425,140,38.4,5611436423,56,Back,5611436429,212,17.1,5611436431,213,4.84,,,,,,,,,,dq2edinn9zcsx9ztdmkw33l61,Asheer Akhtar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Northeast United FC,
2793773433,563,1,2,62,25,7xo09xnh3y03lyai6azr77fo0,1,60.3,23.4,2025-03-30T15:21:34.413Z,2025-03-30T15:21:37Z,5611436631,213,5.22,5611436629,212,15.4,5611436627,141,3.5,5611436623,56,Right,5611436625,140,67.4,,,,,,,,,,27cg2gd6m8m4cw75j37dquxud,Redeem Tlang,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Northeast United FC,
2793773451,564,1,2,62,27,7xo09xnh3y03lyai6azr77fo0,1,67.5,6.5,2025-03-30T15:21:37.084Z,2025-03-30T15:21:38Z,5611436743,213,1.38,5611436739,141,27,5611436737,140,70.1,5611436735,56,Center,5611436741,212,14.2,,,,,,,,,,d2ouk806csxbamwjbwlxwi92i,Jithin M S,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Northeast United FC,
2793773467,565,1,2,62,28,7xo09xnh3y03lyai6azr77fo0,1,70.1,27,2025-03-30T15:21:38.365Z,2025-03-30T15:21:39Z,5611436801,56,Right,5611436809,212,5.7,5611436805,140,71,5611436807,141,18.8,5611436811,213,4.88,,,,,,,,,,8dzeq723volchfye1smryolt6,Alaeddine Ajaraie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Northeast United FC,
2793773507,566,1,2,62,29,7xo09xnh3y03lyai6azr77fo0,1,71,18.8,2025-03-30T15:21:39.292Z,2025-03-30T15:21:41Z,5611437029,141,31.6,5611437027,140,71.1,5611437025,56,Center,5611437043,213,1.56,5611437037,212,8.7,,,,,,,,,,27cg2gd6m8m4cw75j37dquxud,Redeem Tlang,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Northeast United FC,
2793773537,567,1,2,62,32,7xo09xnh3y03lyai6azr77fo0,0,74,31,2025-03-30T15:21:41.661Z,2025-03-30T15:21:43Z,5611437193,140,75.4,5611437195,141,31.6,5611437197,212,1.5,5611437199,213,0.27,5611437191,56,Center,,,,,,,,,,8dzeq723volchfye1smryolt6,Alaeddine Ajaraie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Northeast United FC,
2793773527,410,8,2,62,33,ajwqetklk0m22x7ifsjax5yi,1,23.7,59.6,2025-03-30T15:21:42.696Z,2025-03-30T15:21:42Z,5611437161,56,Back,,,,,,,,,,,,,,,,,,,,,,2z2u1jd91uyccw2pn5qoiti0a,Mobashir Rahman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jamshedpur FC,
