id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/9/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/10/value,qualifier/13/value,keyPass,qualifier/11/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/15/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,assist,teamName,Position
2799699243,27,1,1,2,22,9xb6v8osxty9w0mel2x7dd4ru,1,49.9,93.9,2025-04-12T14:02:37.346Z,2025-04-12T14:02:38Z,5644185959,212,14.4,5644185961,213,3.1,5644185953,56,Back,5644185955,140,36.2,5644185957,141,94.8,,,,,,,,,,4sqnd13g7n9e4orv6hcp27fxm,Liston Colaço,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mohun Bagan SG,
2799699285,28,1,1,2,23,9xb6v8osxty9w0mel2x7dd4ru,1,35.8,94.4,2025-04-12T14:02:38.658Z,2025-04-12T14:02:39Z,5644186153,213,4.48,5644186147,140,33.5,5644186151,212,10.5,5644186149,141,79.3,5644186145,56,Back,,,,,,,,,,825wa3surm6iii587l4ekx7mx,Subhasish Bose,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mohun Bagan SG,
2799699397,29,1,1,2,25,9xb6v8osxty9w0mel2x7dd4ru,1,33.5,79.3,2025-04-12T14:02:39.767Z,2025-04-12T14:02:43Z,5644186703,213,3.88,5644186691,56,Back,5644186699,212,27.9,5644186695,140,13.9,5644186697,141,51.6,,,,,,,,,,5hmx68vjqij9ywdv61v2qyrmy,Alberto Rodríguez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mohun Bagan SG,
2799699531,30,1,1,2,29,9xb6v8osxty9w0mel2x7dd4ru,1,12.9,53.6,2025-04-12T14:02:44.516Z,2025-04-12T14:02:48Z,5644187367,56,Back,5644187365,155,,5644187379,1,,5644187371,141,7,5644187373,212,45.1,5644187375,213,5.5,5644187369,140,43.5,,,,dwb1qzzd5g32lwxam6skmdr6x,Vishal Kaith,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mohun Bagan SG,Goalkeeper
2799699595,31,1,1,2,33,9xb6v8osxty9w0mel2x7dd4ru,1,43.5,7,2025-04-12T14:02:47.953Z,2025-04-12T14:02:50Z,5644187767,141,23.3,5644187765,140,39.3,5644187763,56,Back,5644187771,213,1.95,5644187769,212,11.9,,,,,,,,,,ck9nyxv100c1x24zxde7fx1t6,Asish Rai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mohun Bagan SG,
2799699729,32,1,1,2,35,9xb6v8osxty9w0mel2x7dd4ru,0,39.3,23.3,2025-04-12T14:02:50.015Z,2025-04-12T14:02:54Z,5644188401,1,,5644188387,155,,5644188397,212,47.5,5644188391,56,Center,5644188399,213,0,5644188395,141,23.4,5644188393,140,84.5,,,,95zechkfla1l7dwt8sjhevvca,Apuia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mohun Bagan SG,
2799699723,31,52,1,2,39,12ksg0e6d70senzilsic40fzl,1,9.7,73.2,2025-04-12T14:02:53.800Z,2025-04-12T14:02:53Z,,,,,,,,,,,,,,,,,,,,,,,,,et5ztuwgv6uaiste9nxba9h3p,Gurpreet Singh Sandhu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bengaluru FC,Goalkeeper
2799700255,32,1,1,2,53,12ksg0e6d70senzilsic40fzl,1,13.5,51.8,2025-04-12T14:03:08.632Z,2025-04-12T14:03:10Z,5644191083,140,32.9,5644191085,141,32.4,5644191081,56,Back,5644191089,213,5.71,5644191087,212,24.3,5644191079,123,,,,,,,,et5ztuwgv6uaiste9nxba9h3p,Gurpreet Singh Sandhu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bengaluru FC,Goalkeeper
2799700297,33,1,1,2,55,12ksg0e6d70senzilsic40fzl,1,32.9,32.4,2025-04-12T14:03:10.295Z,2025-04-12T14:03:11Z,5644191251,141,52.1,5644191247,56,Back,5644191249,140,35.6,5644191253,212,13.7,5644191255,213,1.36,,,,,,,,,,c8xdtls9ueivjll19yvp5wq1h,Pedro Capó,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bengaluru FC,
2799700369,34,1,1,2,56,12ksg0e6d70senzilsic40fzl,1,37.1,52.4,2025-04-12T14:03:11.255Z,2025-04-12T14:03:13Z,5644191639,140,46.7,5644191641,141,63.1,5644191645,213,0.63,5644191643,212,12.4,5644191637,56,Back,,,,,,,,,,de6woepvuggpm1z2cwz1nbmne,Suresh Singh Wangjam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bengaluru FC,
2799700585,35,1,1,2,58,12ksg0e6d70senzilsic40fzl,1,46.7,63.3,2025-04-12T14:03:12.887Z,2025-04-12T14:03:18Z,5644192831,213,3.55,5644192829,212,11,5644192823,56,Back,5644192825,140,37.1,5644192827,141,56.9,,,,,,,,,,99cjmvx4xlyzhyf6wxlvisb11,Sunil Chhetri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bengaluru FC,
2799700527,33,83,1,3,2,9xb6v8osxty9w0mel2x7dd4ru,0,37.4,17.7,2025-04-12T14:03:16.729Z,2025-04-12T14:07:44Z,5644193543,399,de6woepvuggpm1z2cwz1nbmne,,,,,,,,,,,,,,,,,,,,,,3zl5ec82f8zebkxkfdz16e3th,Tom Aldred,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mohun Bagan SG,
2799700651,36,1,1,3,2,12ksg0e6d70senzilsic40fzl,1,38.9,57.8,2025-04-12T14:03:17.248Z,2025-04-12T14:07:42Z,5644193127,140,62.6,5644193129,141,77.9,5644193131,212,28.4,5644193125,56,Center,5644193123,155,,5644193133,213,0.5,,,,,,,de6woepvuggpm1z2cwz1nbmne,Suresh Singh Wangjam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bengaluru FC,
2799700677,37,1,1,3,3,12ksg0e6d70senzilsic40fzl,0,63,79.1,2025-04-12T14:03:17.911Z,2025-04-12T14:07:40Z,5644193291,213,1.03,5644193289,212,17.6,5644193287,141,100,5644193283,56,Left,5644193285,140,71.7,,,,,,,,,,7wpltjujzubkwy1k57jzcwafp,Édgar Méndez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bengaluru FC,
2799701061,34,5,1,3,4,9xb6v8osxty9w0mel2x7dd4ru,1,31.2,-1.4,2025-04-12T14:03:19.697Z,2025-04-12T14:03:34Z,5644195243,233,38,5644195201,56,Back,5644195203,347,,,,,,,,,,,,,,,,,3zl5ec82f8zebkxkfdz16e3th,Tom Aldred,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mohun Bagan SG,
2799700705,38,5,1,3,4,12ksg0e6d70senzilsic40fzl,0,68.8,101.4,2025-04-12T14:03:19.697Z,2025-04-12T14:05:58Z,5644195323,233,34,5644193411,347,,5644193409,56,Left,,,,,,,,,,,,,,,,7wpltjujzubkwy1k57jzcwafp,Édgar Méndez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bengaluru FC,
2799701187,35,1,1,3,18,9xb6v8osxty9w0mel2x7dd4ru,1,35.3,0,2025-04-12T14:03:33.163Z,2025-04-12T14:55:05Z,5644195807,212,15.9,5644199989,189,,5644195799,107,,5644195803,140,24.5,5644195805,141,15,5644195801,56,Back,5644195809,213,2.36,,,,ck9nyxv100c1x24zxde7fx1t6,Asish Rai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mohun Bagan SG,
2799701253,36,1,1,3,19,9xb6v8osxty9w0mel2x7dd4ru,1,24.5,15,2025-04-12T14:03:34.351Z,2025-04-12T14:55:08Z,5644196151,212,38.9,5644196147,141,71.4,5644196155,1,,5644196153,213,1.4,5644206187,189,,5644196143,140,30.8,5644196139,56,Back,,,,3zl5ec82f8zebkxkfdz16e3th,Tom Aldred,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mohun Bagan SG,
2799701365,37,1,1,3,21,9xb6v8osxty9w0mel2x7dd4ru,0,46.7,95.7,2025-04-12T14:03:36.538Z,2025-04-12T14:58:30Z,5644196699,212,9.6,5644196695,140,45,5644196693,56,Back,5644196697,141,81.8,5644196701,213,4.53,,,,,,,,,,825wa3surm6iii587l4ekx7mx,Subhasish Bose,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mohun Bagan SG,
2799706489,59,1,1,3,23,12ksg0e6d70senzilsic40fzl,0,59.9,20.7,2025-04-12T14:03:38.719Z,2025-04-12T14:51:09Z,5644222517,212,2.8,5644222521,213,0.53,5644744069,286,,5644222511,56,Center,5644222515,141,22.8,5644222513,140,62.2,5644744063,236,,5644744065,233,310,jtmpumg28emowvrre2ujqtw5,Alberto Noguera,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bengaluru FC,
2799806121,310,74,1,3,24,9xb6v8osxty9w0mel2x7dd4ru,1,37.2,81.8,2025-04-12T14:03:38.720Z,2025-04-12T14:51:09Z,5644744023,56,Back,5644744027,285,,5644744085,233,59,,,,,,,,,,,,,,,,4sqnd13g7n9e4orv6hcp27fxm,Liston Colaço,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mohun Bagan SG,
2799701383,39,3,1,3,25,12ksg0e6d70senzilsic40fzl,1,66.2,21.9,2025-04-12T14:03:39.864Z,2025-04-12T14:50:46Z,5644196795,286,,5644197291,233,40,5644196793,56,Center,,,,,,,,,,,,,,,,jtmpumg28emowvrre2ujqtw5,Alberto Noguera,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bengaluru FC,
2799701465,40,45,1,3,25,9xb6v8osxty9w0mel2x7dd4ru,0,33.8,78.1,2025-04-12T14:03:39.864Z,2025-04-12T14:50:52Z,5644197355,233,39,5644197221,56,Back,5644197223,285,,,,,,,,,,,,,,,,,1yu4qt00czfbr5myr0cidwmw9,Anirudh Thapa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mohun Bagan SG,
2799701377,38,43,1,3,25,9xb6v8osxty9w0mel2x7dd4ru,1,0,0,2025-04-12T14:03:39.896Z,2025-04-12T14:03:51Z,5644196753,286,0,5644198943,144,3,5644196751,56,Back,,,,,,,,,,,,,,,,825wa3surm6iii587l4ekx7mx,Subhasish Bose,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mohun Bagan SG,
2799701391,40,49,1,3,25,12ksg0e6d70senzilsic40fzl,1,65.7,18.2,2025-04-12T14:03:40.375Z,2025-04-12T14:50:45Z,,,,,,,,,,,,,,,,,,,,,,,,,jtmpumg28emowvrre2ujqtw5,Alberto Noguera,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bengaluru FC,
2799701515,41,1,1,3,26,12ksg0e6d70senzilsic40fzl,1,65.5,23.3,2025-04-12T14:03:41.065Z,2025-04-12T14:50:43Z,5644197471,56,Center,5644197479,212,18.3,5644197475,140,59.9,5644197477,141,48.8,5644197481,213,1.9,,,,,,,,,,jtmpumg28emowvrre2ujqtw5,Alberto Noguera,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bengaluru FC,
2799701449,39,43,1,3,26,9xb6v8osxty9w0mel2x7dd4ru,1,0,0,2025-04-12T14:03:41.490Z,2025-04-12T14:03:48Z,5644197169,285,0,5644198401,144,7,5644197167,56,Back,,,,,,,,,,,,,,,,825wa3surm6iii587l4ekx7mx,Subhasish Bose,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mohun Bagan SG,
2799701541,42,1,1,3,28,12ksg0e6d70senzilsic40fzl,1,59.6,49,2025-04-12T14:03:43.191Z,2025-04-12T14:03:44Z,5644197593,141,42.2,5644197595,212,9.5,5644197597,213,3.65,5644197591,140,51.7,5644197589,56,Center,,,,,,,,,,99cjmvx4xlyzhyf6wxlvisb11,Sunil Chhetri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bengaluru FC,
2799701617,43,1,1,3,29,12ksg0e6d70senzilsic40fzl,1,51.9,42.1,2025-04-12T14:03:44.567Z,2025-04-12T14:03:46Z,5644197989,213,4.56,5644197983,212,8.9,5644197973,140,50.6,5644197965,56,Center,5644197979,141,29.2,,,,,,,,,,de6woepvuggpm1z2cwz1nbmne,Suresh Singh Wangjam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bengaluru FC,
2799701821,44,1,1,3,31,12ksg0e6d70senzilsic40fzl,1,51.2,27.3,2025-04-12T14:03:46.503Z,2025-04-12T14:03:51Z,5644198899,140,65.7,5644198901,141,8.2,5644198905,213,5.58,5644198897,56,Right,5644198903,212,20,,,,,,,,,,c8xdtls9ueivjll19yvp5wq1h,Pedro Capó,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bengaluru FC,
2799701985,45,1,1,3,36,12ksg0e6d70senzilsic40fzl,1,66.4,6.2,2025-04-12T14:03:51.079Z,2025-04-12T14:03:55Z,5644199567,141,4.7,5644199569,212,11.5,5644199565,140,77.3,5644199563,56,Right,5644199571,213,6.19,,,,,,,,,,7vwq6tjwae82epsh6kll9phm2,Namgyal Bhutia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bengaluru FC,
2799702113,46,1,1,3,40,12ksg0e6d70senzilsic40fzl,1,74.4,5.2,2025-04-12T14:03:55.239Z,2025-04-12T14:03:57Z,5644200177,213,1.86,5644200175,212,11.8,5644200169,56,Center,5644200173,141,21.9,5644200171,140,71.2,,,,,,,,,,7wpltjujzubkwy1k57jzcwafp,Édgar Méndez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bengaluru FC,
2799702257,47,1,1,3,43,12ksg0e6d70senzilsic40fzl,0,75.4,19.8,2025-04-12T14:03:57.847Z,2025-04-12T14:04:00Z,5644200747,213,0.29,5644200745,212,18.1,5644200735,56,Center,5644200739,140,91.9,5644200741,141,27.3,,,,,,,,,,jtmpumg28emowvrre2ujqtw5,Alberto Noguera,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bengaluru FC,
2799702305,41,49,1,3,46,9xb6v8osxty9w0mel2x7dd4ru,1,10.5,72.4,2025-04-12T14:04:01.485Z,2025-04-12T14:04:01Z,,,,,,,,,,,,,,,,,,,,,,,,,5hmx68vjqij9ywdv61v2qyrmy,Alberto Rodríguez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mohun Bagan SG,
2799702437,42,1,1,3,47,9xb6v8osxty9w0mel2x7dd4ru,1,10.5,79.4,2025-04-12T14:04:01.845Z,2025-04-12T14:04:04Z,5644201557,140,31.5,5644201563,213,0.17,5644201555,56,Back,5644201561,212,22.4,5644201559,141,84.8,,,,,,,,,,5hmx68vjqij9ywdv61v2qyrmy,Alberto Rodríguez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mohun Bagan SG,
2799702553,43,1,1,3,49,9xb6v8osxty9w0mel2x7dd4ru,1,31.5,84.8,2025-04-12T14:04:04.016Z,2025-04-12T14:04:07Z,5644202015,56,Back,5644202019,141,80.3,5644202021,212,5.7,5644202017,140,36.1,5644202023,213,5.72,,,,,,,,,,825wa3surm6iii587l4ekx7mx,Subhasish Bose,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mohun Bagan SG,
2799702849,44,1,1,3,53,9xb6v8osxty9w0mel2x7dd4ru,1,32.4,90.8,2025-04-12T14:04:08.187Z,2025-04-12T14:04:16Z,5644203597,213,5.69,5644203587,155,,5644203595,212,62.4,5644203593,141,39.8,5644203599,1,,5644203591,140,81.8,5644203589,56,Center,,,,4l0se1iapxcmd1jb4851aj6c5,Jason Cummings,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mohun Bagan SG,
2799703057,45,1,1,4,1,9xb6v8osxty9w0mel2x7dd4ru,1,90.8,11.7,2025-04-12T14:04:16.247Z,2025-04-12T14:04:22Z,5644204687,212,21.7,5644204683,140,70.1,5644204685,141,11.9,5644204681,56,Right,5644204689,213,3.14,,,,,,,,,,31v9w4cyk1fxlig452kuc65ed,Jamie Maclaren,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mohun Bagan SG,
2799703077,46,3,1,4,7,9xb6v8osxty9w0mel2x7dd4ru,0,93,25.6,2025-04-12T14:04:22.434Z,2025-04-12T14:04:28Z,5644205655,233,48,5644204791,56,Center,5644204793,286,,,,,,,,,,,,,,,,,1cclqc2tw3zav2if1cqij7ofe,Manvir Singh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mohun Bagan SG,
2799703227,48,7,1,4,7,12ksg0e6d70senzilsic40fzl,1,7,74.4,2025-04-12T14:04:22.435Z,2025-04-12T14:04:28Z,5644205573,167,,5644205577,56,Back,5644205581,285,,5644205595,233,46,,,,,,,,,,,,,3sy4rxdzl4u9e5kkvygxu9x7u,Roshan Singh Naorem,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bengaluru FC,
2799703259,47,5,1,4,9,9xb6v8osxty9w0mel2x7dd4ru,1,83.6,-1.6,2025-04-12T14:04:24.199Z,2025-04-12T14:05:59Z,5644205761,347,,5644205759,56,Right,5644206251,233,49,,,,,,,,,,,,,,,,1cclqc2tw3zav2if1cqij7ofe,Manvir Singh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mohun Bagan SG,
2799703329,49,5,1,4,9,12ksg0e6d70senzilsic40fzl,0,16.4,101.6,2025-04-12T14:04:24.199Z,2025-04-12T14:05:59Z,5644206151,56,Back,5644206153,347,,5644206327,233,47,,,,,,,,,,,,,,,,3sy4rxdzl4u9e5kkvygxu9x7u,Roshan Singh Naorem,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bengaluru FC,
2799704039,48,1,1,4,31,9xb6v8osxty9w0mel2x7dd4ru,1,84.7,0,2025-04-12T14:04:46.241Z,2025-04-12T14:04:49Z,5644209701,56,Right,5644209705,140,80.6,5644209695,107,,5644209715,213,2.1,5644209707,141,9.5,5644209713,212,8.5,,,,,,,ck9nyxv100c1x24zxde7fx1t6,Asish Rai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mohun Bagan SG,
2799704085,49,1,1,4,34,9xb6v8osxty9w0mel2x7dd4ru,1,80.6,9.5,2025-04-12T14:04:49.428Z,2025-04-12T14:04:50Z,5644209991,140,88.4,5644209995,212,9.2,5644209987,56,Right,5644209993,141,3.2,5644209997,213,5.8,,,,,,,,,,4l0se1iapxcmd1jb4851aj6c5,Jason Cummings,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mohun Bagan SG,
2799704163,50,1,1,4,36,9xb6v8osxty9w0mel2x7dd4ru,1,88.4,3.2,2025-04-12T14:04:50.740Z,2025-04-12T14:04:52Z,5644210375,213,0.87,5644210373,212,16.1,5644210369,140,98.3,5644210365,56,Center,5644210371,141,21.2,,,,,,,,,,ck9nyxv100c1x24zxde7fx1t6,Asish Rai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mohun Bagan SG,
2799704207,51,1,1,4,37,9xb6v8osxty9w0mel2x7dd4ru,0,98.3,21.2,2025-04-12T14:04:51.833Z,2025-04-12T14:07:33Z,5644210599,213,1.87,5644210591,56,Center,5644210597,212,17.4,5644210595,141,45.7,5644210593,140,93.4,5644211929,2,,,,,,,,1cclqc2tw3zav2if1cqij7ofe,Manvir Singh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mohun Bagan SG,
2799704127,50,61,1,4,37,12ksg0e6d70senzilsic40fzl,1,7.7,76,2025-04-12T14:04:51.865Z,2025-04-12T14:04:52Z,5644210177,56,Back,,,,,,,,,,,,,,,,,,,,,,3sy4rxdzl4u9e5kkvygxu9x7u,Roshan Singh Naorem,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bengaluru FC,
2799704219,51,52,1,4,39,12ksg0e6d70senzilsic40fzl,1,1.2,56.3,2025-04-12T14:04:54.166Z,2025-04-12T14:04:54Z,,,,,,,,,,,,,,,,,,,,,,,,,et5ztuwgv6uaiste9nxba9h3p,Gurpreet Singh Sandhu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bengaluru FC,Goalkeeper
2799704789,52,1,1,4,53,12ksg0e6d70senzilsic40fzl,1,14.3,52.7,2025-04-12T14:05:08.536Z,2025-04-12T14:05:12Z,5644213523,212,43.5,5644213509,123,,5644214045,1,,5644213517,140,51,5644213527,213,0.48,5644213519,141,82.3,5644213513,56,Left,5644213579,287,,et5ztuwgv6uaiste9nxba9h3p,Gurpreet Singh Sandhu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bengaluru FC,Goalkeeper
2799704923,52,45,1,4,57,9xb6v8osxty9w0mel2x7dd4ru,0,46,16.8,2025-04-12T14:05:11.992Z,2025-04-12T14:18:46Z,5644214343,56,Back,5644214489,233,53,5644214345,285,,,,,,,,,,,,,,,,,95zechkfla1l7dwt8sjhevvca,Apuia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mohun Bagan SG,
2799704909,53,3,1,4,57,12ksg0e6d70senzilsic40fzl,1,54,83.2,2025-04-12T14:05:11.992Z,2025-04-12T14:18:46Z,5644214437,233,52,5644214305,286,,5644214303,56,Left,,,,,,,,,,,,,,,,3sy4rxdzl4u9e5kkvygxu9x7u,Roshan Singh Naorem,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bengaluru FC,
2799704995,54,1,1,4,58,12ksg0e6d70senzilsic40fzl,1,59.8,69.3,2025-04-12T14:05:13.206Z,2025-04-12T14:05:15Z,5644214667,141,48.4,5644214669,212,14.6,5644214663,56,Center,5644214665,140,62.9,5644214671,213,4.94,,,,,,,,,,3sy4rxdzl4u9e5kkvygxu9x7u,Roshan Singh Naorem,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bengaluru FC,
2799705385,55,1,1,5,0,12ksg0e6d70senzilsic40fzl,1,64.8,46.1,2025-04-12T14:05:15.319Z,2025-04-12T14:05:24Z,5644216579,212,16,5644216581,213,4.98,5644216573,56,Center,5644216575,140,68.8,5644216577,141,23.4,,,,,,,,,,jtmpumg28emowvrre2ujqtw5,Alberto Noguera,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bengaluru FC,
2799705399,56,61,1,5,9,12ksg0e6d70senzilsic40fzl,0,90.2,16.5,2025-04-12T14:05:24.439Z,2025-04-12T14:05:25Z,5644216659,56,Right,,,,,,,,,,,,,,,,,,,,,,cufgsqfkltgeb7ak2uan2dqdx,Ryan Williams,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bengaluru FC,
2799705411,53,49,1,5,10,9xb6v8osxty9w0mel2x7dd4ru,1,2.5,90.9,2025-04-12T14:05:25.452Z,2025-04-12T14:05:25Z,,,,,,,,,,,,,,,,,,,,,,,,,825wa3surm6iii587l4ekx7mx,Subhasish Bose,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mohun Bagan SG,
2799705609,54,1,1,5,11,9xb6v8osxty9w0mel2x7dd4ru,1,4.3,91.5,2025-04-12T14:05:26.092Z,2025-04-12T14:05:30Z,5644217709,140,26.2,5644217711,141,97.2,5644217715,213,0.17,5644217713,212,23.3,5644217707,56,Back,,,,,,,,,,825wa3surm6iii587l4ekx7mx,Subhasish Bose,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mohun Bagan SG,
2799705667,55,1,1,5,15,9xb6v8osxty9w0mel2x7dd4ru,1,35.1,94.2,2025-04-12T14:05:30.544Z,2025-04-12T14:05:32Z,5644218027,212,7.7,5644218023,140,36.9,5644218025,141,83.2,5644218021,56,Back,5644218029,213,4.96,,,,,,,,,,4sqnd13g7n9e4orv6hcp27fxm,Liston Colaço,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mohun Bagan SG,
2799705725,56,1,1,5,17,9xb6v8osxty9w0mel2x7dd4ru,1,36.9,82.1,2025-04-12T14:05:32.013Z,2025-04-12T14:05:34Z,5644218393,141,87.2,5644218395,212,11.5,5644218397,213,2.83,5644218391,140,26.5,5644218389,56,Back,,,,,,,,,,4l0se1iapxcmd1jb4851aj6c5,Jason Cummings,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mohun Bagan SG,
2799705809,57,1,1,5,19,9xb6v8osxty9w0mel2x7dd4ru,1,26.5,87.2,2025-04-12T14:05:33.872Z,2025-04-12T14:05:37Z,5644218859,212,5.1,5644218853,141,92.4,5644218863,213,2.38,5644218845,56,Back,5644218849,140,23,,,,,,,,,,1yu4qt00czfbr5myr0cidwmw9,Anirudh Thapa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mohun Bagan SG,
2799705825,58,1,1,5,22,9xb6v8osxty9w0mel2x7dd4ru,0,23,92.4,2025-04-12T14:05:36.965Z,2025-04-12T14:05:41Z,5644218971,140,24.7,5644218969,56,Back,5644218975,141,93.6,5644219629,236,,5644219633,233,57,5644218977,212,2,5644219643,286,,5644218981,213,0.43,825wa3surm6iii587l4ekx7mx,Subhasish Bose,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mohun Bagan SG,
2799705951,57,74,1,5,22,12ksg0e6d70senzilsic40fzl,1,76.5,7,2025-04-12T14:05:36.966Z,2025-04-12T14:18:50Z,5644219685,233,58,5644219571,285,,5644219569,56,Right,,,,,,,,,,,,,,,,jtmpumg28emowvrre2ujqtw5,Alberto Noguera,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bengaluru FC,
2799705877,59,61,1,5,24,9xb6v8osxty9w0mel2x7dd4ru,1,24.7,93.6,2025-04-12T14:05:38.995Z,2025-04-12T14:05:39Z,5644219213,56,Back,,,,,,,,,,,,,,,,,,,,,,825wa3surm6iii587l4ekx7mx,Subhasish Bose,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mohun Bagan SG,
