id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,keyPass,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/10/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/13/value,qualifier/15/value,assist,teamName,Position
2779218437,31,1,1,2,29,5yvw8xpbzap5lhlze04odtgk4,1,36.3,12.5,5531852843,56,Back,5531852845,140,41,5531852849,212,6.7,5531852847,141,5.9,5531852851,213,5.55,,,,,,,,,,3an8bc2nxiodsw6rbcgji1ilm,Danish Farooq Bhat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kerala Blasters FC,
2779218445,32,1,1,2,30,5yvw8xpbzap5lhlze04odtgk4,0,41,5.9,5531852895,140,52.6,5531852897,141,17.3,5531852899,212,14.4,5531852893,56,Right,5531852901,213,0.57,,,,,,,,,,dy0x2kt0h4e6fahxns2k5t2c4,Amawia (Lalthanmawia Renthlei),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kerala Blasters FC,
2779218465,40,1,1,2,31,9eqjks8amwm1ycytsoi7xld25,1,37.7,76.9,5531853051,213,0.03,5531853045,140,62.4,5531853049,212,25.9,5531853047,141,77.9,5531853043,56,Center,,,,,,,,,,qlk46xybcoxrvr01pauxibpx,Sandesh Jhingan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FC Goa,
2779218471,41,3,1,2,33,9eqjks8amwm1ycytsoi7xld25,0,61.3,74,5531853075,286,,5531853291,233,33,5531853073,56,Center,,,,,,,,,,,,,,,,57fizz3ad5m2w0qz8v6xeazmd,Dejan Dražić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FC Goa,
2779218505,33,7,1,2,33,5yvw8xpbzap5lhlze04odtgk4,1,38.7,26,5531853235,285,,5531853253,233,41,5531853233,56,Back,,,,,,,,,,,,,,,,ap6n4q8c3c5cj9ilb8bxcy9sk,Vibin Mohanan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kerala Blasters FC,
2779218479,42,61,1,2,34,9eqjks8amwm1ycytsoi7xld25,1,62.9,77,5531853105,56,Center,,,,,,,,,,,,,,,,,,,,,,57fizz3ad5m2w0qz8v6xeazmd,Dejan Dražić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FC Goa,
2779218525,34,1,1,2,36,5yvw8xpbzap5lhlze04odtgk4,1,40.7,25.3,5531853339,141,32.1,5531853337,140,52.5,5531853335,56,Center,5531853343,213,0.36,5531853341,212,13.2,,,,,,,,,,dy0x2kt0h4e6fahxns2k5t2c4,Amawia (Lalthanmawia Renthlei),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kerala Blasters FC,
2779218717,35,1,1,2,38,5yvw8xpbzap5lhlze04odtgk4,1,51.9,34.2,5531854321,1,,5531854311,56,Left,5531854313,140,60.3,5531854315,141,91.1,5531854317,212,39.7,5531854319,213,1.35,,,,,,,93o28ydbvwtnx57fivsejpi0a,Jesús Jiménez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kerala Blasters FC,
2779218763,36,1,1,2,48,5yvw8xpbzap5lhlze04odtgk4,0,61.7,60.8,5531854551,213,5.79,5531854553,1,,5531854545,140,100,5531854549,212,46.8,5531854547,141,27.9,5531854541,155,,5531854543,56,Center,,,,23m69s7nd9vnc9u9ra2aspn11,Adrian Luna,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kerala Blasters FC,
2779219201,37,5,1,2,51,5yvw8xpbzap5lhlze04odtgk4,0,100.9,28.4,5531857095,346,,5531857133,233,43,5531857093,56,Center,,,,,,,,,,,,,,,,23m69s7nd9vnc9u9ra2aspn11,Adrian Luna,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kerala Blasters FC,
2779219135,43,5,1,2,51,9eqjks8amwm1ycytsoi7xld25,1,-0.9,71.6,5531856815,346,,5531857113,233,37,5531856813,56,Back,,,,,,,,,,,,,,,,ekizuw6hg7uyaojwjusby1jbo,Hrithik Tiwari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FC Goa,Goalkeeper
2779219159,44,1,1,3,18,9eqjks8amwm1ycytsoi7xld25,0,4.7,53.7,5531856969,1,,5531856897,124,,5531856899,56,Left,5531856905,212,66.8,5531856903,141,100,5531856901,140,60.1,5531856909,74,,5531856907,213,0.51,ekizuw6hg7uyaojwjusby1jbo,Hrithik Tiwari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FC Goa,Goalkeeper
2779219417,38,5,1,3,21,5yvw8xpbzap5lhlze04odtgk4,1,38.9,-1.8,5531858287,347,,5531858285,56,Back,5531858327,233,45,,,,,,,,,,,,,,,,23m69s7nd9vnc9u9ra2aspn11,Adrian Luna,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kerala Blasters FC,
2779219179,45,5,1,3,21,9eqjks8amwm1ycytsoi7xld25,0,61.1,101.8,5531856979,347,,5531856977,56,Left,5531858403,233,38,,,,,,,,,,,,,,,,ekizuw6hg7uyaojwjusby1jbo,Hrithik Tiwari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FC Goa,Goalkeeper
2779219489,39,43,1,3,35,5yvw8xpbzap5lhlze04odtgk4,1,0,0,5531858635,56,Right,5531859299,144,1,5531858645,1,0,5531858633,107,0,5531858639,141,0,5531858637,140,71.2,5531858641,212,28.1,5531858643,213,6.27,58kclnrwfszhkvtfexyctsn3d,Aibanbha Dohling,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kerala Blasters FC,
2779219493,40,43,1,3,39,5yvw8xpbzap5lhlze04odtgk4,1,0,0,5531858673,56,Right,5531859169,144,5,5531858675,347,0,,,,,,,,,,,,,,,,58kclnrwfszhkvtfexyctsn3d,Aibanbha Dohling,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kerala Blasters FC,
2779219735,41,1,1,3,50,5yvw8xpbzap5lhlze04odtgk4,0,51.1,0,5531859977,1,,5531859975,213,0.17,5531859973,212,24.8,5531859971,141,5,5531859967,56,Right,5531859969,140,74.4,5531859965,107,,,,,58kclnrwfszhkvtfexyctsn3d,Aibanbha Dohling,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kerala Blasters FC,
2779219781,46,1,1,3,54,9eqjks8amwm1ycytsoi7xld25,1,24.5,92.7,5531860213,141,85.7,5531860211,140,33.9,5531860217,213,5.83,5531860207,3,,5531860209,56,Back,5531860215,212,11,,,,,,,9dp54x2ylvg08u109thcf7dux,Aakash Sangwan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FC Goa,
2779219785,47,61,1,3,55,9eqjks8amwm1ycytsoi7xld25,1,34,85.6,5531860233,56,Back,,,,,,,,,,,,,,,,,,,,,,5hligrqwpc6qzxiyg4rfeay1h,Carl McHugh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FC Goa,
2779219835,48,61,1,3,56,9eqjks8amwm1ycytsoi7xld25,0,33.9,82.3,5531860477,56,Back,,,,,,,,,,,,,,,,,,,,,,9d8lhd93zoyekfcypi15zt7je,Ayush Dev Chhetri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FC Goa,
2779219815,42,1,1,3,56,5yvw8xpbzap5lhlze04odtgk4,1,60.1,15.5,5531860375,140,53.7,5531860377,141,7.6,5531860379,212,8.6,5531860373,56,Right,5531860381,213,3.82,,,,,,,,,,3an8bc2nxiodsw6rbcgji1ilm,Danish Farooq Bhat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kerala Blasters FC,
2779219849,43,1,1,3,57,5yvw8xpbzap5lhlze04odtgk4,1,52.8,7.3,5531860557,56,Back,5531860559,140,46.8,5531860565,213,1.94,5531860563,212,17.2,5531860561,141,30.9,,,,,,,,,,58kclnrwfszhkvtfexyctsn3d,Aibanbha Dohling,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kerala Blasters FC,
2779219889,44,1,1,3,59,5yvw8xpbzap5lhlze04odtgk4,1,46.4,31.6,5531860817,140,35.6,5531860819,141,49.9,5531860815,56,Back,5531860825,213,2.31,5531860821,212,16.8,,,,,,,,,,ap6n4q8c3c5cj9ilb8bxcy9sk,Vibin Mohanan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kerala Blasters FC,
2779219919,45,1,1,4,0,5yvw8xpbzap5lhlze04odtgk4,1,35.6,49.9,5531860963,140,51.9,5531860961,56,Center,5531860969,213,0.19,5531860967,212,17.4,5531860965,141,54.8,,,,,,,,,,6r8f0lomojaqk37bz5ajprze1,Milos Drinčić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kerala Blasters FC,
2779220011,46,1,1,4,2,5yvw8xpbzap5lhlze04odtgk4,1,52.1,54.2,5531861501,212,22.5,5531861495,56,Back,5531861503,213,3.57,5531861497,140,32.6,5531861499,141,40.4,,,,,,,,,,23m69s7nd9vnc9u9ra2aspn11,Adrian Luna,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kerala Blasters FC,
2779220105,47,1,1,4,7,5yvw8xpbzap5lhlze04odtgk4,0,32.6,31.2,5531861991,140,86.8,5531861993,141,53.1,5531861999,1,,5531861987,155,,5531861997,213,0.26,5531861989,56,Center,5531861995,212,58.8,,,,bcjkyeu4gtghgy9khmmob9g45,Dusan Lagator,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kerala Blasters FC,
2779220155,49,52,1,4,14,9eqjks8amwm1ycytsoi7xld25,1,14.5,46.3,,,,,,,,,,,,,,,,,,,,,,,,,ekizuw6hg7uyaojwjusby1jbo,Hrithik Tiwari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FC Goa,Goalkeeper
2779220251,50,1,1,4,14,9eqjks8amwm1ycytsoi7xld25,1,14.5,46.3,5531862763,212,28.8,5531862761,141,14.7,5531862767,213,5.44,5531862757,56,Back,5531862759,140,32.7,5531862755,123,,,,,,,,ekizuw6hg7uyaojwjusby1jbo,Hrithik Tiwari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FC Goa,Goalkeeper
2779220265,51,1,1,4,19,9eqjks8amwm1ycytsoi7xld25,1,41.6,20.6,5531862847,56,Back,5531862849,140,36.6,5531862855,213,2.19,5531862853,212,9.1,5531862851,141,31.5,,,,,,,,,,dl5tnk2o8rwiacgbsnldojsdm,Boris Singh Thangjam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FC Goa,
2779220283,52,1,1,4,20,9eqjks8amwm1ycytsoi7xld25,1,37.7,30.4,5531862955,141,15.8,5531862957,212,10.9,5531862959,213,4.29,5531862951,56,Back,5531862953,140,33.5,,,,,,,,,,9d8lhd93zoyekfcypi15zt7je,Ayush Dev Chhetri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FC Goa,
2779220339,53,1,1,4,21,9eqjks8amwm1ycytsoi7xld25,1,32.7,14.1,5531863275,140,24.3,5531863281,213,2.4,5531863277,141,25.9,5531863279,212,11.9,5531863271,56,Back,,,,,,,,,,dl5tnk2o8rwiacgbsnldojsdm,Boris Singh Thangjam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FC Goa,
2779220471,54,1,1,4,23,9eqjks8amwm1ycytsoi7xld25,1,24.8,28.2,5531864019,140,25.4,5531864017,56,Back,5531864023,212,9.7,5531864021,141,42.5,5531864025,213,1.51,,,,,,,,,,cs6a7dp9ot01jwplqj2xmxrrp,Odei Onaindia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FC Goa,
2779220531,55,1,1,4,29,9eqjks8amwm1ycytsoi7xld25,1,30.2,53.9,5531864405,141,73,5531864403,140,31.9,5531864401,56,Back,5531864409,213,1.43,5531864407,212,13.1,,,,,,,,,,5hligrqwpc6qzxiyg4rfeay1h,Carl McHugh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FC Goa,
2779220553,56,1,1,4,31,9eqjks8amwm1ycytsoi7xld25,1,31.1,78.8,5531864563,56,Back,5531864569,212,17.4,5531864567,141,97.8,5531864565,140,42.2,5531864571,213,0.84,,,,,,,,,,qlk46xybcoxrvr01pauxibpx,Sandesh Jhingan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FC Goa,
2779220573,57,1,1,4,33,9eqjks8amwm1ycytsoi7xld25,0,42.1,97.7,5531864659,141,91.8,5531864657,140,55.7,5531864655,56,Left,5531864661,212,14.8,5531864663,213,6.01,,,,,,,,,,d5adi48nrkr3n0dqoitcdzu95,Kumam Udanta Singh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FC Goa,
2779220609,48,49,1,4,36,5yvw8xpbzap5lhlze04odtgk4,1,41,10.9,,,,,,,,,,,,,,,,,,,,,,,,,58kclnrwfszhkvtfexyctsn3d,Aibanbha Dohling,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kerala Blasters FC,
2779220683,49,1,1,4,38,5yvw8xpbzap5lhlze04odtgk4,1,41,10.9,5531865251,213,1.1,5531865245,140,47.5,5531865247,141,30.4,5531865249,212,14.9,5531865243,56,Back,,,,,,,,,,58kclnrwfszhkvtfexyctsn3d,Aibanbha Dohling,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kerala Blasters FC,
2779220737,50,1,1,4,38,5yvw8xpbzap5lhlze04odtgk4,1,47.5,30.4,5531865591,56,Back,5531865593,140,45.6,5531865597,212,9.3,5531865599,213,1.79,5531865595,141,43.7,,,,,,,,,,3an8bc2nxiodsw6rbcgji1ilm,Danish Farooq Bhat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kerala Blasters FC,
2779220807,51,1,1,4,41,5yvw8xpbzap5lhlze04odtgk4,1,45.6,43.7,5531865925,141,8,5531865929,213,4.59,5531865927,212,24.5,5531865921,56,Back,5531865923,140,42.8,,,,,,,,,,ap6n4q8c3c5cj9ilb8bxcy9sk,Vibin Mohanan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kerala Blasters FC,
2779220819,52,1,1,4,44,5yvw8xpbzap5lhlze04odtgk4,0,39,11,5531865985,141,10.6,5531865989,213,6.22,5531865987,212,4.5,5531865981,56,Back,5531865983,140,43.3,5531866193,233,58,5531866191,236,,5531866197,286,,58kclnrwfszhkvtfexyctsn3d,Aibanbha Dohling,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kerala Blasters FC,
2779220861,58,74,1,4,44,9eqjks8amwm1ycytsoi7xld25,1,58.7,93.8,5531866231,233,52,5531866185,285,,5531866183,56,Left,,,,,,,,,,,,,,,,d5adi48nrkr3n0dqoitcdzu95,Kumam Udanta Singh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FC Goa,
2779220927,53,1,1,4,46,5yvw8xpbzap5lhlze04odtgk4,1,38.4,6.5,5531866545,140,12.3,5531866549,212,31.4,5531866547,141,28.9,5531866543,56,Back,5531866551,213,2.63,,,,,,,,,,58kclnrwfszhkvtfexyctsn3d,Aibanbha Dohling,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kerala Blasters FC,
2779220945,54,1,1,4,51,5yvw8xpbzap5lhlze04odtgk4,0,12.3,28.9,5531866645,212,32.2,5531866639,56,Back,5531866637,157,,5531866641,140,35.7,5531866643,141,0,5531866647,213,5.58,5531866649,1,,,,,ezqz8zz3azusaew3tmf7f96mt,K. Singh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kerala Blasters FC,Goalkeeper
2779220951,55,5,1,4,52,5yvw8xpbzap5lhlze04odtgk4,0,35.8,-1.8,5531867035,233,59,5531866665,56,Back,5531866667,347,,,,,,,,,,,,,,,,,ezqz8zz3azusaew3tmf7f96mt,K. Singh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kerala Blasters FC,Goalkeeper
2779220999,59,5,1,4,52,9eqjks8amwm1ycytsoi7xld25,1,64.2,101.8,5531866909,56,Left,5531866991,233,55,5531866911,347,,,,,,,,,,,,,,,,,9dp54x2ylvg08u109thcf7dux,Aakash Sangwan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FC Goa,
2779221297,60,1,1,5,5,9eqjks8amwm1ycytsoi7xld25,1,60,100,5531868641,213,5.54,5531868633,56,Left,5531868631,107,,5531868639,212,17,5531868637,141,85.1,5531868635,140,71.9,,,,,,,9dp54x2ylvg08u109thcf7dux,Aakash Sangwan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FC Goa,
2779221353,61,1,1,5,8,9eqjks8amwm1ycytsoi7xld25,0,71.9,85,5531868929,140,65.6,5531868927,56,Left,5531868933,212,10.7,5531868931,141,97.4,5531868935,213,2.24,,,,,,,,,,57fizz3ad5m2w0qz8v6xeazmd,Dejan Dražić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FC Goa,
2779221393,56,8,1,5,10,5yvw8xpbzap5lhlze04odtgk4,1,35.6,8,5531869189,56,Back,,,,,,,,,,,,,,,,,,,,,,ap6n4q8c3c5cj9ilb8bxcy9sk,Vibin Mohanan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kerala Blasters FC,
2779221437,57,5,1,5,11,5yvw8xpbzap5lhlze04odtgk4,0,40.3,-1.8,5531869399,56,Back,5531869551,233,62,5531869401,347,,,,,,,,,,,,,,,,,ap6n4q8c3c5cj9ilb8bxcy9sk,Vibin Mohanan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kerala Blasters FC,
2779221453,62,5,1,5,11,9eqjks8amwm1ycytsoi7xld25,1,59.7,101.8,5531869525,233,57,5531869497,56,Left,5531869499,347,,,,,,,,,,,,,,,,,827uzczm286djuyq5m1jykr85,Iker Guarrotxena,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FC Goa,
2779221591,63,1,1,5,21,9eqjks8amwm1ycytsoi7xld25,1,64.1,100,5531870317,213,4.49,5531870309,56,Left,5531870307,107,,5531870313,141,86.3,5531870311,140,61.8,5531870315,212,10.9,,,,,,,9dp54x2ylvg08u109thcf7dux,Aakash Sangwan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FC Goa,
2779221635,64,1,1,5,23,9eqjks8amwm1ycytsoi7xld25,1,62,86.3,5531870597,141,97.8,5531870589,56,Left,5531870599,212,8.3,5531870593,140,59.4,5531870601,213,1.91,,,,,,,,,,827uzczm286djuyq5m1jykr85,Iker Guarrotxena,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FC Goa,
2779221741,65,1,1,5,24,9eqjks8amwm1ycytsoi7xld25,1,59.4,97.5,5531871171,141,91.2,5531871177,213,3.46,5531871175,212,13.7,5531871167,140,47,5531871163,56,Back,,,,,,,,,,9dp54x2ylvg08u109thcf7dux,Aakash Sangwan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FC Goa,
2779221745,66,4,1,5,30,9eqjks8amwm1ycytsoi7xld25,1,46.4,94.6,5531871261,152,,5531871263,265,,5531871259,56,Back,5531871257,13,,5531871265,286,,5531871629,233,58,,,,,,,9d8lhd93zoyekfcypi15zt7je,Ayush Dev Chhetri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FC Goa,
2779221795,58,4,1,5,30,5yvw8xpbzap5lhlze04odtgk4,0,53.6,5.4,5531871581,56,Right,5531871583,152,,5531871769,233,66,5531871587,285,,5531871585,265,,5531871579,13,,,,,,,,93o28ydbvwtnx57fivsejpi0a,Jesús Jiménez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kerala Blasters FC,
2779221977,67,1,1,5,37,9eqjks8amwm1ycytsoi7xld25,1,46,92,5531872341,141,56.6,5531872343,212,24.1,5531872339,140,47.8,5531872337,56,Back,5531872399,189,,5531872333,5,,5531872345,213,4.79,5531872335,152,,qlk46xybcoxrvr01pauxibpx,Sandesh Jhingan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FC Goa,
2779222027,68,1,1,5,41,9eqjks8amwm1ycytsoi7xld25,1,46.7,52.8,5531872605,141,10.3,5531872625,213,4.93,5531872611,212,29.6,5531872603,140,52.7,5531872601,56,Right,,,,,,,,,,5hligrqwpc6qzxiyg4rfeay1h,Carl McHugh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FC Goa,
2779222099,69,1,1,5,43,9eqjks8amwm1ycytsoi7xld25,1,53.4,10.3,5531873041,212,13.7,5531873047,213,6.02,5531873033,56,Right,5531873037,141,5,5531873035,140,66,,,,,,,,,,dl5tnk2o8rwiacgbsnldojsdm,Boris Singh Thangjam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FC Goa,
2779222225,70,1,1,5,45,9eqjks8amwm1ycytsoi7xld25,1,66.2,4.4,5531873699,56,Right,5531873705,141,10.4,5531873707,212,4.2,5531873709,213,1.34,5531873703,140,67.1,,,,,,,,,,a6ys5uqsrmmeorj6f8ogoxbvu,Mohammad Yasir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FC Goa,
2779222251,71,1,1,5,51,9eqjks8amwm1ycytsoi7xld25,1,66.8,13.4,5531873777,56,Right,5531873779,140,74,5531873787,213,5.89,5531873781,141,8.8,5531873783,212,8.2,,,,,,,,,,827uzczm286djuyq5m1jykr85,Iker Guarrotxena,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FC Goa,
2779222265,72,61,1,5,52,9eqjks8amwm1ycytsoi7xld25,0,74,9.8,5531873821,56,Right,,,,,,,,,,,,,,,,,,,,,,a6ys5uqsrmmeorj6f8ogoxbvu,Mohammad Yasir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FC Goa,
2779222261,59,49,1,5,52,5yvw8xpbzap5lhlze04odtgk4,1,20,85,,,,,,,,,,,,,,,,,,,,,,,,,6r8f0lomojaqk37bz5ajprze1,Milos Drinčić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kerala Blasters FC,
2779222377,60,1,1,5,52,5yvw8xpbzap5lhlze04odtgk4,1,19.8,84.2,5531874535,212,14.5,5531874529,56,Back,5531874531,140,24.5,5531874533,141,64.2,5531874537,213,5.06,,,,,,,,,,6r8f0lomojaqk37bz5ajprze1,Milos Drinčić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kerala Blasters FC,
2779222315,73,83,1,5,55,9eqjks8amwm1ycytsoi7xld25,0,71.6,14.9,5531875095,399,3an8bc2nxiodsw6rbcgji1ilm,,,,,,,,,,,,,,,,,,,,,,a6ys5uqsrmmeorj6f8ogoxbvu,Mohammad Yasir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FC Goa,
2779222459,61,1,1,5,57,5yvw8xpbzap5lhlze04odtgk4,1,29,45.2,5531875031,213,4.78,5531875023,56,Back,5531875029,212,27.2,5531875027,141,5.3,5531875025,140,30.8,,,,,,,,,,3an8bc2nxiodsw6rbcgji1ilm,Danish Farooq Bhat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kerala Blasters FC,
2779222523,62,1,1,6,0,5yvw8xpbzap5lhlze04odtgk4,1,33.3,4.9,5531875383,212,20.8,5531875381,141,2.9,5531875377,56,Right,5531875385,213,6.22,5531875379,140,53.1,,,,,,,,,,58kclnrwfszhkvtfexyctsn3d,Aibanbha Dohling,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kerala Blasters FC,
2779222531,63,50,1,6,2,5yvw8xpbzap5lhlze04odtgk4,1,53.2,3.4,5531875425,286,,5531875423,56,Right,5531875825,233,74,,,,,,,,,,,,,,,,dy0x2kt0h4e6fahxns2k5t2c4,Amawia (Lalthanmawia Renthlei),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kerala Blasters FC,
2779222597,74,7,1,6,2,9eqjks8amwm1ycytsoi7xld25,1,46.8,96.6,5531875717,233,63,5531875705,56,Back,5531875707,285,,,,,,,,,,,,,,,,,9dp54x2ylvg08u109thcf7dux,Aakash Sangwan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FC Goa,
2779222611,75,49,1,6,5,9eqjks8amwm1ycytsoi7xld25,1,55.6,95,,,,,,,,,,,,,,,,,,,,,,,,,d5adi48nrkr3n0dqoitcdzu95,Kumam Udanta Singh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FC Goa,
2779222645,76,1,1,6,6,9eqjks8amwm1ycytsoi7xld25,1,55.2,95,5531875929,140,49.7,5531875927,56,Back,5531875935,213,4.04,5531875931,141,84.4,5531875933,212,9.2,,,,,,,,,,d5adi48nrkr3n0dqoitcdzu95,Kumam Udanta Singh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FC Goa,
2779222695,77,1,1,6,7,9eqjks8amwm1ycytsoi7xld25,0,49.7,84.4,5531876217,140,56.5,5531876219,141,75.9,5531876213,56,Center,5531876221,212,9.2,5531876223,213,5.6,,,,,,,,,,9d8lhd93zoyekfcypi15zt7je,Ayush Dev Chhetri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FC Goa,
2779222729,78,8,1,6,8,9eqjks8amwm1ycytsoi7xld25,1,67.7,79.3,5531876395,56,Left,,,,,,,,,,,,,,,,,,,,,,57fizz3ad5m2w0qz8v6xeazmd,Dejan Dražić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FC Goa,
2779222903,64,1,1,6,8,5yvw8xpbzap5lhlze04odtgk4,1,40.8,32.7,5531877371,56,Back,5531877373,140,33.6,5531877379,213,2.97,5531877377,212,7.7,5531877375,141,34.6,,,,,,,,,,ap6n4q8c3c5cj9ilb8bxcy9sk,Vibin Mohanan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kerala Blasters FC,
2779222763,79,4,1,6,10,9eqjks8amwm1ycytsoi7xld25,1,69,68.9,5531879663,233,65,5531876815,286,,5531876809,56,Center,5531876807,13,,5531876811,152,,5531876813,265,,,,,,,,57fizz3ad5m2w0qz8v6xeazmd,Dejan Dražić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FC Goa,
2779222909,65,4,1,6,10,5yvw8xpbzap5lhlze04odtgk4,0,31,31.1,5531878239,55,66,5531877435,152,,5531877441,285,,5531879727,233,79,5531877439,265,,5531877431,13,,5531877433,56,Back,,,,bcjkyeu4gtghgy9khmmob9g45,Dusan Lagator,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kerala Blasters FC,
2779223041,66,17,1,6,13,5yvw8xpbzap5lhlze04odtgk4,1,0,0,5531878175,392,,5531878177,13,243,5531878173,31,,5531878181,55,65,,,,,,,,,,,,,bcjkyeu4gtghgy9khmmob9g45,Dusan Lagator,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kerala Blasters FC,
