id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,keyPass,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/9/value,assist,qualifier/8/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/10/value,qualifier/12/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,teamName,Position
2783627611,344,18,2,45,0,1kqb5u8em0tj1k40607w2vtl4,1,0,0,5555828815,44,Forward,5555828813,42,,5555828849,55,345,5555828817,59,47,,,,,,,,,,,,,dej3o41jgebei5deqs5m5fris,Vincy Barretto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Chennaiyin FC,
2783627615,345,19,2,45,0,1kqb5u8em0tj1k40607w2vtl4,1,0,0,5555828835,55,344,5555828831,293,2,5555828833,44,Midfielder,5555828827,59,8,5555828829,292,6,5555828825,145,7,5555828821,42,,,,,18du6lik5pot8uofj1s1n0nl6,Jitendra Singh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Chennaiyin FC,
2783627639,302,32,2,45,0,7xo09xnh3y03lyai6azr77fo0,1,0,0,5555828941,127,Right to Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Northeast United FC,
2783627637,346,32,2,45,0,1kqb5u8em0tj1k40607w2vtl4,1,0,0,5555828939,127,Left to Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Chennaiyin FC,
2783627643,303,1,2,45,0,7xo09xnh3y03lyai6azr77fo0,1,50.6,50.1,5555828957,279,S,5555828949,140,28.9,5555828955,213,3.19,5555828951,141,48.4,5555828947,56,Back,5555828953,212,22.8,,,,,,,8dzeq723volchfye1smryolt6,Alaeddine Ajaraie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Northeast United FC,
2783627665,304,1,2,45,3,7xo09xnh3y03lyai6azr77fo0,0,28.9,47.8,5555829091,141,60.2,5555829085,157,,5555829095,213,0.17,5555829089,140,76.1,5555829093,212,50.3,5555829087,56,Center,5555829097,1,,,,,cmipqs8kvp9fztc1ekgzlwogl,Mohammed Bemammer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Northeast United FC,
2783627699,305,1,2,45,9,7xo09xnh3y03lyai6azr77fo0,0,64.8,68.4,5555829279,213,5.54,5555829275,141,65.7,5555829271,56,Center,5555829277,212,2.7,5555829273,140,66.7,5555829267,3,,,,,,,,31a4sn8saxhfnh57j7c1yy2ac,Buanthanglun Samte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Northeast United FC,
2783627701,347,49,2,45,9,1kqb5u8em0tj1k40607w2vtl4,1,48.3,46,,,,,,,,,,,,,,,,,,,,,,,,,3macevv6d8kk7a3na4b3zh2j8,Irfan Yadwad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Chennaiyin FC,
2783627751,348,1,2,45,11,1kqb5u8em0tj1k40607w2vtl4,1,53.7,56.1,5555829567,56,Left,5555829571,141,89.1,5555829575,213,1.41,5555829569,140,57.1,5555829573,212,22.7,,,,,,,,,,3macevv6d8kk7a3na4b3zh2j8,Irfan Yadwad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Chennaiyin FC,
2783627769,349,1,2,45,18,1kqb5u8em0tj1k40607w2vtl4,0,63,88.4,5555829667,140,100,5555829665,56,Left,5555829671,212,39.7,5555829675,1,,5555829669,141,81.5,5555829673,213,6.16,,,,,,,5phslvtihgvzghwa9dqmqtune,Lukas Brambilla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Chennaiyin FC,
2783627765,306,5,2,45,19,7xo09xnh3y03lyai6azr77fo0,1,-0.6,20,5555829647,56,Back,5555830739,233,350,5555829649,346,,,,,,,,,,,,,,,,,31a4sn8saxhfnh57j7c1yy2ac,Buanthanglun Samte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Northeast United FC,
2783627941,350,5,2,45,22,1kqb5u8em0tj1k40607w2vtl4,0,100.6,78.6,5555830709,56,Center,5555830743,233,306,5555830711,346,,,,,,,,,,,,,,,,,5phslvtihgvzghwa9dqmqtune,Lukas Brambilla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Chennaiyin FC,
2783627937,307,1,2,46,2,7xo09xnh3y03lyai6azr77fo0,1,5.1,61.7,5555830683,56,Back,5555830691,213,6.15,5555830697,74,,5555830693,1,,5555830689,212,42.9,5555830681,124,,5555830685,140,45.6,5555830687,141,53.6,f1tuc3g6x0bvykbf3l6kckhnu,Gurmeet Singh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Northeast United FC,Goalkeeper
2783627943,308,44,2,46,5,7xo09xnh3y03lyai6azr77fo0,1,46.9,56.4,5555830713,56,Back,5555830761,233,351,5555830715,285,,,,,,,,,,,,,,,,,cmipqs8kvp9fztc1ekgzlwogl,Mohammed Bemammer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Northeast United FC,
2783627947,351,44,2,46,5,1kqb5u8em0tj1k40607w2vtl4,0,53.5,44.6,5555830733,56,Center,5555830771,233,308,5555830735,286,,,,,,,,,,,,,,,,,e5pgescmpgtyk96b07mpicsq2,Jiteshwor Singh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Chennaiyin FC,
2783627963,309,1,2,46,5,7xo09xnh3y03lyai6azr77fo0,1,45.7,53.4,5555830817,56,Center,5555830821,141,54.2,5555830825,213,0.06,5555830823,212,8.6,5555830815,168,,5555830813,3,,5555830819,140,53.9,,,,cmipqs8kvp9fztc1ekgzlwogl,Mohammed Bemammer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Northeast United FC,
2783627965,310,44,2,46,7,7xo09xnh3y03lyai6azr77fo0,1,55.1,56.4,5555830829,56,Center,5555830831,286,,5555830833,233,352,,,,,,,,,,,,,,,,xm1pai2cllklkwkgpb7n5mmt,Néstor Albiach,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Northeast United FC,
2783627959,352,44,2,46,7,1kqb5u8em0tj1k40607w2vtl4,0,45.2,44.5,5555830795,285,,5555830793,56,Back,5555830849,233,310,,,,,,,,,,,,,,,,18du6lik5pot8uofj1s1n0nl6,Jitendra Singh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Chennaiyin FC,
2783627989,311,1,2,46,8,7xo09xnh3y03lyai6azr77fo0,1,54.3,53.7,5555830939,168,,5555830949,213,0.26,5555830941,56,Center,5555830945,141,57.3,5555830937,3,,5555830947,212,9.4,5555830943,140,62.9,,,,xm1pai2cllklkwkgpb7n5mmt,Néstor Albiach,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Northeast United FC,
2783628007,313,50,2,46,10,7xo09xnh3y03lyai6azr77fo0,1,66.2,49.6,5555831045,286,,5555831057,233,353,5555831043,56,Center,,,,,,,,,,,,,,,,5g8572gxi73ztuk13kttx9b84,Thoi Singh Huidrom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Northeast United FC,
2783627999,353,7,2,46,10,1kqb5u8em0tj1k40607w2vtl4,1,35,48.7,5555831053,233,313,5555831001,285,,5555830999,56,Back,,,,,,,,,,,,,,,,bepdz3gbb2rxeuae2lt159g16,Vignesh Dakshinamurthy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Chennaiyin FC,
2783628005,312,1,2,46,11,7xo09xnh3y03lyai6azr77fo0,0,60.7,61.8,5555831029,140,63.9,5555831033,212,7.2,5555831035,213,5.2,5555831027,56,Center,5555831031,141,52.4,,,,,,,,,,8dzeq723volchfye1smryolt6,Alaeddine Ajaraie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Northeast United FC,
2783628003,354,49,2,46,12,1kqb5u8em0tj1k40607w2vtl4,1,38.7,51,,,,,,,,,,,,,,,,,,,,,,,,,18du6lik5pot8uofj1s1n0nl6,Jitendra Singh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Chennaiyin FC,
2783628015,355,1,2,46,12,1kqb5u8em0tj1k40607w2vtl4,1,38.7,51,5555831107,212,8.8,5555831105,141,57,5555831101,56,Back,5555831109,213,0.48,5555831103,140,46.1,,,,,,,,,,18du6lik5pot8uofj1s1n0nl6,Jitendra Singh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Chennaiyin FC,
2783628039,356,1,2,46,14,1kqb5u8em0tj1k40607w2vtl4,1,46.7,57.2,5555831207,141,71.4,5555831211,213,0.49,5555831209,212,20.4,5555831203,56,Center,5555831205,140,63.8,,,,,,,,,,dkk86y8pa3svtz43c0m55qn6x,Connor Shields,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Chennaiyin FC,
2783628077,357,1,2,46,16,1kqb5u8em0tj1k40607w2vtl4,1,63.8,71.4,5555831397,56,Left,5555831403,212,17.3,5555831405,213,0.44,5555831399,140,78.7,5555831401,141,82.1,,,,,,,,,,83rpxksxq3qq7vxslur4ge5sl,Wilmar Jordán,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Chennaiyin FC,
2783628083,358,1,2,46,21,1kqb5u8em0tj1k40607w2vtl4,1,78,66,5555831437,140,77.8,5555831439,141,39.7,5555831443,213,4.7,5555831435,56,Center,5555831441,212,17.9,,,,,,,,,,dkk86y8pa3svtz43c0m55qn6x,Connor Shields,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Chennaiyin FC,
2783628087,314,83,2,46,23,7xo09xnh3y03lyai6azr77fo0,0,25.2,50.7,5555832597,399,e5pgescmpgtyk96b07mpicsq2,,,,,,,,,,,,,,,,,,,,,,cmipqs8kvp9fztc1ekgzlwogl,Mohammed Bemammer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Northeast United FC,
2783628101,359,1,2,46,24,1kqb5u8em0tj1k40607w2vtl4,1,72.3,45.1,5555831561,213,4.81,5555831557,141,22.4,5555831553,56,Center,5555831559,212,15.5,5555831555,140,73.7,,,,,,,,,,e5pgescmpgtyk96b07mpicsq2,Jiteshwor Singh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Chennaiyin FC,
2783628103,360,61,2,46,30,1kqb5u8em0tj1k40607w2vtl4,0,88.2,17.6,5555831565,56,Right,,,,,,,,,,,,,,,,,,,,,,a5hmrpq6qy5ac6ir7hd4fajxm,Ankit Mukherjee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Chennaiyin FC,
2783628097,315,49,2,46,31,7xo09xnh3y03lyai6azr77fo0,1,10.5,81.7,,,,,,,,,,,,,,,,,,,,,,,,,d2ouk806csxbamwjbwlxwi92i,Jithin M S,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Northeast United FC,
2783628129,316,1,2,46,34,7xo09xnh3y03lyai6azr77fo0,0,14.9,95.4,5555831733,56,Back,5555831739,212,25.2,5555831735,140,38.8,5555831741,213,6.21,5555831737,141,92.6,,,,,,,,,,d2ouk806csxbamwjbwlxwi92i,Jithin M S,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Northeast United FC,
2783628173,317,1,2,46,37,7xo09xnh3y03lyai6azr77fo0,0,32,94.7,5555831929,56,Left,5555831927,157,,5555831933,141,93.6,5555831937,213,6.26,5555831931,140,61.1,5555831935,212,30.6,5555831939,1,,,,,d2ouk806csxbamwjbwlxwi92i,Jithin M S,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Northeast United FC,
2783628143,361,8,2,46,38,1kqb5u8em0tj1k40607w2vtl4,1,60.6,9.7,5555831791,56,Right,,,,,,,,,,,,,,,,,,,,,,9h25nvm0qom316k8qamw5zh1w,Laldinpuia PC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Chennaiyin FC,
2783628175,318,1,2,46,42,7xo09xnh3y03lyai6azr77fo0,0,60.9,93,5555831967,140,76.8,5555831973,213,0.31,5555831969,141,100,5555831965,56,Left,5555831971,212,17.6,,,,,,,,,,xm1pai2cllklkwkgpb7n5mmt,Néstor Albiach,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Northeast United FC,
2783628179,319,5,2,46,44,7xo09xnh3y03lyai6azr77fo0,0,76,101.2,5555831979,56,Left,5555832199,233,362,5555831981,347,,,,,,,,,,,,,,,,,xm1pai2cllklkwkgpb7n5mmt,Néstor Albiach,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Northeast United FC,
2783628211,362,5,2,46,45,1kqb5u8em0tj1k40607w2vtl4,1,23.6,-1.1,5555832195,233,319,5555832191,56,Back,5555832193,347,,,,,,,,,,,,,,,,,18du6lik5pot8uofj1s1n0nl6,Jitendra Singh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Chennaiyin FC,
2783628227,363,1,2,46,53,1kqb5u8em0tj1k40607w2vtl4,1,24.9,0,5555832305,213,1.73,5555832301,141,23.1,5555832295,107,,5555832303,212,16.9,5555832299,140,22.3,5555832297,56,Back,,,,,,,a5hmrpq6qy5ac6ir7hd4fajxm,Ankit Mukherjee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Chennaiyin FC,
2783628273,364,1,2,46,56,1kqb5u8em0tj1k40607w2vtl4,1,23.9,22.7,5555832539,213,6.12,5555832535,141,20.4,5555832531,56,Back,5555832537,212,9.5,5555832533,140,32.8,,,,,,,,,,9h25nvm0qom316k8qamw5zh1w,Laldinpuia PC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Chennaiyin FC,
2783628285,365,1,2,47,3,1kqb5u8em0tj1k40607w2vtl4,1,34.1,23.4,5555832621,212,29,5555832617,140,27.3,5555832623,213,1.82,5555832615,56,Back,5555832619,141,64.8,,,,,,,,,,18du6lik5pot8uofj1s1n0nl6,Jitendra Singh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Chennaiyin FC,
2783628305,366,1,2,47,5,1kqb5u8em0tj1k40607w2vtl4,1,27.7,65.7,5555832739,140,36,5555832743,212,20.7,5555832741,141,93.3,5555832745,213,1.14,5555832737,56,Back,,,,,,,,,,9o2dyl3cbm2ni3874doydh49h,Ryan Edwards,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Chennaiyin FC,
2783628315,367,1,2,47,8,1kqb5u8em0tj1k40607w2vtl4,1,36.5,94.7,5555832777,212,16.3,5555832779,213,4.06,5555832771,56,Back,5555832775,141,75.7,5555832773,140,27.1,,,,,,,,,,bepdz3gbb2rxeuae2lt159g16,Vignesh Dakshinamurthy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Chennaiyin FC,
2783628335,368,1,2,47,11,1kqb5u8em0tj1k40607w2vtl4,1,25.3,71.5,5555832849,140,26.1,5555832855,213,4.75,5555832851,141,38.5,5555832853,212,22.5,5555832847,56,Back,,,,,,,,,,9o2dyl3cbm2ni3874doydh49h,Ryan Edwards,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Chennaiyin FC,
2783628351,369,1,2,47,14,1kqb5u8em0tj1k40607w2vtl4,1,26.6,35.7,5555832943,141,32.8,5555832939,56,Center,5555832949,1,,5555832941,140,61.8,5555832945,212,37,5555832947,213,6.23,,,,,,,9h25nvm0qom316k8qamw5zh1w,Laldinpuia PC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Chennaiyin FC,
2783628361,370,1,2,47,19,1kqb5u8em0tj1k40607w2vtl4,1,61.8,32.8,5555833005,213,4.79,5555833001,141,2,5555833003,212,21,5555832997,56,Right,5555832999,140,63.3,,,,,,,,,,83rpxksxq3qq7vxslur4ge5sl,Wilmar Jordán,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Chennaiyin FC,
2783628379,371,1,2,47,21,1kqb5u8em0tj1k40607w2vtl4,1,63.3,1.9,5555833147,140,58.5,5555833153,213,2.49,5555833151,212,6.4,5555833145,56,Right,5555833149,141,7.6,,,,,,,,,,3macevv6d8kk7a3na4b3zh2j8,Irfan Yadwad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Chennaiyin FC,
2783628397,372,1,2,47,26,1kqb5u8em0tj1k40607w2vtl4,1,55.8,11.6,5555833251,212,15.2,5555833253,213,1.81,5555833247,140,52.3,5555833249,141,33.3,5555833245,56,Center,,,,,,,,,,a5hmrpq6qy5ac6ir7hd4fajxm,Ankit Mukherjee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Chennaiyin FC,
2783628407,373,1,2,47,30,1kqb5u8em0tj1k40607w2vtl4,1,54.1,36.1,5555833337,140,56.2,5555833339,141,90.8,5555833333,155,,5555833343,213,1.51,5555833335,56,Left,5555833341,212,37.3,5555833345,1,,,,,e5pgescmpgtyk96b07mpicsq2,Jiteshwor Singh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Chennaiyin FC,
2783628479,374,1,2,47,33,1kqb5u8em0tj1k40607w2vtl4,1,56,90.6,5555833687,140,67.7,5555833693,213,0.19,5555833689,141,94.1,5555834267,210,13,5555833685,56,Left,5555833691,212,12.5,,,,,,,bepdz3gbb2rxeuae2lt159g16,Vignesh Dakshinamurthy,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Chennaiyin FC,
2783628483,375,13,2,47,40,1kqb5u8em0tj1k40607w2vtl4,1,76.5,72.7,5555834279,103,56.9,5555833989,20,,5555834271,29,,5555834283,230,99.1,5555834285,231,50.4,5555833723,56,Center,5555833721,18,,5555834277,102,41.3,5phslvtihgvzghwa9dqmqtune,Lukas Brambilla,,5555834273,55,5555834269,87,5555833719,22,5555834281,215,,,,,,,,,374,,,,,,,,,,,,Chennaiyin FC,
2783628491,320,5,2,47,41,7xo09xnh3y03lyai6azr77fo0,1,-0.8,48.8,5555833759,346,,5555833757,56,Back,5555833985,233,376,,,,,,,,,,,,,,,,d2ouk806csxbamwjbwlxwi92i,Jithin M S,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Northeast United FC,
2783628523,376,5,2,47,42,1kqb5u8em0tj1k40607w2vtl4,0,101.2,49.1,5555833963,346,,5555833961,56,Center,5555833993,233,320,,,,,,,,,,,,,,,,5phslvtihgvzghwa9dqmqtune,Lukas Brambilla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Chennaiyin FC,
2783628639,321,1,2,48,9,7xo09xnh3y03lyai6azr77fo0,0,5.3,58.4,5555834623,140,65.8,5555834619,124,,5555834631,1,,5555834629,213,0.19,5555834625,141,76.3,5555834621,56,Center,5555834633,74,,5555834627,212,64.7,f1tuc3g6x0bvykbf3l6kckhnu,Gurmeet Singh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Northeast United FC,Goalkeeper
2783628657,377,1,2,48,14,1kqb5u8em0tj1k40607w2vtl4,1,36.9,28.8,5555834697,141,29.4,5555834699,212,10.6,5555834695,140,47,5555834691,3,,5555834693,56,Back,5555834701,213,0.04,,,,,,,a5hmrpq6qy5ac6ir7hd4fajxm,Ankit Mukherjee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Chennaiyin FC,
2783628659,378,49,2,48,16,1kqb5u8em0tj1k40607w2vtl4,1,47,29.4,,,,,,,,,,,,,,,,,,,,,,,,,3macevv6d8kk7a3na4b3zh2j8,Irfan Yadwad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Chennaiyin FC,
2783628685,379,1,2,48,18,1kqb5u8em0tj1k40607w2vtl4,0,43.9,28.3,5555834855,56,Back,5555834859,141,23.7,5555834863,213,3.85,5555834857,140,40.4,5555834861,212,4.8,,,,,,,,,,3macevv6d8kk7a3na4b3zh2j8,Irfan Yadwad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Chennaiyin FC,
2783628701,322,61,2,48,18,7xo09xnh3y03lyai6azr77fo0,0,58.4,77.9,5555834955,56,Center,,,,,,,,,,,,,,,,,,,,,,xm1pai2cllklkwkgpb7n5mmt,Néstor Albiach,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Northeast United FC,
2783628707,380,1,2,48,20,1kqb5u8em0tj1k40607w2vtl4,1,42,20.3,5555834975,212,31.2,5555834971,140,70.3,5555834977,213,5.97,5555834973,141,6.1,5555834969,56,Right,,,,,,,,,,18du6lik5pot8uofj1s1n0nl6,Jitendra Singh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Chennaiyin FC,
2783628713,381,3,2,48,25,1kqb5u8em0tj1k40607w2vtl4,0,89.6,10.8,5555835013,286,,5555835011,56,Right,5555835099,233,323,,,,,,,,,,,,,,,,dkk86y8pa3svtz43c0m55qn6x,Connor Shields,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Chennaiyin FC,
2783628731,323,7,2,48,25,7xo09xnh3y03lyai6azr77fo0,1,10.4,89.2,5555835079,56,Back,5555835093,233,381,5555835081,285,,5555835077,167,,,,,,,,,,,,,,awmnvgz0piarvn8o7b7zk57f9,Míchel Zabaco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Northeast United FC,
2783628737,324,6,2,48,27,7xo09xnh3y03lyai6azr77fo0,0,0.1,85.4,5555835165,56,Back,5555835173,233,382,5555835167,73,,,,,,,,,,,,,,,,,awmnvgz0piarvn8o7b7zk57f9,Míchel Zabaco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Northeast United FC,
2783628733,382,6,2,48,27,1kqb5u8em0tj1k40607w2vtl4,1,99.9,14.6,5555835133,75,,5555835169,233,324,5555835131,56,Right,,,,,,,,,,,,,,,,dkk86y8pa3svtz43c0m55qn6x,Connor Shields,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Chennaiyin FC,
2783628819,383,1,2,48,57,1kqb5u8em0tj1k40607w2vtl4,0,99.5,0.5,5555835643,213,1.72,5555835633,224,,5555835627,2,,5555835629,6,,5555835639,141,38.8,5555835631,155,,5555835635,56,Center,5555835641,212,26.3,dkk86y8pa3svtz43c0m55qn6x,Connor Shields,,5555835637,140,,,,,,,,,,,,,,,95.8,,,,,,,,,,,,Chennaiyin FC,
2783628833,325,12,2,49,0,7xo09xnh3y03lyai6azr77fo0,1,4.7,66.3,5555835703,140,0,5555835709,213,2.24,5555835705,141,79.3,5555835701,56,Back,5555835713,167,,5555835707,212,11.2,,,,,,,8dzeq723volchfye1smryolt6,Alaeddine Ajaraie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Northeast United FC,
2783628835,326,6,2,49,1,7xo09xnh3y03lyai6azr77fo0,0,0,79.7,5555835737,73,,5555835745,233,384,5555835735,56,Back,,,,,,,,,,,,,,,,8dzeq723volchfye1smryolt6,Alaeddine Ajaraie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Northeast United FC,
2783628831,384,6,2,49,1,1kqb5u8em0tj1k40607w2vtl4,1,100,20.3,5555835717,56,Right,5555835741,233,326,5555835719,75,,,,,,,,,,,,,,,,,dkk86y8pa3svtz43c0m55qn6x,Connor Shields,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Chennaiyin FC,
2783628927,385,1,2,49,28,1kqb5u8em0tj1k40607w2vtl4,0,99.5,0.5,5555836291,155,,5555836305,1,,5555836295,56,Center,5555836301,212,39.8,5555836299,141,57.2,5555836297,140,90.1,5555836303,213,1.82,5555836289,6,,5phslvtihgvzghwa9dqmqtune,Lukas Brambilla,,5555836293,224,5555836287,2,,,,,,,,,,,,,,,,,,,,,,,,,Chennaiyin FC,
2783628929,327,61,2,49,33,7xo09xnh3y03lyai6azr77fo0,0,14.1,39.7,5555836839,56,Back,,,,,,,,,,,,,,,,,,,,,,xm1pai2cllklkwkgpb7n5mmt,Néstor Albiach,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Northeast United FC,
2783628941,386,15,2,49,33,1kqb5u8em0tj1k40607w2vtl4,1,91.7,52.5,5555836337,17,,5555842475,78,,5555842477,102,51.4,5555842473,25,,5555842489,230,98.5,5555842481,328,,5555842479,103,19,5555842483,458,,83rpxksxq3qq7vxslur4ge5sl,Wilmar Jordán,,5555842191,82,5555842491,231,5555836339,56,5555842187,20,,5555842487,147,5555842505,233,328,49.5,,,5555842485,146,94.2,Center,52.2,,,,,,,Chennaiyin FC,
2783628935,328,10,2,49,34,7xo09xnh3y03lyai6azr77fo0,1,5.8,47.8,5555837485,56,Back,5555842517,233,386,5555837483,94,,,,,,,,,,,,,,,,,cmipqs8kvp9fztc1ekgzlwogl,Mohammed Bemammer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Northeast United FC,
2783628947,330,52,2,49,36,7xo09xnh3y03lyai6azr77fo0,1,3.1,50.4,,,,,,,,,,,,,,,,,,,,,,,,,f1tuc3g6x0bvykbf3l6kckhnu,Gurmeet Singh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Northeast United FC,Goalkeeper
2783629057,331,1,2,49,54,7xo09xnh3y03lyai6azr77fo0,1,12.9,59.6,5555837067,140,66.6,5555837073,213,5.7,5555837069,141,5.3,5555837065,56,Right,5555837063,199,,5555837075,1,,5555837071,212,67.4,,,,f1tuc3g6x0bvykbf3l6kckhnu,Gurmeet Singh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Northeast United FC,Goalkeeper
2783629065,332,1,2,49,58,7xo09xnh3y03lyai6azr77fo0,0,58.8,4.4,5555837123,140,63.4,5555837129,212,6.4,5555837127,141,0,5555837131,213,5.57,5555837119,56,Right,,,,,,,,,,27cg2gd6m8m4cw75j37dquxud,Redeem Tlang,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Northeast United FC,
2783629093,387,5,2,49,59,1kqb5u8em0tj1k40607w2vtl4,1,35.6,101.6,5555837301,56,Back,5555837305,233,333,5555837303,347,,,,,,,,,,,,,,,,,83rpxksxq3qq7vxslur4ge5sl,Wilmar Jordán,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Chennaiyin FC,
2783629069,333,5,2,50,1,7xo09xnh3y03lyai6azr77fo0,0,64.4,-1.6,5555837309,233,387,5555837133,56,Right,5555837135,347,,,,,,,,,,,,,,,,,27cg2gd6m8m4cw75j37dquxud,Redeem Tlang,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Northeast United FC,
2783629097,388,1,2,50,7,1kqb5u8em0tj1k40607w2vtl4,1,33.4,100,5555837325,107,,5555837329,140,24.5,5555837327,56,Back,5555837333,212,25.2,5555837337,1,,5555837335,213,4.33,5555837331,141,67.6,,,,bepdz3gbb2rxeuae2lt159g16,Vignesh Dakshinamurthy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Chennaiyin FC,
2783629107,389,1,2,50,9,1kqb5u8em0tj1k40607w2vtl4,1,24.5,67.6,5555837387,213,4.6,5555837385,212,22.6,5555837381,140,22.1,5555837379,56,Back,5555837383,141,34.5,,,,,,,,,,9o2dyl3cbm2ni3874doydh49h,Ryan Edwards,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Chennaiyin FC,
2783629117,390,1,2,50,10,1kqb5u8em0tj1k40607w2vtl4,1,22.1,34.5,5555837447,56,Back,5555837453,212,18.6,5555837451,141,8.5,5555837455,213,5.03,5555837449,140,27.7,,,,,,,,,,9h25nvm0qom316k8qamw5zh1w,Laldinpuia PC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Chennaiyin FC,
